,0,1
0,None,None
1,None,None
2,if DrugA_gene1 < 0.05596766 and DrugA_gene11 < 0.2876532 and DrugA_gene43 < 0.31263852 and DrugA_gene186 >= 0.6745616 and DrugA_gene196 < -0.64788324 and DrugA_gene213 < -0.13140342 and DrugA_gene222 >= 2.0762045 and DrugA_gene267 < 0.20040783 and DrugA_gene279 >= 0.6736462 and DrugA_gene316 >= 0.2228221 and DrugA_gene319 < -1.5778708 and DrugA_gene329 >= -0.40257972 and DrugA_gene471 < 0.48319626 and DrugA_gene950 < 0.0920493 and DrugB_gene43 < -0.33312792 and DrugB_gene45 >= 0.11890191 and DrugB_gene68 < 0.009017966 and DrugB_gene159 >= -0.1022549 and DrugB_gene186 < -1.09055 and DrugB_gene196 < -1.0909704 and DrugB_gene201 >= 0.6386243 and DrugB_gene241 >= -0.35797465 and DrugB_gene244 < 0.09697425 and DrugB_gene269 < -1.1547686 and DrugB_gene279 < -1.576931 and DrugB_gene316 < 0.27200028 and DrugB_gene319 < -0.6901924 and DrugB_gene374 >= 0.20769405 and DrugB_gene396 >= 0.0013977616 and DrugB_gene432 < -0.008105952 and DrugB_gene546 < -1.9577386 and then value = 4.3470080417000005,None
3,None,None
4,if DrugA_gene213 < -0.6216303 and DrugA_gene234 < -0.033992648 and DrugA_gene241 >= 0.5319984 and DrugA_gene268 >= 0.12783332 and DrugA_gene269 < -0.17032433 and DrugA_gene471 < -0.39901903 and DrugA_gene890 >= 0.021961525 and DrugB_gene1 >= -0.122827366 and DrugB_gene222 < 0.031543676 and DrugB_gene254 < -0.57114553 and DrugB_gene268 >= -0.04121849 and DrugB_gene316 >= 0.20466489 and DrugB_gene319 >= 0.27528793 and DrugB_gene471 >= 1.047082 and compress_LAYER_level_boost_feature_0 < -0.8348648 and then value = 0.4495655365,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene1 >= 0.7039715 and DrugA_gene43 < 0.31263852 and DrugA_gene65 < -0.21481563 and DrugA_gene159 < -0.5526725 and DrugA_gene196 < -2.5090642 and DrugA_gene222 >= 0.036620773 and DrugA_gene241 < -2.2173164 and DrugA_gene254 >= 0.2936767 and DrugA_gene267 < -0.29915816 and DrugA_gene268 >= 0.49005157 and DrugA_gene316 < -1.2138654 and DrugA_gene329 >= -0.19431555 and DrugB_gene148 >= 0.34121394 and DrugB_gene213 < 0.32315162 and DrugB_gene234 >= 3.6750605 and DrugB_gene241 >= -0.4812106 and DrugB_gene269 >= 0.07054353 and DrugB_gene316 < 0.27200028 and DrugB_gene396 >= -0.048058275 and then value = 3.1241120086,None
9,None,None
10,if DrugA_gene11 >= 1.4513859 and DrugA_gene65 >= 0.53609085 and DrugA_gene374 < 0.014974287 and DrugB_gene244 < -0.87248385 and DrugB_gene333 < 0.15450752 and then value = 3.28289071,None
11,None,None
12,None,None
13,None,None
