,0,1
0,None,None
1,None,None
2,if DrugA_gene704 >= 2.3092756 and DrugB_gene8 >= -0.085278146 and DrugB_gene299 >= 0.87761503 and DrugB_gene461 < 0.12869751 and DrugB_gene479 < -0.107506804 and DrugB_gene704 < -0.06630002 and DrugB_gene896 >= 0.4679222 and then value = 3.7359724097,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene8 < -0.16776001 and DrugA_gene376 >= 0.66071033 and DrugA_gene382 >= 0.53069615 and DrugA_gene461 >= -0.06700991 and DrugA_gene479 >= 0.34631753 and DrugB_gene8 >= 0.14585802 and DrugB_gene299 < -3.534828 and DrugB_gene376 >= 0.6535872 and DrugB_gene461 < 0.22000726 and then value = 1.5419182,None
9,None,None
10,if DrugA_gene8 < 0.14585802 and DrugA_gene382 < -0.3571635 and DrugA_gene410 >= -0.19875985 and DrugA_gene479 < -0.58778065 and DrugA_gene896 < -0.5711417 and DrugB_gene375 >= 0.80182683 and DrugB_gene382 < 0.013386175 and DrugB_gene383 < -1.5540514 and DrugB_gene384 < -0.07979197 and DrugB_gene410 >= -0.2225241 and DrugB_gene461 >= 1.441642 and DrugB_gene704 < -0.077570885 and then value = 20.078182288999997,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene8 < -0.1832568 and DrugA_gene299 >= 1.107122 and DrugA_gene376 >= -0.005622835 and DrugA_gene382 >= 0.34198856 and DrugA_gene383 < -0.0030846042 and DrugA_gene384 >= 0.8834856 and DrugA_gene410 < -0.8787376 and DrugA_gene461 >= 0.122414224 and DrugA_gene479 < -1.4041488 and DrugA_gene704 < -0.113023795 and DrugA_gene896 >= 3.112742 and DrugB_gene8 >= 0.4269157 and DrugB_gene299 < 1.107122 and DrugB_gene382 < 0.12323122 and DrugB_gene384 >= -0.32259065 and DrugB_gene479 < -0.23143286 and DrugB_gene704 < 0.5307072 and DrugB_gene896 >= 0.24554613 and then value = 20.288301329100005,None
15,if DrugA_gene299 >= 1.4211464 and DrugA_gene375 >= 0.53233045 and DrugA_gene376 >= 0.66071033 and DrugA_gene382 >= 0.4271775 and DrugA_gene383 >= 1.0704601 and DrugA_gene461 >= -0.06700991 and DrugA_gene479 < -0.67691684 and DrugA_gene704 < -0.12626532 and DrugB_gene8 >= 0.8475033 and DrugB_gene299 < 1.4367034 and DrugB_gene376 >= 1.3113356 and DrugB_gene382 < 0.12323122 and DrugB_gene384 < -0.07763094 and DrugB_gene410 < -0.27310276 and DrugB_gene896 >= -0.45573628 and then value = 24.758510490000003,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
