,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < 0.79566145 and DrugA_gene42 >= -0.12973112 and DrugA_gene69 < -0.11607792 and DrugA_gene572 >= -0.1287797 and DrugA_gene576 < -0.10268773 and DrugA_gene609 < -0.09359042 and DrugA_gene763 < -0.23913388 and DrugA_gene809 >= 1.7424054 and DrugA_gene874 < -1.5307226 and DrugB_gene19 < -5.129277 and DrugB_gene69 < -3.4027767 and DrugB_gene84 >= 5.370205 and DrugB_gene516 < -0.79595053 and DrugB_gene536 >= 0.17680302 and DrugB_gene763 >= -0.20143545 and DrugB_gene809 >= -0.07695387 and DrugB_gene827 < -0.6802009 and DrugB_gene874 >= -0.32933897 and GO:0007052 >= 53.279007 and compress_node_level_boost_feature_0 < 9.4643955 and then value = 4.41385638,None
3,None,None
4,if DrugA_gene19 < 0.69419026 and DrugA_gene85 >= 0.36966836 and DrugA_gene167 >= 0.1397886 and DrugA_gene516 < -0.45041037 and DrugB_gene19 < -1.0207664 and DrugB_gene84 < -1.9348266 and DrugB_gene106 < -0.2225413 and DrugB_gene927 >= 0.31404 and GO:0007098 >= 110.58484 and GO:0007052 >= 2.11453 and compress_node_level_boost_feature_0 >= 175.32686 and compress_LAYER_level_boost_feature_0 >= 78.77725 and then value = 1.13701344317,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene42 >= -0.0625808 and DrugA_gene529 < -3.295022 and DrugA_gene802 >= 5.0341 and DrugA_gene860 < -1.3656732 and DrugA_gene953 >= 1.7833138 and DrugB_gene42 < 1.8136842 and DrugB_gene802 < -0.1962347 and compress_node_level_boost_feature_0 >= 23.59192 and then value = 3.33216894,None
9,None,None
10,if DrugA_gene19 < 0.40304494 and DrugA_gene42 >= -0.12973112 and DrugA_gene60 < -3.9631367 and DrugA_gene84 >= 0.9538717 and DrugA_gene85 >= 0.6024365 and DrugA_gene111 < -0.24338564 and DrugA_gene237 >= 0.17802855 and DrugA_gene261 >= 0.5841886 and DrugA_gene419 >= 0.12945637 and DrugA_gene529 < -0.07643859 and DrugA_gene536 >= 0.059143566 and DrugA_gene572 >= 5.1708 and DrugA_gene576 < -0.10268773 and DrugA_gene595 >= 0.66140556 and DrugA_gene609 < 0.23112203 and DrugA_gene682 < -3.2562585 and DrugA_gene802 < 0.386966 and DrugA_gene809 < 0.0972569 and DrugA_gene922 < -0.25714052 and DrugA_gene927 >= 0.27764195 and DrugB_gene70 < 0.2222149 and DrugB_gene84 >= 5.370205 and DrugB_gene85 < -0.020404229 and DrugB_gene310 >= 0.06524568 and DrugB_gene313 >= -0.47234493 and DrugB_gene482 >= 0.5193827 and DrugB_gene516 < -0.79595053 and DrugB_gene529 >= 0.6244802 and DrugB_gene542 >= 1.4420431 and DrugB_gene763 >= 0.4876439 and DrugB_gene827 < -0.6802009 and DrugB_gene874 >= -0.32933897 and GO:0007098 >= 32.34532 and GO:0007052 < 15.29567 and compress_node_level_boost_feature_0 < 13.172457 and then value = 9.564395280000001,None
11,None,None
12,None,None
