,0,1
0,None,None
1,None,None
2,if DrugA_gene11 >= 1.2247208 and DrugA_gene32 < -0.15320718 and DrugA_gene172 < -0.66197276 and DrugA_gene195 < -0.8820579 and DrugA_gene202 < -0.50124204 and DrugA_gene215 >= 1.4628644 and DrugB_gene11 < -0.298481 and DrugB_gene32 < -0.28223494 and DrugB_gene46 >= 2.810725 and DrugB_gene154 >= 0.26049364 and DrugB_gene215 >= -0.0983088 and DrugB_gene660 < 1.0687064 and then value = 21.1344804845,None
3,None,None
4,if DrugA_gene32 < -1.8869076 and DrugA_gene215 >= 1.2978249 and DrugA_gene660 >= 1.0870541 and DrugB_gene46 >= 0.3475731 and DrugB_gene195 < -0.06668455 and DrugB_gene202 >= 0.25830847 and DrugB_gene215 < -1.0395803 and DrugB_gene415 >= 0.96446556 and DrugB_gene660 < 0.531729 and then value = 0.7505875963699999,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < -0.06827516 and DrugA_gene32 < 0.02367055 and DrugA_gene154 >= 0.80828524 and DrugA_gene195 >= 0.54504275 and DrugA_gene202 < 0.06603064 and DrugA_gene215 < 0.23196526 and DrugB_gene11 >= 1.5851402 and DrugB_gene46 >= -1.0105643 and DrugB_gene154 < -0.10971223 and DrugB_gene215 >= -0.03127209 and DrugB_gene660 < 1.5688374 and then value = 7.150010990000001,None
9,None,None
10,if DrugA_gene11 < 0.029561967 and DrugA_gene32 < -0.15320718 and DrugA_gene46 < 0.28857672 and DrugA_gene172 < -0.054956228 and DrugA_gene195 < -1.2920415 and DrugA_gene202 < 0.04789947 and DrugA_gene415 >= 1.7802372 and DrugA_gene660 < 0.030618455 and DrugB_gene11 < -0.034640692 and DrugB_gene32 < -0.28223494 and DrugB_gene46 < -0.0048141237 and DrugB_gene154 >= 1.9850003 and DrugB_gene172 >= 0.7040812 and DrugB_gene202 < -0.35551566 and DrugB_gene215 < -0.009323876 and DrugB_gene415 < 0.8181832 and DrugB_gene660 < 1.0870541 and then value = 31.379499287,None
11,None,None
12,None,None
13,if DrugA_gene11 < -1.3152707 and DrugA_gene154 >= 2.0582252 and DrugB_gene11 >= -0.32398862 and DrugB_gene32 < -0.42217496 and DrugB_gene154 >= 2.0582252 and DrugB_gene172 >= 0.6757157 and DrugB_gene215 >= -0.1406641 and DrugB_gene415 >= 0.19477561 and DrugB_gene660 >= -0.12507161 and then value = 1.59874043,None
14,if DrugA_gene11 < -0.31671083 and DrugA_gene46 < -1.0013373 and DrugA_gene660 < -1.2812922 and DrugB_gene11 >= 1.5851402 and DrugB_gene32 >= 0.03489279 and DrugB_gene154 < -0.070539996 and DrugB_gene172 >= 0.7375086 and DrugB_gene195 >= -0.66361237 and DrugB_gene202 < -0.32542372 and DrugB_gene215 >= -0.0983088 and DrugB_gene415 >= -0.46946782 and DrugB_gene660 >= 1.5688374 and then value = 31.566322793,None
