,0,1
0,None,None
1,None,None
2,if DrugA_gene223 >= 1.273264 and DrugA_gene272 < -0.3844393 and DrugA_gene311 >= 0.69842803 and DrugA_gene395 < -0.94448805 and DrugA_gene412 < -0.6147343 and DrugB_gene20 >= -0.14769432 and DrugB_gene311 < -2.6151419 and DrugB_gene324 < -0.1308814 and DrugB_gene331 < 0.28676838 and then value = 12.356081855,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene129 < -0.31430495 and DrugA_gene395 < -0.12299072 and DrugB_gene20 >= -0.14244427 and DrugB_gene331 < 0.28676838 and DrugB_gene395 >= 1.5078962 and then value = 6.8826433807,None
9,None,None
10,if DrugA_gene20 < -0.76251346 and DrugA_gene129 < -1.3341756 and DrugA_gene223 < -0.07470697 and DrugA_gene272 < -0.4124982 and DrugA_gene311 < -1.8069487 and DrugA_gene324 >= 1.5051594 and DrugA_gene331 < 0.17824975 and DrugA_gene460 < -0.6581735 and DrugB_gene20 >= -0.14769432 and DrugB_gene324 < -0.1308814 and DrugB_gene331 < 0.28676838 and then value = 14.229444342425998,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene223 < -0.06853115 and DrugA_gene272 < -0.40026486 and DrugA_gene311 >= 0.26511994 and DrugA_gene331 >= 0.4872598 and DrugA_gene395 >= 0.4643432 and DrugA_gene412 < -0.5614593 and DrugA_gene460 < -0.04703165 and DrugB_gene20 >= -0.14244427 and DrugB_gene129 >= -0.22847985 and DrugB_gene272 < -0.03963893 and DrugB_gene324 < 0.108398065 and DrugB_gene331 < 0.6168566 and DrugB_gene395 >= -0.09716295 and then value = 20.363356844000002,None
15,if DrugA_gene223 >= 2.1033754 and DrugA_gene272 >= 0.5685102 and DrugB_gene20 >= -0.14244427 and DrugB_gene272 >= 0.0653695 and DrugB_gene311 < -0.10870367 and DrugB_gene324 < 0.3656048 and DrugB_gene331 < 0.33312774 and DrugB_gene460 >= 0.040863324 and then value = 35.517774100000004,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene129 < -0.36561242 and DrugA_gene223 >= 2.565371 and DrugA_gene311 >= 0.23913777 and DrugA_gene412 < 0.2690344 and DrugB_gene20 < 0.12705545 and DrugB_gene331 >= 0.5470721 and DrugB_gene395 >= 1.8132253 and DrugB_gene460 < 0.43570733 and then value = 6.97221513,None
25,if DrugA_gene20 < -0.22592193 and DrugA_gene129 >= 1.2436491 and DrugA_gene223 < -0.046095178 and DrugA_gene311 >= 0.2706714 and DrugA_gene324 >= 1.5051594 and DrugA_gene331 >= 0.6484394 and DrugA_gene395 >= 0.4835549 and DrugA_gene412 < 0.19866064 and DrugA_gene460 < 0.42971414 and DrugB_gene311 < -0.32672566 and DrugB_gene331 >= 0.6168566 and DrugB_gene412 < -0.1411623 and then value = 57.16365547699999,None
26,None,None
