,0,1
0,None,None
1,None,None
2,if DrugA_gene31 >= -0.31184185 and DrugA_gene266 >= 0.47763425 and DrugA_gene269 < -0.077404484 and DrugA_gene490 >= 0.6195688 and DrugA_gene573 >= 0.55322015 and DrugB_gene31 >= 0.71147263 and DrugB_gene573 < -1.7419338 and DrugB_gene719 < -0.028413543 and DrugB_gene806 >= 4.73345 and then value = 10.925483606000002,None
3,None,None
4,if DrugB_gene31 >= 0.073409796 and DrugB_gene266 < -0.3891425 and DrugB_gene317 >= 0.035082523 and DrugB_gene351 >= 0.19211367 and DrugB_gene573 < -0.7637296 and DrugB_gene806 >= 0.5736005 and then value = 0.779120228,None
5,None,None
6,None,None
7,if DrugA_gene266 >= 0.38240469 and DrugA_gene269 >= 0.7741178 and DrugA_gene351 >= 0.12962133 and DrugA_gene465 >= 0.86181223 and DrugA_gene490 >= 1.1879845 and DrugB_gene31 >= 0.33840412 and DrugB_gene269 >= 1.1930602 and DrugB_gene317 >= 0.3346882 and DrugB_gene351 >= 0.06314884 and DrugB_gene465 < -0.3063457 and then value = 0.20979970509999998,None
8,if DrugA_gene31 < -1.482603 and DrugA_gene266 < -0.44824743 and DrugA_gene317 < -0.7322469 and DrugA_gene490 >= 0.33496925 and DrugA_gene573 < -1.4100527 and DrugA_gene719 < -0.26949185 and DrugB_gene31 < -0.55985355 and DrugB_gene266 >= 0.47763425 and DrugB_gene465 >= 0.8063948 and DrugB_gene490 >= 0.060076363 and DrugB_gene573 >= -1.7613883 and DrugB_gene719 < -1.2397066 and DrugB_gene806 >= 0.68752027 and then value = 2.5346067729999997,None
9,None,None
10,if DrugA_gene31 >= 1.0054427 and DrugA_gene266 >= 0.41088808 and DrugA_gene269 < 0.05900339 and DrugA_gene317 < -0.9471499 and DrugA_gene351 >= 1.0257429 and DrugA_gene490 >= 0.6195688 and DrugA_gene573 < -2.8378713 and DrugA_gene719 < -0.12020326 and DrugA_gene806 >= -0.12766941 and DrugB_gene31 < -0.58403707 and DrugB_gene266 >= 2.7676094 and DrugB_gene269 >= 0.5051117 and DrugB_gene317 < -0.74121565 and DrugB_gene351 >= 0.38184318 and DrugB_gene465 >= 0.8687097 and DrugB_gene719 < -0.03525518 and DrugB_gene806 >= 5.22635 and then value = 18.000126797999997,None
11,None,None
12,None,None
13,if DrugA_gene351 >= -0.18551299 and DrugA_gene490 >= 0.22207081 and DrugA_gene573 < -2.8378713 and DrugA_gene806 >= 0.07866663 and DrugB_gene31 >= 0.5692646 and DrugB_gene266 < -0.016100708 and DrugB_gene269 >= 2.3047156 and DrugB_gene351 < -1.2950406 and DrugB_gene573 < -1.7419338 and then value = 0.8735160081,None
