,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.3552928 and DrugA_gene13 < -0.03189065 and DrugA_gene46 < -0.26329482 and DrugA_gene69 >= 0.958776 and DrugA_gene129 >= 0.05146227 and DrugA_gene146 >= -0.16051616 and DrugA_gene257 < 0.48274362 and DrugA_gene323 < -0.63414687 and DrugA_gene417 < -0.016317975 and DrugA_gene418 < 0.39510524 and DrugA_gene441 < -0.31775534 and DrugA_gene458 < -0.9733166 and DrugA_gene478 < -0.10267486 and DrugA_gene599 >= -0.17797168 and DrugA_gene660 < 0.20644188 and DrugB_gene13 < 0.48069954 and DrugB_gene33 < -0.34855086 and DrugB_gene69 >= 0.20319742 and DrugB_gene129 < -2.2798162 and DrugB_gene146 < -0.14642367 and DrugB_gene159 >= 0.7785748 and DrugB_gene257 < -0.011932617 and DrugB_gene323 >= 0.41649973 and DrugB_gene379 >= 0.021223407 and DrugB_gene412 < -0.3767928 and DrugB_gene418 >= 0.08930506 and DrugB_gene441 >= -0.06495911 and DrugB_gene442 < -0.15205592 and DrugB_gene458 >= 0.17201611 and DrugB_gene599 >= -0.28781164 and DrugB_gene775 >= -0.14170122 and GO:0019953 < -35.665096 and compress_node_level_boost_feature_0 < 6.7102017 and then value = 6.673185890000001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 >= 1.8565055 and DrugA_gene129 >= 0.26065713 and DrugA_gene159 >= 0.7045891 and DrugA_gene257 < -0.08802584 and DrugA_gene349 < 0.30803445 and DrugA_gene379 >= 0.8192925 and DrugA_gene412 < 0.33166045 and DrugA_gene417 >= 1.6668785 and DrugA_gene418 >= 0.980011 and DrugA_gene599 >= 2.2726295 and DrugA_gene660 >= 0.55882084 and DrugA_gene775 < -3.4373822 and DrugB_gene21 < -0.21494338 and DrugB_gene33 >= 1.5925977 and DrugB_gene46 >= 3.5865912 and DrugB_gene146 < 1.7406629 and DrugB_gene323 < -0.18974486 and DrugB_gene349 >= 2.9731336 and DrugB_gene417 < 0.19783688 and DrugB_gene442 < -1.1181941 and DrugB_gene599 < -0.9543066 and DrugB_gene775 >= 2.3146238 and GO:0019953 >= 69.30981 and GO:0007565 < -1.5002546 and then value = 5.694777466,None
9,None,None
