,0,1
0,None,None
1,None,None
2,if DrugA_gene75 < -0.8806282 and DrugA_gene299 >= 0.90462816 and DrugA_gene376 >= 0.26930353 and DrugA_gene437 < -0.4575697 and DrugA_gene896 < -0.5711417 and DrugB_gene75 >= 0.09461593 and DrugB_gene299 < -0.71645373 and DrugB_gene365 >= 1.3043883 and DrugB_gene382 < -0.24040616 and DrugB_gene383 < 0.33548194 and DrugB_gene384 < -0.7133522 and DrugB_gene537 < -0.77982986 and DrugB_gene896 >= 0.34909067 and DrugB_gene912 >= -0.24065912 and then value = 7.309199221,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene8 < 0.13966209 and DrugA_gene299 >= 1.107122 and DrugA_gene365 < -0.79765433 and DrugA_gene437 < -0.31816638 and DrugA_gene844 < -0.28259268 and DrugB_gene299 >= 1.107122 and DrugB_gene365 >= 0.028368521 and DrugB_gene375 < -3.977525 and DrugB_gene537 < -2.0757523 and DrugB_gene844 < 0.708735 and DrugB_gene896 < -0.8326143 and DrugB_gene912 < -0.24548644 and then value = 3.7445272685999997,None
9,None,None
10,if DrugA_gene8 < -0.11082101 and DrugA_gene75 >= 0.63621175 and DrugA_gene299 < -1.0558455 and DrugA_gene365 >= 0.031992294 and DrugA_gene376 >= 0.24721764 and DrugA_gene537 < -2.0905628 and DrugA_gene844 < 0.1744653 and DrugA_gene896 < -1.0647104 and DrugB_gene375 >= 0.5982538 and DrugB_gene376 >= 0.2027944 and DrugB_gene537 >= -0.5138606 and DrugB_gene844 < -0.027276995 and then value = 17.815133076000002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene75 >= 0.8902314 and DrugA_gene299 >= 0.90462816 and DrugA_gene365 < -1.8097537 and DrugA_gene376 >= 0.1515859 and DrugA_gene382 < -0.46830148 and DrugA_gene384 >= 1.5654187 and DrugA_gene912 >= 0.6548232 and DrugB_gene8 < 0.11969942 and DrugB_gene75 < 0.56215453 and DrugB_gene299 < 1.0900984 and DrugB_gene365 < -0.7377986 and DrugB_gene382 < -0.032071248 and DrugB_gene384 >= 0.2561093 and DrugB_gene537 >= -1.1386245 and then value = 27.791029005200002,None
15,if DrugA_gene75 >= 0.63621175 and DrugA_gene299 >= 1.107122 and DrugA_gene365 >= 0.031067159 and DrugA_gene382 >= 0.4271775 and DrugA_gene537 >= 0.21512526 and DrugA_gene844 < -2.3743687 and DrugA_gene912 >= 5.145077e-05 and DrugB_gene75 >= 0.5680925 and DrugB_gene299 < 1.107122 and DrugB_gene365 >= 0.395408 and DrugB_gene376 < -0.12040974 and DrugB_gene382 < 0.12323122 and DrugB_gene383 >= 0.26682967 and DrugB_gene384 < -2.1224418 and DrugB_gene537 < -1.1604109 and DrugB_gene844 >= -0.09618759 and DrugB_gene912 >= 1.8901694 and then value = 23.9518131674,None
16,None,None
17,None,None
18,if DrugA_gene75 < -0.18766484 and DrugA_gene365 >= -0.020208396 and DrugA_gene384 >= 0.049400583 and DrugA_gene896 < -1.2713959 and DrugB_gene299 >= -0.9913793 and DrugB_gene537 >= -1.5648899 and then value = 1.4953518,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
