,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < -0.36974373 and DrugA_gene18 >= -0.10583018 and DrugA_gene56 < -0.10137917 and DrugA_gene70 >= 0.22922653 and DrugA_gene107 >= 1.9869235 and DrugA_gene162 >= 0.18683395 and DrugA_gene206 < -0.5231898 and DrugA_gene207 >= 1.9440882 and DrugA_gene310 >= 1.5130212 and DrugA_gene334 < -0.018146494 and DrugA_gene346 < 0.0742531 and DrugA_gene402 < -0.2248118 and DrugA_gene410 >= -0.01672713 and DrugA_gene463 >= 0.8503815 and DrugA_gene484 >= 1.637763 and DrugA_gene519 >= 2.0489738 and DrugA_gene573 >= 1.7853255 and DrugA_gene625 < -1.4357455 and DrugA_gene689 < -0.2940256 and DrugA_gene703 < -0.048352055 and DrugA_gene732 >= -0.090627596 and DrugA_gene825 < -0.6239115 and DrugA_gene895 >= 1.5705955 and DrugA_gene934 >= 0.7207299 and DrugA_gene950 < 0.16322154 and DrugB_gene2 >= 4.790452 and DrugB_gene11 >= 1.4868453 and DrugB_gene18 < -0.3214303 and DrugB_gene107 < -0.427876 and DrugB_gene206 >= 0.4532184 and DrugB_gene310 < -0.04976483 and DrugB_gene313 >= 1.6045396 and DrugB_gene334 < -3.42716 and DrugB_gene346 >= 0.31445867 and DrugB_gene402 < -0.22174132 and DrugB_gene463 < -0.2696374 and DrugB_gene484 >= 0.08235541 and DrugB_gene519 >= 1.0952506 and DrugB_gene625 < -0.0313248 and DrugB_gene670 >= 1.2835014 and DrugB_gene689 >= 0.50644064 and DrugB_gene703 >= -0.24189559 and DrugB_gene732 < 0.25558987 and DrugB_gene825 < -0.113681495 and GO:0031398 < 7.544135 and then value = 5.2741842875,None
3,None,None
4,if DrugA_gene42 >= 0.05351922 and DrugA_gene107 >= 2.3252401 and DrugA_gene689 < -0.2940256 and DrugA_gene728 >= 0.4032613 and DrugB_gene2 >= 2.0052497 and DrugB_gene42 < -0.0548442 and DrugB_gene56 < -0.30275953 and DrugB_gene70 >= 0.09507473 and DrugB_gene334 < 0.605047 and DrugB_gene346 >= 2.0064156 and DrugB_gene484 >= 0.056677856 and DrugB_gene732 >= 0.14507073 and DrugB_gene825 < -0.113681495 and GO:0031398 >= 7.544135 and then value = 1.2861431045,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene162 >= 2.8687978 and DrugA_gene207 >= 1.9440882 and DrugA_gene310 >= 1.5130212 and DrugA_gene573 >= 1.7853255 and DrugA_gene625 >= 1.056426 and DrugA_gene728 < -0.54791033 and DrugB_gene2 >= 4.790452 and DrugB_gene11 >= 1.4868453 and DrugB_gene70 >= 0.57183534 and DrugB_gene313 >= -0.5765647 and DrugB_gene402 < -0.4262054 and DrugB_gene410 < -3.9518676 and DrugB_gene519 >= -0.17630607 and DrugB_gene689 >= 0.50644064 and DrugB_gene732 >= -0.2673983 and DrugB_gene895 < -0.28448755 and DrugB_gene950 < -0.5798391 and GO:0031398 < 0.44586322 and then value = 3.6626248969,None
9,None,None
