,0,1
0,None,None
1,None,None
2,if DrugA_gene100 < -0.11589674 and DrugA_gene308 < -0.5381916 and DrugA_gene311 >= -0.3236313 and DrugA_gene489 < 0.35097143 and DrugA_gene494 < -0.099830806 and DrugA_gene718 >= 1.6824518 and DrugA_gene808 >= 0.8345674 and DrugA_gene889 < -0.37053943 and DrugA_gene921 >= -0.048974514 and DrugB_gene100 < -0.12485053 and DrugB_gene308 < 0.23808675 and DrugB_gene309 >= -0.0067061065 and DrugB_gene494 >= -0.1338101 and DrugB_gene514 >= -0.421756 and DrugB_gene521 >= 0.44602036 and DrugB_gene556 < -0.050844766 and DrugB_gene903 < -0.034573175 and DrugB_gene921 < 0.33769143 and then value = 9.78609623,None
3,None,None
4,if DrugA_gene100 < 0.194202 and DrugA_gene309 >= 0.46040565 and DrugA_gene316 < 0.048596345 and DrugA_gene556 < -0.12999856 and DrugA_gene718 >= 1.6824518 and DrugA_gene889 < -0.37053943 and DrugB_gene308 < -0.092876375 and DrugB_gene309 >= -0.0067061065 and DrugB_gene489 >= -0.22204652 and DrugB_gene514 >= 2.8264325 and DrugB_gene889 >= -0.62041104 and DrugB_gene921 >= -0.29315424 and GO:0006661 >= 54.047504 and then value = 2.35339820503,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene227 < -1.3833976 and DrugA_gene311 < -1.0309613 and DrugA_gene808 >= 1.9627329 and DrugA_gene889 >= 0.29145032 and DrugA_gene903 >= 2.766617 and DrugA_gene921 >= 0.6297121 and DrugB_gene100 < -0.14569885 and DrugB_gene489 < 0.43735152 and DrugB_gene521 < -1.9542508 and DrugB_gene718 < 1.5348074 and DrugB_gene808 >= 1.9627329 and then value = 1.921150543,None
9,if DrugA_gene227 < -0.7577987 and DrugA_gene489 < 0.4433015 and DrugA_gene556 < 0.06005705 and DrugA_gene718 < -2.631166 and DrugA_gene808 >= 0.14298457 and DrugA_gene921 < -0.44063917 and DrugB_gene308 < -2.197288 and DrugB_gene316 < -0.09796357 and DrugB_gene512 < 0.08493121 and DrugB_gene514 < -0.30517742 and GO:0006661 >= 54.047504 and then value = 1.1286732100299999,None
10,if DrugA_gene100 < -0.021832623 and DrugA_gene227 < -0.33914486 and DrugA_gene307 >= -0.23180212 and DrugA_gene311 >= 0.28233227 and DrugA_gene361 >= 0.15121579 and DrugA_gene494 < -0.31664503 and DrugA_gene512 < 0.045008093 and DrugA_gene514 >= 1.198629 and DrugA_gene521 >= 0.40050733 and DrugA_gene556 >= 1.8876255 and DrugA_gene889 >= 1.735162 and DrugA_gene903 >= 3.5233893 and DrugA_gene921 >= 0.6297121 and DrugB_gene100 >= 1.0496635 and DrugB_gene316 >= 1.0302 and DrugB_gene361 >= 1.431498 and DrugB_gene494 >= 0.05727647 and DrugB_gene514 < -0.29328305 and DrugB_gene521 >= 0.043663174 and DrugB_gene808 < -0.27860633 and DrugB_gene889 >= -0.14147952 and DrugB_gene903 >= 5.010749 and DrugB_gene921 < 0.03364188 and then value = 8.5981081404,None
11,None,None
12,None,None
13,None,None
