,0,1
0,None,None
1,None,None
2,if DrugA_gene19 < 0.289742 and DrugA_gene23 < 0.44915813 and DrugA_gene44 < 0.099096 and DrugA_gene61 >= 0.20466432 and DrugA_gene70 >= 0.19008823 and DrugA_gene237 < -0.30539858 and DrugA_gene238 >= 0.61227906 and DrugA_gene240 >= -0.33456755 and DrugA_gene261 < 0.0045607556 and DrugA_gene371 < -1.1317127 and DrugA_gene419 < -0.22363257 and DrugA_gene482 >= 0.22664402 and DrugA_gene534 >= -0.09483725 and DrugA_gene536 >= 0.9989253 and DrugA_gene541 >= -0.07987976 and DrugA_gene542 >= 0.029744968 and DrugA_gene568 >= -0.08379722 and DrugA_gene609 < -0.31513667 and DrugA_gene689 >= 0.1103736 and DrugA_gene700 >= 0.2647102 and DrugA_gene927 >= -0.49784333 and DrugB_gene23 >= 0.37920284 and DrugB_gene44 < -0.5140718 and DrugB_gene60 < -0.7827486 and DrugB_gene61 < 0.0037618456 and DrugB_gene62 < -0.18521364 and DrugB_gene70 < 0.07456748 and DrugB_gene237 < -0.27646208 and DrugB_gene240 < -0.23656708 and DrugB_gene261 < -0.17172068 and DrugB_gene287 >= 0.3668151 and DrugB_gene290 >= 0.08244738 and DrugB_gene419 < -0.3260805 and DrugB_gene482 >= 1.1724617 and DrugB_gene534 < -0.73020756 and DrugB_gene536 >= 0.5387199 and DrugB_gene541 < -2.1676373 and DrugB_gene542 >= 0.3749386 and DrugB_gene700 >= -0.40101248 and DrugB_gene913 < -1.8774376 and DrugB_gene927 >= -0.04428643 and GO:0044772 >= 93.49761 and GO:0007093 < 10.246866 and GO:0007052 >= 17.45153 and compress_node_level_boost_feature_0 >= 186.35397 and then value = 6.600358151,None
3,None,None
4,if DrugA_gene70 >= 0.15839443 and DrugA_gene482 >= -0.20886588 and DrugA_gene542 >= 1.4420431 and DrugA_gene609 < 0.022882618 and DrugA_gene874 < -0.16178226 and DrugA_gene927 >= -0.49784333 and DrugB_gene60 < -1.3293266 and DrugB_gene70 >= -0.047218077 and DrugB_gene84 >= 5.370205 and DrugB_gene287 >= 0.3668151 and DrugB_gene482 < 0.7359902 and GO:0044772 < -26.418213 and GO:0007093 >= 55.97113 and GO:0007052 >= 7.052621 and compress_LAYER_level_boost_feature_0 >= 55.95684 and then value = 0.88435959636,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene23 < 0.67863405 and DrugA_gene84 >= 0.7887706 and DrugA_gene313 < -5.1772556 and DrugA_gene482 >= 2.0752444 and DrugA_gene534 >= 0.11700225 and DrugA_gene568 >= -0.9333439 and DrugB_gene19 >= 0.849375 and DrugB_gene60 >= 0.032946125 and DrugB_gene249 < 0.5809636 and DrugB_gene542 >= 1.6944809 and DrugB_gene609 < -0.089661345 and DrugB_gene682 >= 1.9245191 and GO:0140014 >= 40.31453 and GO:0044772 >= 156.89285 and GO:0007093 >= 8.269339 and GO:0007052 >= 122.07211 and compress_node_level_boost_feature_0 >= 47.962025 and compress_LAYER_level_boost_feature_0 >= 123.24661 and then value = 3.7025627303,None
9,None,None
