,0,1
0,None,None
1,None,None
2,if DrugA_gene309 < -1.3051302 and DrugA_gene367 < -0.5686757 and DrugA_gene707 >= 1.0197034 and DrugB_gene234 < -0.06261284 and DrugB_gene441 >= 0.7071462 and DrugB_gene583 >= -0.5608592 and DrugB_gene707 < -0.21976358 and then value = 14.365384693280003,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 >= 1.3937967 and DrugA_gene234 < 0.16789432 and DrugA_gene363 < -0.7017869 and DrugA_gene367 >= 0.417275 and DrugA_gene441 < -2.1969757 and DrugA_gene576 < -0.2615894 and DrugA_gene707 < 0.07374978 and DrugA_gene742 >= 0.24440065 and DrugB_gene73 < 1.5872443 and DrugB_gene309 < 0.1478481 and DrugB_gene367 < -0.72998023 and DrugB_gene707 < -0.21976358 and DrugB_gene742 < -0.737131 and then value = 7.44611737,None
9,None,None
10,if DrugA_gene73 >= -0.44238293 and DrugA_gene234 < -0.40972513 and DrugA_gene441 >= 0.7071462 and DrugA_gene576 >= -0.014152419 and DrugA_gene707 < -0.4396243 and DrugA_gene742 >= -0.12558283 and DrugB_gene363 < -2.5387826 and DrugB_gene441 < -2.4692101 and DrugB_gene583 >= -0.23669213 and DrugB_gene742 < -1.0899292 and then value = 22.498275811000003,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene73 < -1.4517162 and DrugA_gene367 < -0.40900588 and DrugA_gene441 < -0.60606045 and DrugA_gene707 >= 1.0197034 and DrugB_gene234 < -0.21277145 and DrugB_gene309 >= 0.048651747 and DrugB_gene363 >= -0.5827712 and DrugB_gene441 < 0.7071462 and DrugB_gene583 >= -0.4472732 and DrugB_gene707 < -0.21976358 and DrugB_gene742 >= 0.021065563 and then value = 29.367950658279998,None
15,if DrugA_gene73 < -1.4704335 and DrugA_gene309 < -0.27391523 and DrugA_gene367 < -0.5686757 and DrugA_gene583 >= 0.42027676 and DrugA_gene707 >= 1.0197034 and DrugB_gene234 < -0.06261284 and DrugB_gene309 >= 0.048651747 and DrugB_gene363 < -0.5527574 and DrugB_gene367 >= -0.16574457 and DrugB_gene583 >= -0.4472732 and DrugB_gene742 >= 0.013284322 and then value = 34.95867888878001,None
16,None,None
17,None,None
18,if DrugA_gene73 >= -0.383376 and DrugA_gene234 < -0.27084038 and DrugA_gene309 < -0.18506543 and DrugA_gene363 < -0.75746715 and DrugA_gene367 < -0.5686757 and DrugA_gene583 < -0.40085667 and DrugA_gene707 >= 1.0197034 and DrugA_gene742 >= 0.2542348 and DrugB_gene73 < 0.1838812 and DrugB_gene309 < -0.48110732 and DrugB_gene363 >= -0.5744504 and DrugB_gene367 >= 0.417275 and DrugB_gene742 >= 0.31772062 and then value = 1.13996832648,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene73 >= -0.48203522 and DrugA_gene707 < -0.15151528 and DrugB_gene73 >= -0.8493296 and DrugB_gene309 < 0.94111234 and DrugB_gene363 < 1.2028 and DrugB_gene367 >= 1.2299867 and DrugB_gene441 < -0.45642757 and DrugB_gene707 >= -0.03821402 and DrugB_gene742 >= -0.19794497 and then value = 7.775721033999999,None
