,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < 0.07984995 and DrugA_gene11 < -0.24936324 and DrugA_gene30 < -0.36920702 and DrugA_gene59 < 0.1963203 and DrugA_gene80 >= -0.6465062 and DrugA_gene91 < 0.13751149 and DrugA_gene125 < -0.16129103 and DrugA_gene151 < -0.03062839 and DrugA_gene155 >= 0.52978283 and DrugA_gene159 < -0.12613821 and DrugA_gene172 >= 2.3125052 and DrugA_gene175 < -0.21379763 and DrugA_gene199 < -0.6114495 and DrugA_gene211 >= 0.050935872 and DrugA_gene223 < 0.020232985 and DrugA_gene231 >= 0.33595413 and DrugA_gene251 < -0.037567157 and DrugA_gene317 < -0.78318 and DrugA_gene368 >= 0.0038016979 and DrugA_gene408 < -0.37901098 and DrugA_gene416 >= 0.15431318 and DrugA_gene417 < -0.17246719 and DrugA_gene423 < 0.35286403 and DrugA_gene442 >= 0.47281665 and DrugA_gene481 < -0.28281623 and DrugA_gene607 < 0.29187965 and DrugA_gene662 < -3.2367845 and DrugB_gene2 >= 0.020308645 and DrugB_gene11 < -0.3656022 and DrugB_gene16 >= 0.34284163 and DrugB_gene32 >= -0.24282245 and DrugB_gene52 >= 0.071018554 and DrugB_gene53 >= 0.029630005 and DrugB_gene69 >= 0.9718102 and DrugB_gene76 >= 1.0881737 and DrugB_gene91 >= -0.44886696 and DrugB_gene174 >= -0.16012418 and DrugB_gene175 >= -0.26883906 and DrugB_gene176 >= -0.14940628 and DrugB_gene187 < -1.1435897 and DrugB_gene228 < -0.4658479 and DrugB_gene244 < -0.8820597 and DrugB_gene299 >= 2.5601768 and DrugB_gene396 >= -0.14106464 and DrugB_gene412 < -0.8079695 and DrugB_gene416 < -0.42167974 and DrugB_gene442 < -0.75634575 and DrugB_gene478 < -0.587819 and DrugB_gene554 >= -0.6018305 and DrugB_gene817 >= 3.5802479 and GO:0071407 >= 22.133282 and GO:0048545 < 7.7601395 and GO:0014074 < -60.464035 and then value = 6.930377838900001,None
3,None,None
4,if DrugA_gene52 >= 0.75112575 and DrugA_gene59 < 0.1963203 and DrugA_gene155 >= 0.52978283 and DrugA_gene199 < -0.063530795 and DrugA_gene299 >= 2.5601768 and DrugA_gene480 >= 0.26521438 and DrugB_gene26 >= 0.27122772 and DrugB_gene35 < -0.47378784 and DrugB_gene91 < -0.61858094 and DrugB_gene106 >= 0.29557252 and DrugB_gene187 < -1.1435897 and DrugB_gene299 >= 2.5601768 and DrugB_gene412 < -0.8079695 and DrugB_gene432 >= -0.0068449317 and DrugB_gene442 >= 0.6811224 and DrugB_gene817 >= 3.5802479 and GO:0071407 >= 52.66034 and GO:0032355 >= 52.89322 and GO:0048545 >= 46.29489 and compress_node_level_boost_feature_0 >= 11.424776 and compress_LAYER_level_boost_feature_0 >= 11.143364 and then value = 0.572897761344,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene42 >= -0.27774578 and DrugA_gene231 >= 0.2633237 and DrugA_gene272 < -0.1999976 and DrugA_gene493 >= -0.34665036 and DrugB_gene2 >= 0.5367092 and DrugB_gene11 >= 1.8565055 and DrugB_gene42 < 1.8136842 and DrugB_gene174 < -0.022864357 and DrugB_gene178 < 0.009276729 and DrugB_gene187 < -3.271233 and DrugB_gene200 < -1.5344213 and DrugB_gene432 >= -0.0068449317 and GO:0032355 < -39.44268 and compress_LAYER_level_boost_feature_1 < -12.490741 and then value = 2.7040741522999996,None
9,None,None
