,0,1
0,None,None
1,None,None
2,if DrugA_gene95 < -0.07553322 and DrugA_gene172 >= 1.5838225 and DrugA_gene203 >= 0.0813923 and DrugA_gene205 < -0.23748103 and DrugA_gene279 >= 0.5415453 and DrugA_gene419 >= 3.2921615 and DrugA_gene499 < 0.2688503 and DrugA_gene667 < 0.039515868 and DrugB_gene172 >= -0.28421953 and DrugB_gene203 >= -0.114792034 and DrugB_gene205 >= 0.8964875 and DrugB_gene245 >= 0.80925673 and DrugB_gene419 < -0.35872746 and DrugB_gene667 < -0.31715938 and then value = 3.939394175,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene38 < -0.23193386 and DrugA_gene95 < -0.37327015 and DrugA_gene202 < 0.018033383 and DrugA_gene203 >= 0.06460704 and DrugA_gene419 >= 0.49755 and DrugA_gene451 >= 0.85734355 and DrugA_gene499 < 0.6789175 and DrugA_gene667 < -0.95753926 and DrugB_gene38 >= 0.3699742 and DrugB_gene95 < 0.7172253 and DrugB_gene202 < -0.5314486 and DrugB_gene205 < -1.1341803 and DrugB_gene279 >= 2.4047494 and DrugB_gene499 < -0.17005232 and then value = 5.140042607,None
9,None,None
10,if DrugA_gene95 < 0.2992 and DrugA_gene172 < -0.11059281 and DrugA_gene202 < 0.018033383 and DrugA_gene279 < -1.754778 and DrugA_gene419 >= 0.29643202 and DrugA_gene499 < 0.0460295 and DrugA_gene667 >= 1.5955305 and DrugB_gene38 >= 0.3699742 and DrugB_gene95 < 0.007307367 and DrugB_gene203 >= -0.24366555 and DrugB_gene205 < -1.1341803 and DrugB_gene279 >= -0.3428263 and DrugB_gene451 < -0.03822086 and DrugB_gene667 >= 0.3180229 and then value = 6.1365093569999996,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene95 < -0.37327015 and DrugA_gene172 >= 1.8969629 and DrugA_gene202 < 0.018033383 and DrugA_gene203 >= 4.05545 and DrugA_gene205 < -0.10893674 and DrugA_gene245 >= 0.9370711 and DrugA_gene419 >= 0.29643202 and DrugA_gene499 >= 1.8088386 and DrugA_gene667 < 0.07547665 and DrugB_gene38 >= 0.3699742 and DrugB_gene172 >= -0.7234686 and DrugB_gene203 >= -1.0539049 and DrugB_gene205 < 0.48021686 and DrugB_gene245 >= -0.18604678 and DrugB_gene279 >= 2.4047494 and DrugB_gene419 >= 1.1929612 and DrugB_gene499 >= 0.35613889 and DrugB_gene667 >= 0.68411773 and then value = 9.450973210999999,None
