,0,1
0,None,None
1,None,None
2,if DrugA_gene418 < 0.28126463 and DrugA_gene423 < 0.13438296 and DrugA_gene424 >= 0.9255964 and DrugA_gene427 < -1.0804689 and DrugA_gene452 >= -0.25804138 and DrugB_gene43 < -0.5305908 and DrugB_gene169 < 0.2875169 and DrugB_gene211 < 0.63107324 and DrugB_gene213 >= 0.6792473 and DrugB_gene223 >= -0.29357716 and DrugB_gene244 < -0.50695336 and DrugB_gene418 >= 0.5573526 and DrugB_gene422 < -0.84739614 and DrugB_gene423 >= 0.4771457 and DrugB_gene424 < -0.24680538 and DrugB_gene447 >= 0.25429466 and DrugB_gene670 >= -0.13139439 and then value = 4.01415239,None
3,None,None
4,if DrugA_gene198 < -2.4109812 and DrugA_gene211 >= -0.43149626 and DrugA_gene423 >= 4.9701815 and DrugA_gene427 >= 0.28141713 and DrugB_gene43 >= 0.068040684 and DrugB_gene198 < 0.009210814 and DrugB_gene211 >= 0.45879906 and then value = 0.517158749,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene43 < -0.16259447 and DrugA_gene213 < 0.5045686 and DrugA_gene244 < -0.3843594 and DrugA_gene354 >= 1.4174387 and DrugA_gene427 >= 0.04190222 and DrugB_gene94 >= 0.6235647 and DrugB_gene168 < -0.46552196 and DrugB_gene169 >= 4.6647644 and DrugB_gene198 >= -1.5610708 and DrugB_gene213 < -0.9346485 and DrugB_gene424 >= 1.247181 and DrugB_gene427 < -0.67917085 and DrugB_gene447 >= 3.5175605 and then value = 2.540796906,None
9,None,None
10,if DrugA_gene43 < 0.30022502 and DrugA_gene168 < 0.17001933 and DrugA_gene169 < 0.727612 and DrugA_gene198 < -1.3779415 and DrugA_gene201 >= 0.015088304 and DrugA_gene211 >= -0.43149626 and DrugA_gene223 >= 0.27647114 and DrugA_gene224 < 0.23025098 and DrugA_gene234 < -0.05617235 and DrugA_gene244 >= 0.6591984 and DrugA_gene352 < 0.29730484 and DrugA_gene354 < -0.17771864 and DrugA_gene363 >= -0.13807611 and DrugA_gene418 < 0.19387954 and DrugA_gene422 < -0.30684584 and DrugA_gene423 >= 4.9701815 and DrugA_gene424 < -0.08658782 and DrugA_gene427 >= 0.28141713 and DrugA_gene447 >= 0.34454665 and DrugA_gene452 >= -0.030217882 and DrugA_gene670 >= 0.46097195 and DrugB_gene43 >= 1.2895763 and DrugB_gene65 >= 0.23555896 and DrugB_gene94 < -0.24569005 and DrugB_gene168 >= 5.0401 and DrugB_gene198 < 0.009210814 and DrugB_gene201 < 0.20084727 and DrugB_gene211 >= 0.671057 and DrugB_gene213 >= -0.045556128 and DrugB_gene354 >= 0.087932065 and DrugB_gene363 >= 4.182525 and DrugB_gene418 < -0.50818837 and DrugB_gene423 < 0.55682486 and DrugB_gene452 >= 0.9217062 and then value = 8.9852104654,None
11,None,None
12,None,None
13,None,None
