,0,1
0,None,None
1,None,None
2,if DrugA_gene70 >= 0.2222149 and DrugA_gene86 >= 0.54914314 and DrugA_gene313 >= -0.027320916 and DrugA_gene383 < 0.014605933 and DrugA_gene396 < 0.5280427 and DrugB_gene32 >= 0.29658693 and DrugB_gene33 >= 0.07437398 and DrugB_gene75 >= -0.5388271 and DrugB_gene86 < -0.14586312 and DrugB_gene149 >= 0.5465428 and DrugB_gene341 >= -0.238884 and DrugB_gene342 >= 0.3454854 and DrugB_gene419 < -0.29424933 and DrugB_gene769 >= 0.43229568 and GO:2000134 >= 27.148891 and then value = 1.84090413287,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene76 >= 0.009271611 and DrugA_gene77 < -0.70674163 and DrugA_gene343 < -4.622366 and DrugA_gene347 >= 0.17245352 and DrugA_gene396 < 0.5280427 and DrugB_gene32 >= 0.29658693 and DrugB_gene33 >= 0.07437398 and DrugB_gene79 >= -3.087212 and DrugB_gene86 < -2.078209 and DrugB_gene149 >= 0.5465428 and DrugB_gene342 >= 0.3454854 and DrugB_gene348 < -3.482225 and DrugB_gene396 >= -1.3252132 and DrugB_gene913 >= 2.53405 and GO:2000134 >= 22.632675 and compress_node_level_boost_feature_0 < -15.066441 and then value = 1.3692423648699998,None
9,None,None
10,if DrugA_gene44 >= 0.6781763 and DrugA_gene345 < -0.106887065 and DrugA_gene396 < 0.5280427 and DrugA_gene769 < -0.19745553 and DrugB_gene32 >= 0.29658693 and DrugB_gene33 >= 0.07437398 and DrugB_gene149 >= 0.5465428 and DrugB_gene342 >= 0.3454854 and DrugB_gene347 < -0.50641984 and DrugB_gene348 < -0.56868756 and DrugB_gene402 < -0.23204711 and DrugB_gene479 >= 0.03414159 and GO:0010972 < 2.9664032 and then value = 5.568577115369999,None
11,None,None
12,None,None
13,if DrugA_gene81 < -0.019683935 and DrugA_gene345 < -0.12236594 and DrugA_gene383 < -0.22872171 and DrugA_gene479 >= 0.34631753 and DrugA_gene769 >= 1.59565 and DrugB_gene69 >= 0.9718102 and DrugB_gene70 >= 0.20429428 and DrugB_gene79 >= 0.51854897 and DrugB_gene313 >= 0.43124098 and DrugB_gene913 >= 1.6628499 and GO:2000134 < -15.651179 and GO:0010972 < -26.932812 and then value = 0.1800831792,None
14,if DrugA_gene44 >= 0.6781763 and DrugA_gene70 >= 0.23704703 and DrugA_gene76 >= 0.2221726 and DrugA_gene86 < -2.0757742 and DrugA_gene383 < -0.29741627 and DrugA_gene769 < -0.7368446 and DrugB_gene33 >= -0.43340683 and DrugB_gene75 < 1.9534249 and DrugB_gene79 >= -0.100281894 and DrugB_gene86 >= -0.13071243 and DrugB_gene287 >= 1.575803 and DrugB_gene341 >= -0.555783 and DrugB_gene383 >= 0.6270077 and DrugB_gene541 < -1.9224081 and DrugB_gene542 < -0.089637935 and GO:2000134 < -8.948445 and GO:0010972 < 2.9664032 and then value = 9.239752356799999,None
