,0,1
0,None,None
1,None,None
2,if DrugA_gene2 >= 0.5475538 and DrugA_gene11 < 0.18088238 and DrugA_gene107 >= 0.050467294 and DrugA_gene132 >= 3.9256248 and DrugA_gene162 >= -0.4432112 and DrugA_gene195 < -0.6206402 and DrugA_gene207 >= 0.21654248 and DrugA_gene410 >= -0.26495034 and DrugA_gene519 < -0.45896012 and DrugA_gene632 < -0.26422265 and DrugA_gene703 >= 1.5672275 and DrugA_gene825 < 0.12161408 and DrugA_gene891 < 0.0021248977 and DrugA_gene934 >= 0.23273924 and DrugB_gene2 >= 4.790452 and DrugB_gene11 >= 1.3756769 and DrugB_gene107 < -1.8309698 and DrugB_gene132 < 0.01216288 and DrugB_gene162 >= 0.60787654 and DrugB_gene195 >= 0.30508935 and DrugB_gene206 >= 0.2481102 and DrugB_gene207 < -0.38803452 and DrugB_gene410 < 0.10289521 and DrugB_gene519 >= 0.4603758 and DrugB_gene573 < -0.17448267 and DrugB_gene629 >= 0.12981004 and DrugB_gene632 < -0.3003785 and DrugB_gene703 < -0.6364279 and DrugB_gene825 >= 0.3274314 and DrugB_gene934 < 0.3191584 and GO:0031396 < 3.7753243 and then value = 6.335080304999999,None
3,None,None
4,if DrugA_gene132 >= 0.81422985 and DrugA_gene162 < -0.7762625 and DrugA_gene206 < -0.24463072 and DrugA_gene207 >= 1.9440882 and DrugA_gene410 >= 1.4753503 and DrugA_gene573 >= 0.10825148 and DrugA_gene629 >= 1.2155321 and DrugA_gene703 < -0.20348702 and DrugB_gene2 >= 0.04792519 and DrugB_gene107 < -0.95202386 and DrugB_gene410 < -0.86367095 and GO:0031396 < -30.021442 and compress_LAYER_level_boost_feature_0 < -2.5738776 and compress_LAYER_level_boost_feature_1 < -2.8067932 and then value = 0.16689504039000003,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene2 >= 0.5475538 and DrugA_gene132 < -0.52618706 and DrugA_gene825 < 0.09622284 and DrugB_gene2 >= 2.0052497 and DrugB_gene132 < 0.01216288 and DrugB_gene195 >= 0.30508935 and DrugB_gene519 >= 0.38846064 and DrugB_gene703 < -0.32098448 and GO:0031396 >= 94.03142 and compress_LAYER_level_boost_feature_0 >= 148.06223 and then value = 1.77134662527,None
9,None,None
