,0,1
0,None,None
1,None,None
2,if DrugA_gene350 < -0.33325997 and DrugB_gene100 >= 0.21357566 and DrugB_gene484 >= 0.74283814 and GO:0061136 >= 85.79936 and GO:2000058 >= 77.026985 and compress_node_level_boost_feature_0 >= 60.631138 and then value = 0.6267630798000001,None
3,None,None
4,if DrugA_gene20 < -0.39625207 and DrugA_gene151 >= 3.6781335 and DrugA_gene330 < -0.13272303 and DrugA_gene405 >= -0.91440916 and DrugA_gene484 < -0.27693477 and DrugA_gene557 < -0.40608013 and DrugB_gene405 < -0.18617287 and DrugB_gene484 >= 0.15573639 and GO:0061136 >= 206.84906 and GO:2000058 >= 139.84314 and then value = 1.0811901366,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene20 >= 0.6066882 and DrugA_gene347 >= 0.2483452 and DrugA_gene350 >= 0.22459172 and DrugA_gene405 >= -0.56967497 and DrugA_gene531 >= 0.28462625 and DrugB_gene20 >= 0.11274007 and DrugB_gene100 >= 1.9810977 and DrugB_gene130 >= -0.10155986 and DrugB_gene330 >= 0.14163776 and DrugB_gene405 >= 0.3858782 and DrugB_gene484 >= -0.00960199 and DrugB_gene684 >= 1.0045823 and GO:0061136 >= 155.4674 and GO:2000058 >= 215.65411 and compress_node_level_boost_feature_0 < -1.1586652 and then value = 1.6343485358,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene20 < -0.8255289 and DrugA_gene130 >= 0.20999727 and DrugA_gene330 >= 1.2352144 and DrugA_gene473 < -2.622364 and DrugA_gene531 < -0.14480215 and DrugA_gene557 < 0.16996518 and DrugB_gene100 < 1.6159222 and DrugB_gene348 < 0.111889094 and DrugB_gene473 >= -0.14670706 and GO:0061136 >= 85.79936 and GO:2000058 >= 77.026985 and compress_node_level_boost_feature_0 < 18.99331 and then value = 19.834521571,None
15,if DrugA_gene20 >= 0.49803016 and DrugA_gene130 < -0.380727 and DrugA_gene151 < -1.354989 and DrugA_gene347 >= 0.13040294 and DrugA_gene405 >= 0.28942907 and DrugA_gene473 >= 3.5091867 and DrugA_gene531 >= 0.60949934 and DrugA_gene557 < -0.05477392 and DrugA_gene684 < 0.07276001 and DrugB_gene20 >= 0.06324825 and DrugB_gene100 < 0.5845909 and DrugB_gene151 >= 3.6781335 and DrugB_gene330 >= 0.3255143 and DrugB_gene348 < -0.55875856 and DrugB_gene405 >= 1.7828004 and DrugB_gene473 < -0.6757238 and DrugB_gene484 < -0.7389004 and DrugB_gene531 < 0.26297665 and DrugB_gene557 >= 0.27327615 and DrugB_gene684 < -0.9634405 and GO:0061136 < 17.785095 and GO:2000058 >= 85.85925 and then value = 9.312216257000001,None
16,None,None
17,None,None
18,None,None
19,None,None
