,0,1
0,None,None
1,None,None
2,if DrugA_gene181 < -0.59212375 and DrugA_gene292 < -0.60149395 and DrugA_gene331 >= 0.3468054 and DrugA_gene372 < -1.184011 and DrugA_gene418 < 0.26674205 and DrugB_gene18 >= 0.23770258 and DrugB_gene181 >= 0.75382745 and DrugB_gene184 < -0.18249457 and DrugB_gene223 >= -0.07097639 and DrugB_gene292 < -0.53424114 and DrugB_gene415 >= 0.09361182 and GO:0050729 < -13.288529 and then value = 0.51690968093,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene20 < -1.1960436 and DrugA_gene21 < -0.04138615 and DrugA_gene82 >= 0.09792578 and DrugA_gene146 >= 0.13061602 and DrugA_gene169 < -0.21171 and DrugA_gene245 >= 1.75865 and DrugA_gene272 >= 0.24207047 and DrugA_gene335 < -0.0021705008 and DrugA_gene354 < -0.39184526 and DrugA_gene900 >= -0.13962997 and DrugB_gene20 < -2.600635 and DrugB_gene131 < -0.7387964 and DrugB_gene146 < -0.22705856 and DrugB_gene162 < -0.3020141 and DrugB_gene211 < -0.80393016 and DrugB_gene223 < 0.90874445 and DrugB_gene272 >= -0.39617732 and DrugB_gene292 < -0.7760054 and DrugB_gene335 < -0.38869584 and DrugB_gene408 >= 1.8541387 and DrugB_gene427 < -0.635996 and GO:0050729 < 3.7026439 and GO:0050728 >= 136.01068 and then value = 4.14343061003,None
9,None,None
10,None,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene9 < -0.66196823 and DrugA_gene18 < -0.90718883 and DrugA_gene21 >= 0.54777163 and DrugA_gene43 < -0.80954933 and DrugA_gene146 >= -0.40721756 and DrugA_gene211 >= 0.7609376 and DrugA_gene354 >= 0.45865223 and DrugA_gene372 < -1.184011 and DrugA_gene415 < 0.06536857 and DrugA_gene418 < 0.26674205 and DrugA_gene427 < -0.18404867 and DrugB_gene9 < 5.356957 and DrugB_gene18 >= 0.23770258 and DrugB_gene20 >= -0.15853542 and DrugB_gene82 >= -1.207997 and DrugB_gene131 < -0.71998775 and DrugB_gene181 >= 0.75382745 and DrugB_gene272 < 0.11129621 and DrugB_gene323 < -0.29151458 and DrugB_gene372 < 0.48884156 and DrugB_gene415 >= 0.09361182 and DrugB_gene629 < 0.83645594 and GO:0050729 < 27.118858 and then value = 25.00286584693,None
