,0,1
0,None,None
1,None,None
2,if DrugA_gene310 < -0.6768534 and DrugA_gene342 >= 0.21973729 and DrugA_gene348 >= 1.7641144 and DrugA_gene415 < -1.6680675 and DrugA_gene484 >= 0.10186389 and DrugA_gene503 >= 0.34780002 and DrugB_gene74 >= 0.10742625 and DrugB_gene99 < -4.720122 and DrugB_gene341 >= -0.17753163 and DrugB_gene342 >= -0.09566235 and DrugB_gene346 < -0.18506248 and DrugB_gene347 >= 2.7921724 and DrugB_gene415 < -1.8690047 and DrugB_gene503 >= 0.9772397 and DrugB_gene771 >= 0.19912761 and then value = 19.658250190999997,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene91 < -0.6520522 and DrugA_gene130 < -0.37229234 and DrugA_gene310 < -0.22062555 and DrugA_gene344 >= -0.056007802 and DrugA_gene348 >= 0.08654278 and DrugA_gene415 < 0.70494646 and DrugB_gene99 < -1.2219794 and DrugB_gene130 < -0.10906248 and DrugB_gene154 < -1.2249165 and DrugB_gene245 < -1.7178167 and DrugB_gene344 >= 1.3640795 and DrugB_gene410 >= -0.6484966 and DrugB_gene415 >= 0.4172325 and DrugB_gene484 >= -0.38057497 and then value = 4.985375862,None
9,None,None
10,if DrugA_gene131 < -0.16413128 and DrugA_gene154 >= -0.07950189 and DrugA_gene344 >= 1.4021957 and DrugA_gene346 >= 1.7962527 and DrugA_gene503 >= 0.9337554 and DrugB_gene74 >= 0.5160344 and DrugB_gene99 < 0.5557693 and DrugB_gene131 < -0.5671947 and DrugB_gene154 >= 0.26049364 and DrugB_gene226 < -0.10572335 and DrugB_gene310 < -0.016271355 and DrugB_gene343 < -1.564954 and DrugB_gene344 >= -0.11717318 and DrugB_gene348 < -0.073127255 and DrugB_gene410 >= -0.15102497 and DrugB_gene503 >= 0.2896549 and DrugB_gene557 >= 0.10458509 and then value = 29.49567292,None
11,None,None
12,None,None
13,if DrugA_gene91 < -0.6597723 and DrugA_gene99 < -0.060115986 and DrugA_gene130 >= -0.17535713 and DrugA_gene154 >= -0.076135606 and DrugA_gene226 >= -0.13006295 and DrugA_gene310 < -0.11160223 and DrugA_gene344 < -0.22637215 and DrugA_gene346 < -0.4169761 and DrugA_gene347 >= 0.4601311 and DrugA_gene484 >= 0.10186389 and DrugA_gene771 >= 0.31626287 and DrugB_gene74 < -0.874219 and DrugB_gene99 >= 0.25456008 and DrugB_gene130 < -0.09395711 and DrugB_gene131 < 0.035620123 and DrugB_gene245 >= -0.19489728 and DrugB_gene343 < -1.1030552 and DrugB_gene346 >= 0.38830054 and DrugB_gene503 < 0.2872602 and DrugB_gene771 >= -0.7946684 and then value = 4.5989424357,None
14,if DrugA_gene74 < 0.082570106 and DrugA_gene344 >= 1.4021957 and DrugB_gene74 < 0.5160344 and DrugB_gene91 >= 0.45736635 and DrugB_gene130 < -0.36302564 and DrugB_gene310 < -0.24428551 and DrugB_gene343 < -4.8003254 and DrugB_gene345 >= 1.1357119 and DrugB_gene347 >= -1.6768737 and DrugB_gene415 >= 1.3891788 and DrugB_gene503 >= 0.35920274 and DrugB_gene557 < -0.39982498 and then value = 24.66239303,None
