,0,1
0,None,None
1,None,None
2,if DrugA_gene338 >= 1.1191739 and DrugA_gene550 < -0.65483 and DrugA_gene643 < -1.4744436 and DrugA_gene685 < 0.63549495 and DrugA_gene773 >= 0.84678894 and DrugA_gene919 < -0.10127845 and DrugB_gene414 >= -0.11191682 and DrugB_gene541 >= 1.2669169 and DrugB_gene543 >= 2.6223652 and DrugB_gene652 < -0.9859811 and DrugB_gene685 < 0.379295 and DrugB_gene791 >= -0.32107294 and DrugB_gene945 < -0.54480124 and then value = 5.8190425687000005,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene338 < -1.5901461 and DrugA_gene543 >= 1.5354385 and DrugA_gene550 < -0.65483 and DrugA_gene643 >= 0.28896224 and DrugA_gene679 < -0.33836222 and DrugA_gene685 < 0.63549495 and DrugA_gene773 >= 0.84678894 and DrugA_gene791 >= 0.6821753 and DrugA_gene919 < -0.92247957 and DrugA_gene945 < -0.07749924 and DrugB_gene541 >= 1.2669169 and DrugB_gene543 >= 2.7481043 and DrugB_gene550 >= 1.3742499 and DrugB_gene643 >= 1.1009989 and DrugB_gene679 < -1.0968733 and DrugB_gene773 < -0.28916422 and DrugB_gene791 < 0.32739347 and DrugB_gene919 < -0.4766885 and DrugB_gene945 >= 0.7159066 and then value = 18.038845219400002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene414 >= 1.9105362 and DrugA_gene543 >= 3.262 and DrugA_gene643 >= 1.1009989 and DrugA_gene709 >= 0.23273179 and DrugA_gene919 < -0.10127845 and DrugB_gene414 >= -0.11191682 and DrugB_gene550 >= 1.5078106 and DrugB_gene643 >= -1.7988398 and DrugB_gene652 < -0.022640374 and DrugB_gene685 < 0.5238811 and DrugB_gene791 >= -0.32107294 and DrugB_gene945 < -0.54480124 and then value = 18.311187395,None
15,if DrugA_gene338 < 0.3696441 and DrugA_gene414 < -0.5446898 and DrugA_gene541 < -0.2312578 and DrugA_gene550 < 0.014718083 and DrugA_gene643 < -0.8904511 and DrugA_gene652 < -0.08344502 and DrugA_gene679 < -0.34857038 and DrugA_gene709 < -2.3162355 and DrugB_gene338 >= -0.51362514 and DrugB_gene541 < 0.104525656 and DrugB_gene550 >= 1.5078106 and DrugB_gene643 >= 0.047632013 and DrugB_gene685 >= 0.26948446 and DrugB_gene945 < -0.6386927 and then value = 26.52148545,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene338 >= 0.64445645 and DrugA_gene541 < -0.34401235 and DrugA_gene543 < -0.72213304 and DrugA_gene643 < -0.59180915 and DrugA_gene679 >= 0.1209816 and DrugA_gene773 >= 1.9800634 and DrugA_gene945 >= 1.1845312 and DrugB_gene338 < 0.13472459 and DrugB_gene414 < 0.12129369 and DrugB_gene541 >= -1.0168214 and DrugB_gene543 < -0.12855285 and DrugB_gene652 < -0.2865808 and DrugB_gene685 >= 0.027326886 and DrugB_gene709 < -0.571159 and DrugB_gene791 >= 0.18266547 and DrugB_gene919 >= 2.1183724 and DrugB_gene945 < 0.33246446 and then value = 2.6500143006999997,None
