,0,1
0,None,None
1,None,None
2,if DrugA_gene21 >= 1.1036458 and DrugA_gene33 < -0.116983056 and DrugA_gene66 >= 1.1671797 and DrugA_gene131 < 0.058902632 and DrugA_gene134 < -0.12883222 and DrugA_gene254 < -0.7801075 and DrugA_gene293 < -0.91600835 and DrugA_gene408 >= 0.1745457 and DrugA_gene844 < -0.28259268 and DrugB_gene11 >= 0.1576696 and DrugB_gene21 >= 1.0596132 and DrugB_gene33 >= 0.46145946 and DrugB_gene66 < -0.7180104 and DrugB_gene134 < -0.15521437 and DrugB_gene309 >= 0.2554835 and DrugB_gene408 < -0.0998939 and DrugB_gene484 >= 0.33227742 and then value = 4.24396269,None
3,None,None
4,if DrugA_gene21 < -0.9330522 and then value = 0.09377075,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.1679181 and DrugA_gene21 < -0.003666704 and DrugA_gene66 >= -0.0068554915 and DrugB_gene11 >= 1.8565055 and DrugB_gene254 >= -1.6127708 and DrugB_gene309 < -0.02114119 and DrugB_gene484 >= -0.13739678 and then value = 3.1249132499999996,None
9,None,None
10,if DrugA_gene11 < 0.14178061 and DrugA_gene33 < 0.06287551 and DrugA_gene66 >= 1.3519592 and DrugA_gene131 < 0.17624322 and DrugA_gene254 >= 0.20344248 and DrugA_gene293 < -0.14145663 and DrugA_gene309 >= 1.1292963 and DrugA_gene408 >= 0.2038935 and DrugA_gene484 >= -0.018338706 and DrugA_gene600 < -0.30421934 and DrugA_gene844 < -0.28859323 and DrugB_gene21 >= 0.94285417 and DrugB_gene33 >= 1.537782 and DrugB_gene66 < 0.058583707 and DrugB_gene131 < -0.010012157 and DrugB_gene134 < -0.4770038 and DrugB_gene293 < -0.49051392 and DrugB_gene349 >= 0.7795 and DrugB_gene408 < -0.37087068 and DrugB_gene484 >= 0.33227742 and DrugB_gene600 < 0.050033107 and DrugB_gene844 < -0.0027390132 and then value = 8.40029698,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene21 >= 0.120660275 and DrugA_gene33 < 0.06287551 and DrugA_gene66 >= 0.6111114 and DrugA_gene131 >= 0.49346182 and DrugA_gene293 < -0.67757857 and DrugA_gene309 < -0.49311653 and DrugA_gene408 < -0.014891518 and DrugA_gene600 < 0.025867075 and DrugA_gene844 >= 0.8864814 and DrugB_gene11 >= 2.3004751 and DrugB_gene21 < -0.45225567 and DrugB_gene33 >= -0.60014015 and DrugB_gene66 < 0.058583707 and DrugB_gene131 < -0.010012157 and DrugB_gene134 < 0.3408755 and DrugB_gene254 >= 0.36247653 and DrugB_gene293 < -0.5612666 and DrugB_gene309 < -0.31851327 and DrugB_gene484 >= 0.20580846 and DrugB_gene844 >= 2.1209888 and then value = 17.951798569999998,None
