,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.28820765 and DrugA_gene42 >= 0.7904779 and DrugA_gene228 >= 0.43912345 and DrugA_gene324 >= 0.42611283 and DrugA_gene408 >= 0.21052971 and DrugA_gene594 >= -0.5733967 and DrugB_gene188 >= 0.68309987 and DrugB_gene228 >= 0.3637882 and DrugB_gene323 >= -0.20555449 and DrugB_gene349 < -0.16766156 and DrugB_gene408 < -2.0804536 and DrugB_gene594 >= 0.58030486 and DrugB_gene724 >= 0.10933961 and DrugB_gene834 < 0.19731365 and then value = 12.6689608887,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 < 0.023674868 and DrugA_gene42 < -1.0490217 and DrugA_gene228 >= 0.43912345 and DrugA_gene324 >= 0.57654905 and DrugA_gene408 >= 0.063867666 and DrugA_gene460 < 0.1738839 and DrugA_gene724 >= 0.25164005 and DrugA_gene895 < 0.07668519 and DrugB_gene42 < -0.041003566 and DrugB_gene228 >= -0.023000022 and DrugB_gene324 >= 2.5833702 and DrugB_gene349 >= 0.24057782 and DrugB_gene408 >= -0.31965896 and DrugB_gene594 >= 0.58030486 and DrugB_gene724 < -0.16609362 and DrugB_gene834 < -0.34279028 and DrugB_gene895 < 0.2550085 and then value = 6.419801518399999,None
9,None,None
10,if DrugA_gene11 < 0.015791241 and DrugA_gene42 >= 0.16026245 and DrugA_gene188 < -0.08935036 and DrugA_gene228 >= 0.4139325 and DrugA_gene324 >= 0.57654905 and DrugA_gene349 >= 0.95816785 and DrugA_gene408 < -2.3520923 and DrugA_gene460 < 0.1738839 and DrugB_gene42 < 0.34955987 and DrugB_gene188 < 0.02841819 and DrugB_gene223 >= 0.03439817 and DrugB_gene324 >= 2.5833702 and DrugB_gene349 < 0.18115309 and DrugB_gene724 >= -0.16609362 and DrugB_gene834 < -0.34279028 and DrugB_gene895 >= 1.7814 and then value = 20.0472815823,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene11 < -2.5991478 and DrugA_gene42 >= 0.042214 and DrugA_gene188 >= 1.3506355 and DrugA_gene323 < -0.033032693 and DrugA_gene594 >= -0.17091584 and DrugA_gene834 < -0.3915943 and DrugB_gene11 >= 0.76129264 and DrugB_gene42 < -2.161353 and DrugB_gene223 < 0.61934733 and DrugB_gene228 < 1.8578603 and DrugB_gene349 < 0.6636499 and DrugB_gene408 < -2.6394615 and DrugB_gene594 < -1.2719331 and DrugB_gene724 >= -0.16609362 and DrugB_gene834 < 0.1982077 and then value = 25.249900870897,None
