,0,1
0,None,None
1,None,None
2,if DrugA_gene8 >= 0.40618366 and DrugA_gene31 < -0.6367626 and DrugA_gene65 < -0.1300954 and DrugA_gene79 >= -0.100281894 and DrugA_gene86 >= 0.53221714 and DrugA_gene107 >= -0.17384854 and DrugA_gene300 >= 1.0429287 and DrugA_gene309 >= 0.1749669 and DrugA_gene415 < 0.88022745 and DrugA_gene451 >= -0.47293812 and DrugA_gene461 >= -0.17032915 and DrugB_gene86 < -2.078209 and DrugB_gene169 < 0.1797821 and DrugB_gene189 < 1.3498034 and DrugB_gene309 >= 1.0940081 and DrugB_gene322 >= -0.3972729 and DrugB_gene331 >= 0.76916015 and DrugB_gene354 >= 1.1918129 and DrugB_gene383 < -0.16354008 and DrugB_gene451 >= -0.22613509 and GO:0000018 >= 41.57635 and GO:0051053 < 7.5833044 and GO:0051054 < 5.762763 and compress_node_level_boost_feature_0 >= 21.670479 and compress_LAYER_level_boost_feature_1 < 6.2010117 and then value = 6.481123885,None
3,None,None
4,if DrugA_gene31 < -1.3932793 and DrugA_gene309 >= 0.46040565 and DrugA_gene322 >= -0.22984377 and DrugA_gene331 >= 1.5351964 and DrugA_gene415 >= 0.9465164 and DrugB_gene189 >= 2.2555428 and DrugB_gene844 < -0.09785263 and GO:0000018 < -51.258488 and GO:0051053 < -44.9271 and GO:0051054 < -44.213905 and compress_node_level_boost_feature_0 < -39.03763 and compress_LAYER_level_boost_feature_0 < -33.025322 and compress_LAYER_level_boost_feature_1 < -32.00707 and then value = 0.17457357315,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene65 < -0.1300954 and DrugA_gene79 >= -0.100281894 and DrugA_gene86 >= 0.53221714 and DrugA_gene107 >= -0.17384854 and DrugA_gene300 >= 0.4904516 and DrugA_gene354 >= 0.5588329 and DrugA_gene912 >= -0.16952005 and DrugB_gene8 < -0.50855744 and DrugB_gene31 >= 0.10783449 and DrugB_gene65 >= -0.043893725 and DrugB_gene189 < 2.2555428 and DrugB_gene322 >= -0.3972729 and DrugB_gene331 >= 0.76916015 and DrugB_gene383 >= -0.16354008 and GO:0000018 >= 40.768284 and GO:0051053 < 1.5162759 and then value = 7.6870206243,None
9,None,None
10,if DrugA_gene8 >= 0.6765337 and DrugA_gene11 < 0.1232298 and DrugA_gene79 >= -0.100281894 and DrugA_gene107 >= -0.17384854 and DrugA_gene300 >= -0.10428788 and DrugA_gene309 < 0.038562976 and DrugA_gene331 < 0.06363786 and DrugA_gene354 >= 0.999774 and DrugA_gene415 < 0.88022745 and DrugA_gene461 >= -0.19640005 and DrugA_gene473 < 0.0075090965 and DrugB_gene31 >= -0.0014681339 and DrugB_gene86 < -0.6843295 and DrugB_gene169 >= 0.1797821 and DrugB_gene189 >= -0.29048446 and DrugB_gene322 >= -0.3972729 and DrugB_gene331 >= 0.76916015 and DrugB_gene451 < -0.22613509 and DrugB_gene844 < -0.28730863 and DrugB_gene912 < -0.5545555 and GO:0000018 < -47.83893 and GO:0051053 >= 15.872348 and GO:0051054 >= 23.179909 and compress_node_level_boost_feature_0 >= 13.452286 and compress_LAYER_level_boost_feature_1 < 12.847408 and then value = 10.812745238000003,None
