,0,1
0,None,None
1,None,None
2,if DrugA_gene35 >= 0.53094834 and DrugA_gene769 >= 0.44909573 and DrugA_gene799 < -0.66937065 and DrugB_gene208 < -0.5633021 and DrugB_gene211 < 0.65240407 and DrugB_gene587 >= 0.25558364 and DrugB_gene623 >= 0.6315916 and DrugB_gene675 >= 1.2058475 and DrugB_gene788 < -9.8982 and DrugB_gene799 < 0.17003068 and DrugB_gene804 >= 0.39548266 and DrugB_gene817 >= 0.6137677 and then value = 16.41855714164,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene35 >= 0.68147117 and DrugA_gene208 >= 0.8100897 and DrugA_gene211 >= 0.649482 and DrugA_gene587 < -0.2920373 and DrugA_gene769 >= 0.44909573 and DrugA_gene799 < -0.66937065 and DrugA_gene817 >= 3.5802479 and DrugB_gene35 >= -0.9929799 and DrugB_gene623 >= 0.6315916 and DrugB_gene769 < -0.30881172 and DrugB_gene788 < -9.8982 and DrugB_gene817 >= 0.6137677 and then value = 10.908428824640001,None
9,None,None
10,if DrugA_gene35 >= 0.6740868 and DrugA_gene208 >= 0.8100897 and DrugA_gene211 < -0.9701209 and DrugA_gene587 < 0.34379423 and DrugA_gene623 >= -0.011314425 and DrugA_gene675 >= -0.019207275 and DrugA_gene769 < -0.15673722 and DrugA_gene788 < -0.387928 and DrugA_gene799 >= 0.30437592 and DrugA_gene804 < -0.29539412 and DrugA_gene817 < -0.06323906 and DrugB_gene35 >= -0.6690328 and DrugB_gene211 < -3.3632615 and DrugB_gene623 >= 0.040701196 and DrugB_gene675 < -0.29920056 and DrugB_gene804 < 0.036583595 and then value = 24.897188236700003,None
11,None,None
12,None,None
13,if DrugA_gene35 >= 0.6740868 and DrugA_gene208 >= 0.39095733 and DrugA_gene587 < 0.46752977 and DrugA_gene623 >= -0.02089065 and DrugA_gene675 >= -0.6457342 and DrugA_gene769 >= 0.44909573 and DrugB_gene35 < -0.24375151 and DrugB_gene208 < 0.010025558 and DrugB_gene211 < -3.0934453 and DrugB_gene623 >= 0.6315916 and DrugB_gene788 < -9.8982 and DrugB_gene799 < -0.66937065 and DrugB_gene804 >= 1.530105 and DrugB_gene817 >= 0.6137677 and then value = 2.47768906064,None
14,if DrugA_gene587 >= 0.7942256 and DrugA_gene769 >= 0.44909573 and DrugA_gene788 < -0.3709587 and DrugA_gene799 < -0.66937065 and DrugB_gene35 >= -0.8795097 and DrugB_gene208 >= -0.281173 and DrugB_gene211 >= 0.6427537 and DrugB_gene623 >= 0.6315916 and DrugB_gene675 < -3.1855693 and DrugB_gene769 < -0.7305416 and DrugB_gene788 < -0.14771454 and DrugB_gene799 < 0.23862627 and DrugB_gene804 >= 0.056002554 and DrugB_gene817 >= 0.6137677 and then value = 35.87867305163999,None
