,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.14178061 and DrugA_gene35 < -0.20750317 and DrugA_gene65 < -1.3605533 and DrugA_gene76 >= -0.4121133 and DrugA_gene186 >= 0.79518574 and DrugA_gene213 < -0.17732143 and DrugA_gene223 < -0.3432135 and DrugA_gene251 < 0.22514176 and DrugA_gene273 < 0.31322443 and DrugA_gene292 < -0.18712272 and DrugA_gene323 >= 0.24652085 and DrugA_gene396 < -0.5671102 and DrugA_gene415 < 0.8700955 and DrugA_gene427 < -0.18203653 and DrugA_gene432 >= -0.034440465 and DrugA_gene447 >= 1.8968434 and DrugA_gene463 < -0.6865031 and DrugA_gene482 >= 1.1610236 and DrugA_gene624 >= 0.7604857 and DrugA_gene670 < -0.41811347 and DrugA_gene729 < 0.053933345 and DrugA_gene850 >= 0.5640798 and DrugA_gene889 < -0.4376698 and DrugB_gene11 < -0.0415438 and DrugB_gene35 >= -0.11262794 and DrugB_gene43 >= 0.8959162 and DrugB_gene65 < -3.202079 and DrugB_gene76 >= 0.8922323 and DrugB_gene272 >= 1.4177027 and DrugB_gene323 >= 0.40728623 and DrugB_gene415 >= 0.5400194 and DrugB_gene427 >= 0.050867707 and DrugB_gene432 < 0.18043233 and DrugB_gene463 < -0.5729301 and DrugB_gene465 >= 0.8687097 and DrugB_gene467 < 0.39509708 and DrugB_gene482 >= 1.2172759 and DrugB_gene670 >= 0.16970213 and DrugB_gene846 >= 1.0208278 and DrugB_gene889 >= 0.63690656 and DrugB_gene950 < -0.07730587 and GO:0071222 >= 200.17969 and then value = 3.9324164070000003,None
3,None,None
4,if DrugA_gene11 < 0.16312385 and DrugA_gene186 < -1.09055 and DrugA_gene223 < -0.32916266 and DrugA_gene273 < -1.3510787 and DrugA_gene451 >= -0.44835997 and DrugA_gene463 >= -0.47443342 and DrugA_gene950 >= 0.46876347 and DrugB_gene186 >= 0.4973663 and DrugB_gene427 < -0.38778314 and DrugB_gene467 < 0.43535239 and DrugB_gene950 < -0.38812518 and GO:0071222 >= 45.77495 and then value = 1.3796903794,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene76 >= 0.3338821 and DrugA_gene244 < 0.05373995 and DrugA_gene273 < -0.24704713 and DrugA_gene447 < -3.1566272 and DrugA_gene465 >= 0.8060527 and DrugA_gene670 >= 3.641622 and DrugB_gene2 >= 0.5367092 and DrugB_gene11 >= 1.8565055 and DrugB_gene35 >= -0.93789375 and DrugB_gene244 < -0.89292705 and DrugB_gene432 >= 2.2193909 and DrugB_gene889 >= 0.18126798 and then value = 1.6590355719999998,None
9,None,None
