,0,1
0,None,None
1,None,None
2,if DrugA_gene93 >= 0.38999173 and DrugA_gene193 >= 0.16718018 and DrugA_gene195 >= 0.07359431 and DrugA_gene211 >= 0.99344516 and DrugA_gene289 < -0.27155846 and DrugA_gene817 < -0.060359683 and DrugB_gene55 >= 2.1783524 and DrugB_gene69 >= 1.4093485 and DrugB_gene93 < -0.5362767 and DrugB_gene193 < -0.200948 and DrugB_gene289 >= 0.54311633 and DrugB_gene471 >= 0.21044981 and DrugB_gene817 < -1.3748511 and compress_LAYER_level_boost_feature_1 < 5.028636 and then value = 4.658242455000001,None
3,None,None
4,if DrugA_gene69 < -2.7960577 and DrugA_gene129 >= 1.5312138 and DrugA_gene195 >= 1.2919902 and DrugA_gene211 >= -0.55459654 and DrugA_gene323 < 0.0971957 and DrugB_gene55 >= 1.127228 and DrugB_gene193 < -0.77851623 and DrugB_gene195 < -0.7105953 and DrugB_gene323 < -0.57542527 and DrugB_gene471 < 0.26387924 and DrugB_gene817 < -0.09174189 and compress_LAYER_level_boost_feature_0 >= 117.53784 and compress_LAYER_level_boost_feature_1 >= 101.02597 and then value = 0.55421286809,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene55 >= 0.22004983 and DrugA_gene93 >= 0.6228974 and DrugA_gene129 < -1.2744871 and DrugA_gene195 < -2.2336435 and DrugA_gene817 >= 0.01412612 and DrugB_gene195 >= 0.014574171 and DrugB_gene211 < -0.006661281 and DrugB_gene471 < 1.3228676 and DrugB_gene817 < -0.4458031 and compress_LAYER_level_boost_feature_0 >= 64.0831 and compress_LAYER_level_boost_feature_1 < 4.2200594 and then value = 2.0654659,None
9,None,None
10,if DrugA_gene55 < -0.19490227 and DrugA_gene93 >= -0.100552104 and DrugA_gene129 < -1.0493042 and DrugA_gene193 >= 1.0109 and DrugA_gene211 < -1.8391246 and DrugA_gene323 < -0.5055259 and DrugA_gene471 < -0.6649908 and DrugA_gene817 >= 0.26622438 and DrugA_gene840 >= 1.7769487 and DrugB_gene55 < -0.5957493 and DrugB_gene93 >= 0.7301667 and DrugB_gene193 >= 0.551278 and DrugB_gene195 < -0.48723185 and DrugB_gene211 < -0.8122599 and DrugB_gene289 < -0.07229635 and DrugB_gene323 < -0.7511779 and DrugB_gene471 < 0.21785626 and DrugB_gene817 >= 0.3410948 and DrugB_gene840 < -0.5430706 and then value = 5.87644263715,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene55 >= 0.32082918 and DrugA_gene93 < -1.3071952 and DrugA_gene129 >= 1.3202347 and DrugA_gene193 >= 0.2331166 and DrugA_gene211 < -4.0904865 and DrugA_gene289 >= 0.21713495 and DrugA_gene323 < -0.019588988 and DrugA_gene471 < -0.0005070516 and DrugB_gene55 >= 2.7839816 and DrugB_gene93 >= 0.6228974 and DrugB_gene129 >= 0.4258814 and DrugB_gene193 >= -1.4513346 and DrugB_gene289 >= 1.0621583 and DrugB_gene323 >= 0.534119 and DrugB_gene471 >= 0.16723046 and DrugB_gene817 >= -0.19870779 and compress_LAYER_level_boost_feature_1 < 19.946762 and then value = 16.991173944,None
