,0,1
0,None,None
1,None,None
2,if DrugA_gene18 >= 0.43529093 and DrugA_gene260 >= 0.42611307 and DrugA_gene283 >= 1.1841241 and DrugA_gene324 >= 0.23007062 and DrugA_gene341 >= -0.22157024 and DrugA_gene351 >= 3.2905564 and DrugA_gene415 < -0.04980932 and DrugA_gene418 < -0.08473508 and DrugA_gene447 >= 0.33193427 and DrugA_gene460 < -0.58161014 and DrugA_gene557 < -0.055990733 and DrugA_gene587 < 0.36519232 and DrugB_gene20 >= -0.31158224 and DrugB_gene94 < -0.58453447 and DrugB_gene184 < -0.076759666 and DrugB_gene214 < -0.62433434 and DrugB_gene330 >= 0.08741334 and DrugB_gene331 < 0.3134793 and DrugB_gene348 < -0.31443936 and DrugB_gene351 >= 0.17626852 and DrugB_gene374 >= 0.268781 and DrugB_gene415 >= 0.09509094 and DrugB_gene418 < -0.56225437 and DrugB_gene447 >= 0.75458586 and DrugB_gene460 < -0.3403313 and DrugB_gene563 >= 0.098690785 and then value = 4.412774904,None
3,None,None
4,if DrugA_gene260 >= 3.8750377 and DrugA_gene331 >= 0.27953458 and DrugA_gene348 >= 0.020179393 and DrugA_gene447 >= 0.5024544 and DrugB_gene162 < -0.3592042 and DrugB_gene374 < 0.1501798 and DrugB_gene402 >= 0.29933965 and DrugB_gene447 < -0.99863344 and DrugB_gene563 >= -0.022739246 and DrugB_gene670 < -0.07128769 and GO:0002223 >= 31.33424 and then value = 0.747441272,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene184 < -0.2979281 and DrugA_gene214 >= 0.060832925 and DrugA_gene222 >= 0.24545792 and DrugA_gene283 >= 0.25792503 and DrugA_gene341 < -3.5201516 and DrugA_gene343 >= 0.15815708 and DrugA_gene347 >= 0.6563469 and DrugA_gene348 >= -0.100213856 and DrugA_gene416 >= 0.8391572 and DrugA_gene418 < -0.16305506 and DrugA_gene587 >= 0.67953014 and DrugB_gene244 >= -0.03437862 and DrugB_gene283 < -2.47745 and DrugB_gene344 >= 0.65674025 and DrugB_gene374 < 0.16272876 and DrugB_gene416 < 0.048378553 and DrugB_gene427 < -0.6468971 and DrugB_gene563 >= -0.16645658 and DrugB_gene587 < 0.31064332 and GO:0002223 < -4.2435284 and then value = 1.59038768,None
9,if DrugA_gene184 >= 3.5982456 and DrugA_gene244 < -0.5532272 and DrugA_gene324 < -0.6093013 and DrugA_gene416 >= 1.083173 and DrugA_gene447 < -0.94132495 and DrugB_gene18 >= 0.35788363 and DrugB_gene184 >= 0.817325 and DrugB_gene214 >= -1.0069872 and DrugB_gene283 < 0.0021936018 and DrugB_gene343 < -4.316725 and DrugB_gene348 < -0.2740176 and DrugB_gene374 >= -0.1344581 and DrugB_gene418 < -0.65162206 and DrugB_gene557 < -0.8498657 and DrugB_gene670 >= 0.4708737 and GO:0002223 >= 138.83568 and then value = 1.295691528,None
