,0,1
0,None,None
1,None,None
2,if DrugA_gene322 < -2.689995 and DrugA_gene627 >= -0.119766966 and DrugA_gene635 < -0.5506732 and DrugA_gene671 < -0.7512759 and DrugA_gene706 < -0.9975792 and DrugA_gene795 >= 0.2322762 and DrugB_gene136 >= -0.2759131 and DrugB_gene321 < -2.631988 and DrugB_gene322 < -2.689995 and DrugB_gene526 >= -0.0039264336 and DrugB_gene627 >= 1.4821744 and DrugB_gene635 < -0.9528965 and DrugB_gene642 >= 0.21076778 and DrugB_gene671 < 0.019976333 and DrugB_gene674 < -0.6991472 and DrugB_gene696 < -0.5867385 and DrugB_gene706 < -0.35140562 and DrugB_gene708 >= -0.21414788 and DrugB_gene712 < 0.2858441 and then value = 14.196245566,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene321 >= 0.26467216 and DrugA_gene322 < -2.689995 and DrugA_gene617 >= 0.24730942 and DrugA_gene635 < -0.9528965 and DrugA_gene674 < -0.28816855 and DrugA_gene696 >= 0.15164226 and DrugB_gene209 < -0.035921883 and DrugB_gene322 >= 0.29435676 and DrugB_gene642 >= 0.21076778 and DrugB_gene671 < 0.03647267 and DrugB_gene674 < 0.9534948 and DrugB_gene712 < -0.32206756 and DrugB_gene795 >= 0.20839989 and DrugB_gene857 < -0.1841236 and then value = 23.794835783,None
11,None,None
12,None,None
13,if DrugA_gene322 >= 0.28781667 and DrugA_gene635 < -0.9528965 and DrugA_gene706 >= -0.04251571 and DrugA_gene857 >= 0.6548017 and DrugB_gene136 < 0.12190698 and DrugB_gene209 >= -0.107776344 and DrugB_gene635 < 0.30194914 and DrugB_gene674 < -5.795294 and DrugB_gene716 < -0.034952544 and then value = 3.10325938,None
14,if DrugA_gene209 < -0.09995261 and DrugA_gene322 < -1.8458705 and DrugA_gene671 < -1.3801954 and DrugA_gene674 >= 0.3773673 and DrugA_gene697 < -0.64369714 and DrugA_gene708 < -0.15035746 and DrugA_gene722 < 0.07240689 and DrugA_gene801 < -0.28923774 and DrugB_gene209 >= -0.15949455 and DrugB_gene321 >= 0.26813084 and DrugB_gene322 >= -2.436777 and DrugB_gene617 >= 3.114975 and DrugB_gene635 >= 1.5000286 and DrugB_gene642 >= 0.9830223 and DrugB_gene674 < -0.5009457 and DrugB_gene697 < -3.8952546 and DrugB_gene706 < -1.1031952 and DrugB_gene765 >= 0.27736762 and DrugB_gene801 >= -0.030516736 and then value = 14.177795266899999,None
15,if DrugA_gene209 < -0.22734205 and DrugA_gene321 >= 0.70199776 and DrugA_gene322 < -2.689995 and DrugA_gene617 >= 3.114975 and DrugA_gene627 >= -0.21239398 and DrugA_gene671 < -0.17475264 and DrugA_gene708 < -1.7746944 and DrugA_gene795 >= 0.2322762 and DrugB_gene136 >= -0.2759131 and DrugB_gene322 >= -0.65969664 and DrugB_gene526 >= 1.3846666 and DrugB_gene535 < -0.02958339 and DrugB_gene674 >= 1.719188 and DrugB_gene696 < -0.5867385 and DrugB_gene712 >= -0.32554722 and then value = 21.95398114,None
16,None,None
