,0,1
0,None,None
1,None,None
2,if DrugA_gene74 < 0.22776641 and DrugA_gene130 < -0.38289678 and DrugA_gene154 >= -0.080000184 and DrugA_gene195 >= 1.2919902 and DrugA_gene279 < -1.1021407 and DrugB_gene11 >= 0.9989314 and DrugB_gene73 >= 0.8911486 and DrugB_gene74 >= 0.17491594 and DrugB_gene154 >= 0.26049364 and DrugB_gene168 < -0.62888503 and DrugB_gene184 < -0.02979508 and DrugB_gene279 < -1.6280469 and DrugB_gene283 >= 0.10788261 and DrugB_gene336 >= 0.51110435 and DrugB_gene340 < -0.024597336 and DrugB_gene465 >= 0.8687097 and then value = 10.2692337204,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 < -2.288949 and DrugA_gene74 < 0.22776641 and DrugA_gene154 >= -0.029982693 and DrugA_gene195 < -0.33310628 and DrugA_gene279 < -1.1021407 and DrugA_gene465 >= 1.6673201 and DrugB_gene38 >= -0.95817196 and DrugB_gene74 >= 0.5160344 and DrugB_gene130 < -0.10906248 and DrugB_gene195 >= 0.26455855 and DrugB_gene279 < -1.8720332 and DrugB_gene336 >= 0.49352288 and DrugB_gene487 >= 0.33552015 and then value = 3.06525132936,None
9,None,None
10,if DrugA_gene74 < 0.22776641 and DrugA_gene154 >= 0.42452228 and DrugA_gene195 < -1.3572643 and DrugA_gene279 < -1.8247344 and DrugA_gene465 >= 1.6673201 and DrugB_gene11 < -0.34854835 and DrugB_gene30 < 0.27834293 and DrugB_gene74 >= -0.13357908 and DrugB_gene168 >= -0.23898605 and DrugB_gene195 >= 0.26455855 and DrugB_gene262 < -0.39798248 and DrugB_gene283 < -0.10598923 and DrugB_gene336 >= 0.49352288 and DrugB_gene465 < -0.6196 and DrugB_gene515 >= 0.08515052 and then value = 26.95265127036,None
11,None,None
12,None,None
13,if DrugA_gene74 < 0.25050136 and DrugA_gene154 >= -0.080000184 and DrugA_gene262 >= 1.7722197 and DrugA_gene279 < -1.1021407 and DrugA_gene336 >= 0.5486492 and DrugB_gene30 < -1.847256 and DrugB_gene32 >= -0.062025763 and DrugB_gene73 >= -0.5236001 and DrugB_gene130 < -0.89016587 and DrugB_gene195 >= 0.2657261 and DrugB_gene201 < -0.019215513 and DrugB_gene262 < 0.96357024 and DrugB_gene279 >= -0.19978179 and DrugB_gene283 < -0.65571856 and DrugB_gene340 < 0.5218935 and DrugB_gene660 >= 1.533263 and then value = 3.7877342536,None
14,if DrugA_gene74 < 0.22776641 and DrugA_gene130 < -0.40892315 and DrugA_gene154 >= -0.029982693 and DrugA_gene195 < -0.33310628 and DrugA_gene262 >= 0.50444025 and DrugA_gene279 < -1.9832175 and DrugA_gene283 < -0.8783957 and DrugA_gene465 >= 1.6673201 and DrugB_gene30 >= -1.6412127 and DrugB_gene74 < 0.49819022 and DrugB_gene130 < 0.266106 and DrugB_gene195 >= 0.26455855 and DrugB_gene283 < 0.3398101 and DrugB_gene336 >= 0.6363648 and DrugB_gene417 >= 0.068796024 and DrugB_gene487 >= 0.33552015 and then value = 15.574709319359998,None
