,0,1
0,None,None
1,None,None
2,if DrugA_gene132 >= 1.041471 and DrugA_gene222 >= -0.29802418 and DrugA_gene343 >= 0.114150874 and DrugA_gene346 < -0.4759423 and DrugA_gene347 >= 0.7445042 and DrugB_gene132 >= 0.6173421 and DrugB_gene222 >= -0.19055632 and DrugB_gene223 >= 1.5392189 and DrugB_gene342 >= 0.30719447 and DrugB_gene344 < -0.22979607 and DrugB_gene345 >= 1.8745375 and DrugB_gene348 >= -0.193146 and DrugB_gene402 < 0.07358995 and DrugB_gene519 < -0.045949988 and then value = 7.45466461,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene132 < -0.009527534 and DrugA_gene222 >= -0.18202165 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 < -0.52963924 and DrugA_gene346 < -0.4759423 and DrugA_gene348 >= -0.08204237 and DrugB_gene223 < 1.3913364 and DrugB_gene272 >= 0.08554837 and DrugB_gene344 < 0.29227987 and DrugB_gene348 < -0.32079804 and then value = 4.206002449300001,None
9,if DrugA_gene344 >= 1.4021957 and DrugA_gene345 < -0.52963924 and DrugA_gene346 < -0.4759423 and DrugA_gene519 >= 1.829555 and DrugB_gene222 < -0.19055632 and DrugB_gene344 >= 1.4021957 and DrugB_gene345 >= 1.1112571 and DrugB_gene346 >= 1.18783 and DrugB_gene348 < -3.482225 and DrugB_gene519 >= 1.1630812 and DrugB_gene557 < -0.25664848 and then value = 0.2655510487,None
10,if DrugA_gene222 >= 0.24864651 and DrugA_gene344 >= 1.4021957 and DrugA_gene346 < -0.5422057 and DrugA_gene347 < -1.6841841 and DrugA_gene348 >= 0.08654278 and DrugB_gene222 >= -0.19055632 and DrugB_gene223 >= 0.050829813 and DrugB_gene272 >= -0.013166787 and DrugB_gene347 >= 0.19303867 and DrugB_gene402 >= 0.07358995 and DrugB_gene557 >= 0.018497486 and then value = 19.703337,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene222 >= -0.29802418 and DrugA_gene344 >= 1.4021957 and DrugA_gene346 < -0.4759423 and DrugA_gene347 >= 5.7918468 and DrugB_gene222 >= -0.19055632 and DrugB_gene223 < -0.960425 and DrugB_gene272 >= 0.50403243 and DrugB_gene342 < -1.0834467 and DrugB_gene345 >= 1.8745375 and DrugB_gene346 < -0.89685154 and DrugB_gene347 >= -1.5525813 and DrugB_gene348 < -0.193146 and DrugB_gene402 < 0.07358995 and then value = 29.440998443,None
15,if DrugA_gene132 >= 0.9663284 and DrugA_gene222 >= -0.20610595 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 < -0.52963924 and DrugA_gene346 < -0.4759423 and DrugB_gene222 >= 0.23918198 and DrugB_gene341 >= 0.0072291153 and DrugB_gene343 < -0.8338642 and DrugB_gene344 < 0.038035378 and DrugB_gene345 >= 1.1357119 and DrugB_gene346 >= -0.42906052 and DrugB_gene347 < -0.02069661 and DrugB_gene348 >= 0.094960764 and then value = 42.323927049299996,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
