,0,1
0,None,None
1,None,None
2,if DrugA_gene21 >= 0.14390352 and DrugA_gene285 < 0.37643257 and DrugA_gene417 < 0.023024468 and DrugA_gene568 >= -0.4200632 and DrugA_gene698 < -1.1773542 and DrugA_gene874 < -0.033376575 and DrugB_gene195 >= -0.26194835 and DrugB_gene285 < -0.1446334 and DrugB_gene568 < -1.3173137 and DrugB_gene834 < -0.039562553 and DrugB_gene849 >= -1.0309525 and then value = 5.031832743,None
3,None,None
4,if DrugA_gene195 < -0.5874072 and DrugA_gene285 < 0.69505084 and DrugA_gene493 >= 0.35111928 and DrugA_gene698 < -1.4749105 and DrugA_gene763 < 0.4175011 and DrugA_gene834 >= 1.3235363 and DrugB_gene285 >= 0.25397235 and DrugB_gene417 >= -0.17246719 and DrugB_gene493 >= 0.16453356 and compress_LAYER_level_boost_feature_0 >= 184.241 and then value = 1.56847379405,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 < 0.014266649 and DrugA_gene195 < -0.6214384 and DrugA_gene698 < -0.93709606 and DrugA_gene849 >= -0.07488255 and DrugB_gene834 < 0.11247003 and DrugB_gene874 >= -0.07009652 and DrugB_gene927 < -2.93358 and then value = 0.6160909305000001,None
9,None,None
10,if DrugA_gene21 < -0.029535048 and DrugA_gene195 >= -0.17126676 and DrugA_gene285 < -0.08749841 and DrugA_gene493 < -0.88241243 and DrugA_gene698 < -0.66782665 and DrugA_gene763 < 0.38199937 and DrugA_gene834 >= 1.5588942 and DrugA_gene849 < -2.4521441 and DrugA_gene874 < 0.2860864 and DrugA_gene927 >= 0.28069583 and DrugB_gene21 < 0.050139774 and DrugB_gene195 >= 0.49828726 and DrugB_gene285 >= 0.2867753 and DrugB_gene302 < 0.060203627 and DrugB_gene417 < -0.070226625 and DrugB_gene568 < -0.6000053 and DrugB_gene698 < -0.99453247 and DrugB_gene763 < -1.9676743 and DrugB_gene834 < -0.19482274 and DrugB_gene874 >= 0.21747366 and then value = 7.7729773390000005,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene21 >= 1.6331936 and DrugA_gene195 >= 0.26569548 and DrugA_gene285 < 0.547366 and DrugA_gene302 < -0.67863345 and DrugA_gene417 < -0.22665599 and DrugA_gene493 < -0.9739266 and DrugA_gene568 >= 0.23425165 and DrugA_gene698 >= 2.1186213 and DrugA_gene763 < 0.49502635 and DrugA_gene834 >= -0.055040136 and DrugA_gene849 >= 0.50760823 and DrugA_gene874 < 0.53633857 and DrugA_gene927 < -2.2024097 and DrugB_gene21 < -0.508587 and DrugB_gene195 >= 0.49828726 and DrugB_gene285 < -0.6500442 and DrugB_gene417 >= 0.40660137 and DrugB_gene493 >= 0.17274615 and DrugB_gene568 < -1.2906674 and DrugB_gene698 >= 0.22425953 and DrugB_gene763 >= 0.4623107 and DrugB_gene834 < -0.23854989 and DrugB_gene849 < 0.44856375 and DrugB_gene874 >= -0.22715765 and DrugB_gene927 >= 0.43623766 and then value = 14.034612175000001,None
