,0,1
0,None,None
1,None,None
2,if DrugA_gene18 >= 0.5206364 and DrugA_gene23 < 0.37920284 and DrugA_gene32 >= 0.6256174 and DrugA_gene55 < -0.2534258 and DrugA_gene69 < -0.079229705 and DrugA_gene119 >= 0.50947237 and DrugA_gene133 >= 0.77916497 and DrugA_gene151 < -0.11527604 and DrugA_gene154 >= 0.05783552 and DrugA_gene169 >= 2.5057652 and DrugA_gene194 < 0.2605188 and DrugA_gene199 < 0.25093797 and DrugA_gene213 < 0.2347475 and DrugA_gene289 < -0.06617922 and DrugA_gene319 < 0.120107725 and DrugA_gene379 < -0.750775 and DrugA_gene417 >= 2.423218 and DrugB_gene18 >= -0.034570917 and DrugB_gene23 >= 1.3194957 and DrugB_gene30 >= 2.0679734 and DrugB_gene32 >= 0.756225 and DrugB_gene69 >= 0.2233541 and DrugB_gene119 < -2.4138708 and DrugB_gene133 < -0.44570193 and DrugB_gene151 >= 1.1697996 and DrugB_gene154 < -0.1748372 and DrugB_gene169 < 0.26600423 and DrugB_gene194 >= -0.19328769 and DrugB_gene199 < 0.06256372 and DrugB_gene213 < -0.32474762 and DrugB_gene289 >= -0.18190514 and DrugB_gene319 < 0.30295914 and DrugB_gene417 >= 0.2545444 and DrugB_gene432 < 0.6842495 and then value = 5.213005357999998,None
3,None,None
4,if DrugA_gene213 < -0.23463495 and DrugA_gene289 < -0.3199453 and DrugA_gene417 < 0.12678984 and DrugB_gene69 < -0.15224987 and DrugB_gene133 >= 0.0004262179 and then value = 0.9959881070000001,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene23 < -0.0893437 and DrugA_gene30 < -2.1159172 and DrugA_gene133 >= 0.83340925 and DrugA_gene151 < -0.30769166 and DrugA_gene199 < 0.27301544 and DrugA_gene289 < -0.30138636 and DrugA_gene379 >= 0.26048744 and DrugA_gene417 >= 0.7552159 and DrugB_gene162 < 0.8150091 and DrugB_gene194 < 1.15063 and DrugB_gene213 < -0.9346485 and DrugB_gene417 < 0.19338049 and then value = 2.5449622616,None
9,None,None
10,if DrugA_gene23 < 0.20135625 and DrugA_gene30 >= 0.76511586 and DrugA_gene55 >= 1.1104146 and DrugA_gene154 >= 0.43346626 and DrugA_gene162 >= 1.993031 and DrugA_gene169 < -0.5125442 and DrugA_gene194 < 0.16626178 and DrugA_gene199 < 0.13616106 and DrugA_gene432 < -0.4692666 and DrugB_gene18 >= -0.013588016 and DrugB_gene30 < 0.3099143 and DrugB_gene133 >= 0.19347963 and DrugB_gene162 < 0.2841742 and DrugB_gene289 < -0.07229635 and DrugB_gene319 >= -0.072957695 and DrugB_gene417 >= 0.038075715 and then value = 7.390404216,None
11,None,None
12,None,None
13,None,None
