,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < -0.46826833 and DrugA_gene21 < 0.064754516 and DrugA_gene80 >= 0.27352756 and DrugA_gene129 >= 0.2613315 and DrugA_gene137 >= 0.5733082 and DrugA_gene151 >= 0.51121056 and DrugA_gene207 < -3.5178003 and DrugA_gene245 < -2.0240214 and DrugA_gene358 < -0.9088087 and DrugA_gene372 >= 0.18212289 and DrugA_gene441 < 0.25066257 and DrugA_gene455 < -0.2806934 and DrugA_gene490 >= 0.05474305 and DrugA_gene516 < -1.3805003 and DrugA_gene665 < -0.016302124 and DrugA_gene871 < -0.12241675 and DrugB_gene2 >= 0.6963615 and DrugB_gene23 >= 0.20135625 and DrugB_gene73 >= 0.5299976 and DrugB_gene80 >= 0.32062528 and DrugB_gene151 < -0.28662735 and DrugB_gene207 < -3.7445223 and DrugB_gene293 < -0.10017825 and DrugB_gene372 < 0.0056203157 and DrugB_gene438 >= 0.1240522 and DrugB_gene516 < -2.034535 and DrugB_gene548 >= 1.3365641 and DrugB_gene836 >= 0.95420504 and GO:0051496 < 6.910757 and then value = 5.3986600113000005,None
3,None,None
4,if DrugA_gene23 < 0.42553315 and DrugB_gene2 < -0.75858384 and DrugB_gene151 >= 0.14272466 and DrugB_gene836 < -0.22588703 and GO:0051496 < -27.15997 and then value = 0.18234585,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 >= 0.82912403 and DrugA_gene129 < -0.18640849 and DrugA_gene358 < -0.5039303 and DrugA_gene438 < -0.2549032 and DrugA_gene516 < 0.3967415 and DrugB_gene2 >= 0.5367092 and DrugB_gene21 < 0.24396747 and DrugB_gene23 < -0.10106699 and DrugB_gene372 < -0.20954072 and DrugB_gene438 >= -1.5021932 and GO:0051496 >= 26.25933 and then value = 2.7968621196,None
9,None,None
10,if DrugA_gene73 >= -0.12133099 and DrugA_gene80 >= 0.27352756 and DrugA_gene151 < -1.424825 and DrugA_gene207 >= 0.70774657 and DrugA_gene358 < 0.3847 and DrugA_gene372 >= 0.18212289 and DrugA_gene455 < 0.07595779 and DrugA_gene490 >= -0.4418494 and DrugA_gene516 < 0.49436748 and DrugA_gene616 >= 0.17531113 and DrugA_gene665 < -0.016302124 and DrugA_gene871 >= 1.682368 and DrugB_gene2 >= 3.849934 and DrugB_gene21 < -0.1523987 and DrugB_gene151 >= -0.06755786 and DrugB_gene207 < -0.25447485 and DrugB_gene245 < 0.03558366 and DrugB_gene266 >= 2.3741295 and DrugB_gene293 < -0.260126 and DrugB_gene438 >= -0.20059198 and DrugB_gene490 >= 0.060076363 and DrugB_gene516 >= 2.2050023 and DrugB_gene548 >= 3.9241734 and DrugB_gene616 >= -0.55125415 and DrugB_gene836 >= 0.95420504 and DrugB_gene939 >= 1.1035147 and GO:0051496 < 6.910757 and then value = 8.406804991800001,None
11,None,None
12,None,None
13,None,None
