,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < -0.0064426083 and DrugA_gene73 >= 0.5616002 and DrugA_gene152 < 0.07774239 and DrugA_gene205 >= 1.3246775 and DrugA_gene251 < -0.70131207 and DrugA_gene330 >= 0.042335037 and DrugA_gene337 < -1.1006961 and DrugB_gene152 < -0.72448707 and DrugB_gene169 < 0.1797821 and DrugB_gene245 >= 0.58711123 and DrugB_gene337 < -0.40311655 and DrugB_gene431 >= 0.65519756 and DrugB_gene525 < -0.63035345 and then value = 2.1880732838,None
3,None,None
4,if DrugA_gene2 < -0.0064426083 and DrugA_gene66 >= 0.08440138 and DrugA_gene73 >= 0.5616002 and DrugA_gene152 < -0.39153975 and DrugA_gene169 >= 4.504877 and DrugA_gene245 >= 0.44249094 and DrugA_gene251 < -1.1001601 and DrugA_gene290 < -0.40178448 and DrugA_gene337 < -0.8024336 and DrugA_gene431 < 0.5552212 and DrugA_gene439 < -1.0314426 and DrugA_gene523 < 0.013634589 and DrugA_gene525 < 0.2408492 and DrugB_gene2 >= 0.01096032 and DrugB_gene52 >= -0.21679956 and DrugB_gene152 < -0.72448707 and DrugB_gene195 < -0.05113642 and DrugB_gene236 < 0.03167461 and DrugB_gene245 >= 0.58711123 and DrugB_gene290 < -0.24862975 and DrugB_gene330 < -0.092443965 and DrugB_gene337 >= 0.39855254 and DrugB_gene431 >= 0.65519756 and DrugB_gene439 >= 0.44230253 and DrugB_gene525 < -0.63035345 and DrugB_gene667 >= 0.111950755 and DrugB_gene923 >= 1.0125611 and GO:0060562 < -29.347603 and then value = 2.01223273687,None
5,None,None
6,None,None
7,if DrugA_gene337 >= 0.5222461 and DrugA_gene667 < -0.15933238 and DrugB_gene471 < -0.39901903 and DrugB_gene667 < -0.16117859 and GO:0060562 >= 102.02808 and then value = 0.22002657,None
8,if DrugA_gene2 >= 5.175825 and DrugA_gene23 < -0.46850684 and DrugA_gene152 < 0.01873649 and DrugA_gene205 >= 2.1591501 and DrugA_gene236 < 0.42431942 and DrugA_gene245 >= -0.24307401 and DrugA_gene251 >= 4.7296247 and DrugA_gene330 >= 0.042335037 and DrugA_gene337 < -0.6870028 and DrugA_gene367 < -0.21658307 and DrugA_gene410 >= 0.7401196 and DrugA_gene667 < -0.5424293 and DrugB_gene2 >= 0.37814966 and DrugB_gene23 < 0.87618595 and DrugB_gene66 < -0.16635905 and DrugB_gene73 < 0.8818121 and DrugB_gene152 < -1.0025829 and DrugB_gene251 < -0.8732233 and DrugB_gene667 < -0.74814975 and DrugB_gene923 < 4.4224663 and then value = 7.515563550999999,None
9,if DrugA_gene73 >= 0.07849436 and DrugA_gene290 < -0.011355822 and DrugA_gene367 < -0.5686757 and DrugA_gene439 >= 0.23573425 and DrugA_gene923 >= 1.0682347 and DrugB_gene236 < -0.36956435 and DrugB_gene410 < 0.16956273 and GO:0060562 >= 46.257027 and then value = 0.40015077200000004,None
