,0,1
0,None,None
1,None,None
2,if DrugA_gene88 >= 0.04975717 and DrugA_gene209 < -0.057534177 and DrugA_gene210 < -0.28091255 and DrugA_gene342 >= 0.003174579 and DrugA_gene344 >= 1.4021957 and DrugA_gene688 < -0.46284127 and DrugA_gene696 >= 1.8584411 and DrugA_gene901 >= 1.1052699 and DrugA_gene932 >= -0.37631002 and DrugB_gene207 < 0.11188336 and DrugB_gene331 >= 0.58055806 and DrugB_gene345 >= 0.19786036 and DrugB_gene347 >= 0.17811358 and DrugB_gene467 < -0.31633177 and DrugB_gene546 >= 0.41596475 and DrugB_gene557 >= 0.3485403 and DrugB_gene563 >= -0.35776252 and DrugB_gene856 < -0.39822406 and then value = 5.5645898335,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene134 < -0.24331273 and DrugA_gene341 >= 0.085192546 and DrugA_gene342 < -1.6989086 and DrugA_gene344 >= 1.4021957 and DrugA_gene348 < -3.482225 and DrugA_gene563 < -0.6084763 and DrugA_gene688 < -0.23664804 and DrugA_gene765 < -5.343675 and DrugA_gene901 < -0.26534402 and DrugB_gene209 < -0.035921883 and DrugB_gene341 >= 0.8938125 and DrugB_gene342 >= 0.78028464 and DrugB_gene343 >= -0.3674671 and DrugB_gene344 < -0.12327988 and DrugB_gene467 < 0.31189933 and DrugB_gene563 >= 0.0030992462 and DrugB_gene856 < -2.7552786 and then value = 6.6649932334,None
9,None,None
10,if DrugA_gene11 < 0.116236955 and DrugA_gene134 < -0.24331273 and DrugA_gene207 < -2.9422975 and DrugA_gene210 < -0.35775864 and DrugA_gene342 < -1.6989086 and DrugA_gene344 >= 1.4021957 and DrugA_gene345 < -0.52963924 and DrugA_gene346 < 0.37899137 and DrugA_gene348 < -3.482225 and DrugA_gene401 < -0.3568645 and DrugA_gene546 < -1.0687699 and DrugA_gene557 < 0.24876575 and DrugA_gene563 < -0.6084763 and DrugA_gene765 < -5.6002674 and DrugB_gene134 >= -0.0782215 and DrugB_gene210 >= 2.4978096 and DrugB_gene343 < -4.8003254 and DrugB_gene563 < -0.35776252 and DrugB_gene593 < 0.12463309 and DrugB_gene696 < 0.8794415 and DrugB_gene765 < -5.524192 and then value = 14.019980020400002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene331 >= 1.5351964 and DrugA_gene563 < 0.28820348 and DrugB_gene11 >= 0.06556921 and DrugB_gene88 >= -0.47224966 and DrugB_gene136 >= 0.34713608 and DrugB_gene209 >= -0.035921883 and DrugB_gene343 < -0.82325387 and DrugB_gene346 >= 0.40433046 and DrugB_gene347 >= -1.6322286 and DrugB_gene401 >= -0.6959865 and DrugB_gene563 >= 1.3136983 and DrugB_gene765 < -3.4641132 and DrugB_gene848 >= 0.50933933 and DrugB_gene856 < -0.66364324 and then value = 24.586208269999997,None
