,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.16055682 and DrugA_gene52 >= 0.95156324 and DrugA_gene80 >= 0.8778179 and DrugA_gene140 < -1.6799777 and DrugA_gene210 < -0.40079254 and DrugA_gene218 < -0.14982143 and DrugA_gene263 >= 1.0131619 and DrugA_gene769 < -0.0866951 and DrugB_gene2 >= 0.5367092 and DrugB_gene52 < -0.40378952 and DrugB_gene80 < -0.44669437 and DrugB_gene81 < -0.30254707 and DrugB_gene82 >= -0.34486416 and DrugB_gene179 >= 0.2652835 and DrugB_gene266 >= 0.4867096 and DrugB_gene408 < -1.2072725 and DrugB_gene438 >= 0.15589759 and DrugB_gene703 < -1.0532889 and DrugB_gene834 >= 0.2819947 and DrugB_gene895 >= 1.5678651 and DrugB_gene924 < -0.6978529 and then value = 2.4511870160699996,None
3,None,None
4,if DrugA_gene79 >= -0.28620923 and DrugA_gene82 >= 0.19912788 and DrugA_gene140 < 0.27068868 and DrugA_gene179 >= 0.69298184 and DrugA_gene210 < 0.2184837 and DrugA_gene218 >= 3.1903887 and DrugA_gene313 >= 0.39807618 and DrugA_gene555 >= 0.47213292 and DrugA_gene597 >= 0.6024697 and DrugA_gene703 < -0.1528632 and DrugB_gene2 >= 0.5367092 and DrugB_gene56 < -0.25211203 and DrugB_gene408 < -0.5018183 and DrugB_gene895 >= 1.6160918 and then value = 2.21444461,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene2 >= 2.6456885 and DrugA_gene11 < 0.4515868 and DrugA_gene56 < 0.115715 and DrugA_gene81 < -0.38965786 and DrugA_gene82 < -0.54045355 and DrugA_gene111 < -0.24056374 and DrugA_gene179 < 0.22853455 and DrugA_gene210 < -0.36697018 and DrugA_gene218 < -0.35005403 and DrugA_gene263 >= 0.018340677 and DrugA_gene266 >= -0.16720818 and DrugA_gene313 >= 0.05862732 and DrugA_gene354 >= 0.23350629 and DrugA_gene438 >= -0.044359725 and DrugA_gene548 >= -0.14544085 and DrugA_gene895 >= 1.5705955 and DrugB_gene2 < -2.138176 and DrugB_gene11 < -1.0883393 and DrugB_gene52 >= -0.7848199 and DrugB_gene56 >= 0.49993977 and DrugB_gene80 >= 1.8358948 and DrugB_gene81 < -0.009616148 and DrugB_gene82 < -0.5445815 and DrugB_gene140 >= 0.13575083 and DrugB_gene179 >= 3.7769773 and DrugB_gene210 < -0.16940066 and DrugB_gene218 < -0.6788515 and DrugB_gene226 >= 1.8135707 and DrugB_gene263 >= 0.45544344 and DrugB_gene266 >= 0.47763425 and DrugB_gene313 >= -0.26691577 and DrugB_gene354 >= 0.6403637 and DrugB_gene408 < -3.023272 and DrugB_gene620 >= 0.28261584 and DrugB_gene694 < -0.113355145 and DrugB_gene834 < 0.2819947 and DrugB_gene886 >= 1.3193895 and DrugB_gene895 < -0.11592045 and DrugB_gene900 < -0.07870288 and DrugB_gene924 >= 1.5274262 and then value = 10.633307591,None
11,None,None
12,None,None
13,None,None
