,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < -0.41740245 and DrugA_gene93 >= 0.5520469 and DrugA_gene159 >= 0.11263003 and DrugA_gene231 >= 0.33779085 and DrugA_gene356 >= 0.5578567 and DrugA_gene415 < 0.23082614 and DrugA_gene441 >= 0.7071462 and DrugA_gene442 < 0.057492234 and DrugA_gene451 < -4.8557425 and DrugA_gene886 < -1.0339825 and DrugB_gene8 >= 0.15820348 and DrugB_gene23 >= -0.16406141 and DrugB_gene230 < -1.2305603 and DrugB_gene231 >= 0.19151989 and DrugB_gene350 >= 0.11340539 and DrugB_gene356 >= 0.2873022 and DrugB_gene358 < -0.31694233 and DrugB_gene415 >= 0.29275295 and DrugB_gene441 < -0.27857268 and DrugB_gene442 >= 3.176354 and DrugB_gene771 < -0.39407372 and DrugB_gene886 >= 1.039391 and then value = 15.31617701,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene159 >= 0.12710191 and DrugA_gene245 >= 0.42846686 and DrugA_gene350 >= -0.039741464 and DrugA_gene415 < -0.12985188 and DrugB_gene8 < -0.9006709 and DrugB_gene23 < -0.021282762 and DrugB_gene93 < 0.22586852 and DrugB_gene230 < 1.243231 and DrugB_gene358 < 0.20617099 and DrugB_gene415 < -0.24495065 and DrugB_gene441 >= 0.57270455 and DrugB_gene771 < 0.41856068 and DrugB_gene891 < 0.8556337 and then value = 7.2536032,None
9,if DrugA_gene8 < -0.5309527 and DrugA_gene159 >= 0.152691 and DrugA_gene245 >= 0.08622295 and DrugA_gene441 < 0.30845773 and DrugA_gene891 >= 0.7787508 and DrugB_gene8 >= 0.11557062 and DrugB_gene93 < -0.22492108 and DrugB_gene231 < -1.21154 and DrugB_gene350 >= 0.16644494 and DrugB_gene356 >= 0.64651227 and DrugB_gene442 >= 0.6183728 and then value = 4.425770879,None
10,if DrugA_gene441 < -2.1969757 and DrugA_gene442 >= 1.894886 and DrugA_gene886 < -1.045845 and DrugB_gene231 >= 0.21634188 and DrugB_gene350 < -1.3238752 and DrugB_gene356 >= 0.64651227 and DrugB_gene415 >= 0.9465164 and DrugB_gene441 < -2.4692101 and DrugB_gene451 < 0.48007578 and DrugB_gene886 < -1.0339825 and DrugB_gene891 >= 0.5959567 and then value = 18.197876487000002,None
11,None,None
12,None,None
13,if DrugA_gene8 < -0.1832568 and DrugA_gene23 < 0.8524293 and DrugA_gene231 >= 0.2940747 and DrugA_gene441 < -2.1969757 and DrugB_gene230 < -0.37557095 and DrugB_gene245 >= -0.7766904 and DrugB_gene356 >= 0.64651227 and DrugB_gene415 >= 3.1488824 and then value = 3.7635768,None
14,if DrugA_gene8 < -0.5309527 and DrugA_gene231 >= 0.42121089 and DrugA_gene245 >= 0.08622295 and DrugA_gene441 < 0.30845773 and DrugA_gene891 >= 0.7787508 and DrugB_gene8 < -0.099450365 and DrugB_gene358 < 0.11172428 and DrugB_gene415 >= -0.2072092 and DrugB_gene441 < 0.9854634 and then value = 19.246220629,None
