,0,1
0,None,None
1,None,None
2,if DrugA_gene231 >= 0.093369804 and DrugA_gene334 < -0.82594335 and DrugA_gene408 >= 0.23681924 and DrugA_gene513 < -0.015626669 and DrugB_gene60 < -0.027698845 and DrugB_gene80 < -0.70464253 and DrugB_gene82 >= -0.475877 and DrugB_gene107 >= 0.04123635 and DrugB_gene129 >= 0.22909166 and DrugB_gene201 >= -0.10170095 and DrugB_gene251 >= 0.87540126 and DrugB_gene268 >= 0.649405 and DrugB_gene408 < -2.0804536 and DrugB_gene439 >= 0.2097601 and DrugB_gene521 >= 0.6633585 and DrugB_gene606 >= 0.50719047 and DrugB_gene892 >= -0.10545238 and then value = 9.9165029773,None
3,None,None
4,if DrugA_gene334 < -0.82594335 and DrugA_gene513 < -0.015626669 and DrugB_gene8 >= -0.07343134 and DrugB_gene11 < -0.44902885 and DrugB_gene131 < -0.5671947 and DrugB_gene231 < -0.3275957 and DrugB_gene251 < 0.03701413 and DrugB_gene334 < 0.6133121 and DrugB_gene339 < -0.9159621 and DrugB_gene521 >= 0.6633585 and DrugB_gene606 >= 0.50719047 and DrugB_gene775 < -0.36193168 and then value = 2.2190390773,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene201 >= 0.31393063 and DrugA_gene231 >= 0.5517261 and DrugA_gene334 < -3.42716 and DrugB_gene8 >= 0.098839626 and DrugB_gene60 < -4.454841 and DrugB_gene80 < -0.42166972 and DrugB_gene82 >= 0.20930362 and DrugB_gene269 >= -0.2223776 and DrugB_gene334 < 2.0055745 and DrugB_gene408 < -2.0804536 and DrugB_gene439 >= -0.18656999 and DrugB_gene505 < -0.89548814 and DrugB_gene521 >= 0.5184028 and then value = 9.931990407999999,None
9,None,None
10,if DrugA_gene39 < -0.40488937 and DrugA_gene80 >= 0.71607184 and DrugA_gene131 < -1.2556092 and DrugA_gene231 >= 0.34256905 and DrugA_gene268 < -0.35592413 and DrugA_gene775 >= 0.4538071 and DrugB_gene8 >= -0.051202305 and DrugB_gene60 < -1.654696 and DrugB_gene80 < -0.7026582 and DrugB_gene82 >= 0.11999905 and DrugB_gene201 >= 0.7336457 and DrugB_gene231 >= -0.15231144 and DrugB_gene251 >= 0.87540126 and DrugB_gene269 < -0.05784581 and DrugB_gene334 < 0.54695696 and DrugB_gene408 < -1.9099736 and then value = 23.529352550000002,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene129 >= 0.002005638 and DrugA_gene131 < -0.5671947 and DrugA_gene251 >= 0.87540126 and DrugA_gene408 < -0.24437243 and DrugA_gene513 < -0.4354208 and DrugA_gene606 < -0.11494322 and DrugB_gene8 < 0.098839626 and DrugB_gene11 >= -0.18272527 and DrugB_gene39 >= -0.9685055 and DrugB_gene80 < -0.57076365 and DrugB_gene82 >= 0.20930362 and DrugB_gene269 >= -0.22810027 and DrugB_gene334 >= -0.7556563 and DrugB_gene349 < 0.41342625 and then value = 19.99362753,None
