,0,1
0,None,None
1,None,None
2,if DrugA_gene151 < -0.7651694 and DrugA_gene155 >= 0.38205874 and DrugA_gene286 >= 2.0262816 and DrugA_gene375 < -0.083472475 and DrugA_gene376 >= 0.6412774 and DrugA_gene498 < 0.14287773 and DrugA_gene704 >= 0.4235354 and DrugA_gene912 >= -0.06314278 and DrugB_gene151 >= -0.006427303 and DrugB_gene252 >= 1.1799644 and DrugB_gene262 >= 0.5588566 and DrugB_gene286 >= -0.42217526 and DrugB_gene299 >= 0.90462816 and DrugB_gene333 < -1.0784936 and DrugB_gene375 < -1.5527744 and DrugB_gene415 >= 0.09277522 and DrugB_gene542 < -0.97618234 and DrugB_gene704 < 0.5482081 and DrugB_gene912 >= -0.058521573 and then value = 11.4886867013,None
3,None,None
4,None,None
5,None,None
6,None,None
7,if DrugA_gene151 < 0.26007912 and DrugA_gene286 < -1.1175282 and DrugA_gene376 >= 0.6412774 and DrugA_gene415 < 0.88648224 and DrugA_gene542 >= 1.4420431 and DrugA_gene912 >= -0.4853773 and DrugB_gene252 < -0.13684025 and DrugB_gene299 >= 0.3486129 and DrugB_gene376 >= 0.22088373 and DrugB_gene415 >= 0.20326634 and DrugB_gene498 < -0.50179994 and DrugB_gene542 < -0.97618234 and then value = 0.32816052475,None
8,if DrugA_gene151 < -0.09612244 and DrugA_gene252 < -4.41041 and DrugA_gene286 < -1.1175282 and DrugA_gene542 >= 1.4420431 and DrugA_gene912 >= -0.4853773 and DrugB_gene151 >= 1.1697996 and DrugB_gene155 < 1.3356705 and DrugB_gene299 >= -1.8372126 and DrugB_gene333 < -1.4794958 and DrugB_gene375 >= 0.48342982 and DrugB_gene376 >= 0.1933692 and DrugB_gene415 < 0.09277522 and DrugB_gene498 < 0.12418918 and DrugB_gene704 < 1.4135829 and then value = 5.805551675549999,None
9,if DrugA_gene151 < -0.28903842 and DrugA_gene252 < -0.2023977 and DrugA_gene286 >= 0.6008084 and DrugA_gene299 < -0.9378392 and DrugA_gene375 < -0.6478502 and DrugA_gene498 >= 2.782987 and DrugA_gene704 < -0.08986662 and DrugA_gene912 >= -0.06314278 and DrugB_gene155 >= 0.31724685 and DrugB_gene299 >= 0.90462816 and then value = 0.460036937,None
10,if DrugA_gene151 >= 0.29126608 and DrugA_gene155 >= -0.17110038 and DrugA_gene286 >= 2.0262816 and DrugA_gene299 >= 0.90462816 and DrugA_gene333 >= 1.2055006 and DrugA_gene415 < 0.88648224 and DrugA_gene498 < -0.45543748 and DrugA_gene542 >= 1.4420431 and DrugA_gene702 >= 0.40273 and DrugA_gene912 < -1.8366466 and DrugB_gene151 >= -0.08753094 and DrugB_gene286 < 0.008881404 and DrugB_gene299 >= 1.107122 and DrugB_gene333 < -0.7427012 and DrugB_gene375 >= 0.099290684 and DrugB_gene415 < 0.65723646 and DrugB_gene498 < 0.17667037 and DrugB_gene702 >= -0.31613052 and then value = 18.979842742000002,None
11,None,None
12,None,None
13,None,None
