,0,1
0,None,None
1,None,None
2,if DrugA_gene38 < -0.9690938 and DrugA_gene52 < 0.12851864 and DrugA_gene234 < -0.077611595 and DrugA_gene630 < -1.3182386 and DrugA_gene736 < 0.101260595 and DrugB_gene38 >= -0.45619488 and DrugB_gene234 < -0.076217085 and DrugB_gene244 >= 0.21721575 and DrugB_gene282 >= 0.49200228 and DrugB_gene388 >= 0.6785035 and DrugB_gene736 < 0.01816418 and then value = 8.693450093000001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene12 < -2.607136 and DrugA_gene38 < -0.44016933 and DrugA_gene169 < 0.4136712 and DrugA_gene244 < -0.95454454 and DrugA_gene282 < -0.2522136 and DrugA_gene388 < -0.2792762 and DrugA_gene491 < -0.6042012 and DrugA_gene736 < -4.290059 and DrugB_gene12 >= 0.00088586216 and DrugB_gene52 >= 0.21231037 and DrugB_gene169 >= 2.1434262 and DrugB_gene234 >= -0.29564664 and DrugB_gene244 >= 0.098802015 and DrugB_gene372 < 0.35595006 and DrugB_gene491 < 0.95265967 and DrugB_gene736 >= 0.3259592 and then value = 4.7954973517,None
9,None,None
10,if DrugA_gene38 < -0.9690938 and DrugA_gene52 < 0.12851864 and DrugA_gene215 < -1.3014061 and DrugA_gene234 < -0.077611595 and DrugA_gene630 < -1.3182386 and DrugA_gene736 < 0.101260595 and DrugB_gene12 < -0.09472232 and DrugB_gene52 >= -0.9127699 and DrugB_gene169 >= -0.065690145 and DrugB_gene234 < -0.061397567 and DrugB_gene244 >= 0.21721575 and DrugB_gene282 >= 0.49200228 and DrugB_gene388 >= 0.6785035 and DrugB_gene736 < 0.01816418 and then value = 20.5529861984,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene38 >= 3.6016812 and DrugA_gene169 < -1.0851992 and DrugB_gene12 >= 0.34335792 and DrugB_gene169 < 0.55512357 and DrugB_gene234 >= 0.33656904 and DrugB_gene282 >= 2.9614842 and DrugB_gene372 < 0.011637971 and DrugB_gene388 < 0.00076264516 and DrugB_gene630 >= 0.29103297 and DrugB_gene736 >= 0.01816418 and then value = 16.077238620000003,None
15,if DrugA_gene38 < -0.9522909 and DrugA_gene169 < 0.2696428 and DrugA_gene491 >= 2.508366 and DrugA_gene630 < -0.25156227 and DrugA_gene736 < -1.2860876 and DrugB_gene38 < -0.40341026 and DrugB_gene52 >= 1.5010445 and DrugB_gene169 < -0.14810362 and DrugB_gene215 >= -0.3119563 and DrugB_gene244 >= 0.21721575 and DrugB_gene282 >= 0.49200228 and DrugB_gene372 < 0.35595006 and DrugB_gene736 < 0.01816418 and then value = 27.128770139999997,None
16,None,None
17,None,None
18,if DrugA_gene38 < -0.44016933 and DrugA_gene52 < 0.12851864 and DrugA_gene215 >= 1.2978249 and DrugA_gene282 < -0.2522136 and DrugA_gene388 >= 0.6786934 and DrugA_gene491 < -0.6042012 and DrugA_gene630 < -1.3182386 and DrugA_gene736 < -4.290059 and DrugB_gene12 >= 0.00088586216 and DrugB_gene169 < 0.306058 and DrugB_gene388 >= 0.57787585 and DrugB_gene630 >= -0.036281772 and then value = 1.2278280147,None
19,None,None
20,None,None
