,0,1
0,None,None
1,None,None
2,if DrugA_gene2 >= 3.849934 and DrugB_gene2 >= 0.6316878 and DrugB_gene65 >= 0.36348382 and DrugB_gene146 < -0.22705856 and DrugB_gene168 < -0.0900902 and DrugB_gene195 < -0.9080384 and DrugB_gene210 >= 0.0052718814 and DrugB_gene269 >= -0.018602584 and DrugB_gene349 < 0.55123675 and then value = 9.10481036,None
3,None,None
4,if DrugA_gene168 < -0.20429137 and DrugA_gene195 < -0.38165897 and DrugB_gene11 < -0.11544398 and DrugB_gene65 < -0.102726 and DrugB_gene195 < -0.11524555 and DrugB_gene277 < -2.28047 and then value = 0.561118889,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene2 >= 4.790452 and DrugA_gene11 < 0.015791241 and DrugA_gene168 < -0.26860386 and DrugA_gene195 >= 0.5392121 and DrugA_gene269 >= 2.5194793 and DrugB_gene2 >= 4.486327 and DrugB_gene11 >= 0.27804738 and DrugB_gene65 >= -0.18178737 and DrugB_gene146 < 1.5720948 and DrugB_gene168 < -0.84585 and DrugB_gene210 < 0.45659518 and DrugB_gene269 >= 0.5051117 and DrugB_gene277 < -2.1120105 and then value = 2.2785896866,None
9,None,None
10,if DrugA_gene65 < -0.44104296 and DrugA_gene210 < 0.19738486 and DrugA_gene269 < -0.17710052 and DrugA_gene277 >= 0.20611018 and DrugB_gene65 >= -0.23909864 and DrugB_gene146 >= 0.36371073 and DrugB_gene201 >= 0.39009184 and DrugB_gene210 < 0.09309596 and DrugB_gene269 >= 0.17438515 and DrugB_gene277 < -0.07064012 and then value = 22.014580010000003,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene2 < -0.20857885 and DrugA_gene11 >= 1.8565055 and DrugA_gene210 < -0.25633824 and DrugA_gene269 < -0.09995939 and DrugA_gene277 >= 2.3183568 and DrugB_gene11 >= -0.85652757 and DrugB_gene65 < -3.202079 and DrugB_gene168 < -0.24752903 and DrugB_gene195 >= -0.9080384 and DrugB_gene277 < -2.28047 and DrugB_gene349 < 0.6414237 and then value = 21.248983107,None
15,if DrugA_gene11 < 0.106141895 and DrugA_gene65 >= 0.6283181 and DrugA_gene146 >= 0.89314234 and DrugA_gene201 < -0.36525244 and DrugA_gene269 >= 0.931028 and DrugA_gene277 >= 0.29451948 and DrugA_gene349 >= 0.60261416 and DrugB_gene2 >= 4.486327 and DrugB_gene11 >= 1.5851402 and DrugB_gene65 < -3.202079 and DrugB_gene168 < 0.01838478 and DrugB_gene195 < -0.92844045 and DrugB_gene201 >= 0.39009184 and DrugB_gene349 < -0.035577483 and then value = 29.270329892,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene11 < -0.54743075 and DrugA_gene146 >= 0.7716413 and DrugB_gene11 >= -0.050928604 and DrugB_gene65 < -0.28265804 and DrugB_gene201 >= 0.23445247 and DrugB_gene349 >= 0.7131858 and then value = 1.44464941,None
