,0,1
0,None,None
1,None,None
2,if DrugA_gene78 >= 0.27371502 and DrugA_gene102 >= 0.41441092 and DrugA_gene167 >= -0.1572051 and DrugA_gene184 < -0.24134415 and DrugA_gene207 < -5.582859 and DrugA_gene211 >= 0.8136898 and DrugA_gene245 >= 0.07743516 and DrugA_gene310 < -0.03022101 and DrugA_gene331 < 0.06908123 and DrugA_gene410 >= 0.75756216 and DrugA_gene473 < 0.3084277 and DrugA_gene638 < -0.30409193 and DrugA_gene703 < -0.5438529 and DrugA_gene721 >= 1.5754819 and DrugB_gene63 >= 2.8753304 and DrugB_gene79 >= 0.48338103 and DrugB_gene167 >= -0.00533059 and DrugB_gene211 < 0.6304902 and DrugB_gene310 < -0.02197691 and DrugB_gene331 < 0.053268798 and DrugB_gene463 < 0.4628653 and DrugB_gene700 >= 0.3452509 and DrugB_gene945 >= 0.1135665 and then value = 5.324912543000001,None
3,None,None
4,if DrugA_gene78 < -0.37312406 and DrugA_gene79 >= 0.4731811 and DrugA_gene207 >= -0.38803452 and DrugA_gene638 < -0.06907968 and DrugA_gene945 < -2.040687 and DrugB_gene93 < -2.0559294 and DrugB_gene207 < -5.1148767 and DrugB_gene410 >= 0.45515436 and DrugB_gene423 >= 0.597373 and DrugB_gene463 >= 0.4628653 and then value = 0.96456270334,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene211 < -3.3632615 and DrugA_gene410 >= 0.8096576 and DrugA_gene423 >= 0.5066321 and DrugA_gene451 >= -0.085698485 and DrugA_gene463 >= -0.43629462 and DrugA_gene560 >= 1.631993 and DrugA_gene721 < -1.73102 and DrugB_gene27 >= 2.7134197 and DrugB_gene63 < 2.307086 and DrugB_gene78 >= -0.28536236 and DrugB_gene207 < -2.9841135 and DrugB_gene331 < -0.07207361 and DrugB_gene464 < 0.13227923 and DrugB_gene560 < 0.91212666 and compress_LAYER_level_boost_feature_0 >= 46.890625 and then value = 3.1882174260999996,None
9,None,None
