,0,1
0,None,None
1,None,None
2,if DrugA_gene21 >= 0.21290866 and DrugA_gene129 < -0.27768263 and DrugA_gene374 < 0.24814877 and DrugA_gene408 >= 0.23612982 and DrugA_gene447 < -0.21282266 and DrugB_gene21 >= 0.68609405 and DrugB_gene129 < -0.22277477 and DrugB_gene374 < -3.7246866 and DrugB_gene408 < -1.5263215 and DrugB_gene736 >= 0.81014997 and GO:0046649 < 1.2556064 and GO:0002274 < -1.1892192 and GO:0002366 < 6.4572206 and compress_node_level_boost_feature_0 < 0.42962307 and then value = 4.730768027210001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene21 >= 2.0206041 and DrugA_gene129 < -0.5411824 and DrugA_gene374 < -0.17087272 and DrugA_gene408 >= 0.065327294 and DrugA_gene447 >= 0.06445719 and DrugB_gene21 < 1.0596132 and DrugB_gene129 >= 0.43963647 and DrugB_gene408 >= -0.6407366 and DrugB_gene442 >= 2.8236146 and DrugB_gene736 >= 0.30564478 and GO:0046649 < 2.231485 and GO:0002274 < 2.115653 and GO:0002366 >= 31.498177 and then value = 2.94724009,None
9,None,None
10,if DrugA_gene374 < 0.5976074 and DrugA_gene442 >= 3.176354 and DrugA_gene447 < -0.6319282 and DrugB_gene21 < -0.1523987 and DrugB_gene129 < -0.22277477 and DrugB_gene374 < -3.7246866 and DrugB_gene442 < -0.0017179793 and DrugB_gene736 < 0.16369742 and GO:0046649 >= 28.352802 and GO:0002274 < -52.350075 and GO:0002366 < 6.4572206 and compress_node_level_boost_feature_0 < 4.8794794 and then value = 6.785239146210001,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene21 >= 2.0503402 and DrugA_gene129 < -1.0271301 and DrugA_gene374 < 0.42972997 and DrugA_gene442 >= 2.2183557 and DrugA_gene447 < -0.35260326 and DrugA_gene736 < -0.68267184 and DrugB_gene21 < -0.83623743 and DrugB_gene374 >= 1.5047686 and DrugB_gene408 >= 0.18023986 and DrugB_gene442 >= -0.035480786 and DrugB_gene447 >= -0.47878206 and DrugB_gene736 >= 0.3490584 and GO:0046649 >= 47.81182 and GO:0002274 >= 43.366024 and GO:0002366 >= 31.210506 and compress_node_level_boost_feature_0 >= 37.783234 and compress_LAYER_level_boost_feature_0 < 21.016447 and then value = 13.788111409999999,None
15,if DrugA_gene21 >= 2.0503402 and DrugA_gene129 < -1.0271301 and DrugA_gene374 < 0.24814877 and DrugA_gene408 >= 0.23612982 and DrugA_gene442 >= 3.176354 and DrugA_gene447 < -0.6319282 and DrugB_gene21 >= 0.68609405 and DrugB_gene129 < -0.616974 and DrugB_gene374 >= 1.5047686 and DrugB_gene408 < -1.5263215 and DrugB_gene442 < -0.12664187 and GO:0046649 >= 47.81182 and GO:0002274 >= 33.468887 and GO:0002366 >= 50.830032 and compress_node_level_boost_feature_0 < 4.8794794 and compress_LAYER_level_boost_feature_0 < 21.016447 and then value = 11.904709147999998,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
