,0,1
0,None,None
1,None,None
2,if DrugA_gene6 < 0.038318288 and DrugA_gene35 >= 1.79065 and DrugA_gene60 < -1.3293266 and DrugA_gene89 < -1.0371861 and DrugA_gene130 >= 0.108188346 and DrugA_gene137 >= 1.7040744 and DrugA_gene148 >= 0.37332535 and DrugA_gene151 < -0.19264022 and DrugA_gene197 < -0.19847648 and DrugA_gene205 < 0.07428237 and DrugA_gene211 < -0.91955054 and DrugA_gene245 >= 0.97369266 and DrugA_gene262 < 0.045827426 and DrugA_gene310 < 0.08692694 and DrugA_gene330 < -0.037551545 and DrugA_gene358 < 0.3722608 and DrugA_gene407 < -0.34959024 and DrugA_gene408 < -0.31959894 and DrugA_gene415 < 0.071253836 and DrugA_gene421 < 0.17857939 and DrugA_gene423 < 0.36697018 and DrugA_gene449 >= 1.3549671 and DrugA_gene459 < 0.24607122 and DrugA_gene490 >= 0.15296319 and DrugA_gene526 < 0.061319962 and DrugA_gene548 >= 0.3023656 and DrugA_gene568 >= -0.23413455 and DrugA_gene607 < -4.1432724 and DrugA_gene703 < -0.24318528 and DrugA_gene733 < -0.02268356 and DrugA_gene773 >= 0.10801239 and DrugA_gene791 < 0.069885306 and DrugA_gene798 >= 0.62648046 and DrugA_gene809 < -0.18221343 and DrugB_gene6 < 0.52941525 and DrugB_gene20 >= 0.024897516 and DrugB_gene22 >= 0.43163007 and DrugB_gene30 >= 0.36284423 and DrugB_gene35 >= 0.56388384 and DrugB_gene60 >= 0.9519475 and DrugB_gene89 >= 0.09341976 and DrugB_gene117 < -0.41815 and DrugB_gene130 < -0.8949735 and DrugB_gene148 >= 0.34274858 and DrugB_gene197 >= 0.17996383 and DrugB_gene198 < -0.5619248 and DrugB_gene205 < -0.22302297 and DrugB_gene207 < -1.4069009 and DrugB_gene208 >= 0.22832291 and DrugB_gene245 >= 0.799233 and DrugB_gene266 >= 0.62844396 and DrugB_gene288 >= -0.2227169 and DrugB_gene358 >= 0.8626466 and DrugB_gene402 < -0.1649294 and DrugB_gene408 < -0.9324572 and DrugB_gene415 >= 0.19135934 and DrugB_gene421 >= 0.047449626 and DrugB_gene422 >= -0.16983251 and DrugB_gene446 >= 0.9154136 and DrugB_gene484 < -0.00960199 and DrugB_gene490 >= 0.26458693 and DrugB_gene504 >= 0.209175 and DrugB_gene526 >= 0.82313526 and DrugB_gene568 < -0.6460382 and DrugB_gene607 >= 0.24008158 and DrugB_gene665 >= 0.24297306 and DrugB_gene733 >= 0.31330216 and DrugB_gene809 >= 0.21228124 and DrugB_gene810 >= 0.50848603 and GO:0034622 < 3.3820436 and GO:0051259 < 1.6390638 and compress_node_level_boost_feature_0 < -6.4806333 and then value = 6.9851672002,None
3,None,None
4,if DrugA_gene6 < -0.3214968 and DrugA_gene198 >= -0.2298162 and DrugA_gene415 < 0.88648224 and DrugA_gene733 < -0.02268356 and DrugA_gene773 >= 1.0812842 and DrugB_gene60 >= 1.6628103 and DrugB_gene402 >= -0.13162977 and DrugB_gene422 < -0.16983251 and DrugB_gene490 < -0.018144503 and DrugB_gene568 < -0.6460382 and DrugB_gene658 >= 0.030041024 and DrugB_gene733 < 0.06235511 and DrugB_gene810 >= 0.50848603 and GO:0034622 < 1.0703623 and GO:0051259 < -16.915035 and compress_node_level_boost_feature_0 < -35.408356 and compress_LAYER_level_boost_feature_0 >= 0.28510287 and then value = 2.0043134753,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene6 < 0.29235688 and DrugA_gene20 < -0.039200604 and DrugA_gene26 >= 0.25901252 and DrugA_gene35 < -0.14248073 and DrugA_gene60 >= -0.03872499 and DrugA_gene90 < -0.6614772 and DrugA_gene117 < -0.34506437 and DrugA_gene130 < -1.1871834 and DrugA_gene148 < -0.22107303 and DrugA_gene151 < -0.069459125 and DrugA_gene288 >= 1.2901835 and DrugA_gene421 < -0.476798 and DrugA_gene504 >= 0.23472816 and DrugA_gene541 < -0.22145307 and DrugA_gene548 >= 0.895231 and DrugA_gene588 >= 0.9230189 and DrugA_gene607 < -4.1432724 and DrugA_gene679 >= 1.8439257 and DrugA_gene703 < -0.8185171 and DrugA_gene733 < 0.21845648 and DrugA_gene809 < 0.007316787 and DrugB_gene30 < 0.3075099 and DrugB_gene35 >= 0.19588295 and DrugB_gene90 >= -0.3063282 and DrugB_gene117 < -1.2484751 and DrugB_gene197 >= 1.1566743 and DrugB_gene208 < 0.5410615 and DrugB_gene266 >= -0.2329672 and DrugB_gene330 >= 0.44408286 and DrugB_gene358 < 0.35016078 and DrugB_gene423 < -0.53267896 and DrugB_gene437 < 0.656636 and DrugB_gene446 < -0.0073151086 and DrugB_gene526 < -0.7446853 and DrugB_gene689 >= 1.0813771 and DrugB_gene798 < 0.4942848 and GO:0034622 < -6.0650625 and GO:0051259 < -4.17048 and compress_node_level_boost_feature_0 >= 187.77542 and then value = 5.1128693237,None
9,None,None
