,0,1
0,None,None
1,None,None
2,if DrugA_gene4 >= -1.0877221 and DrugA_gene28 >= 1.495522 and DrugA_gene323 < -0.119383425 and DrugB_gene3 >= 3.046199 and DrugB_gene4 >= 1.1554067 and DrugB_gene36 < -0.76894623 and DrugB_gene113 >= -0.2362816 and DrugB_gene150 >= 0.2866611 and DrugB_gene192 < 0.2161273 and DrugB_gene277 < -0.3800817 and DrugB_gene870 >= 0.75193334 and then value = 14.006968193,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene4 >= 2.3765063 and DrugA_gene28 >= 1.495522 and DrugB_gene4 >= 2.3765063 and DrugB_gene28 >= 1.5324775 and DrugB_gene36 >= 0.11702272 and DrugB_gene188 < 0.083522364 and DrugB_gene192 >= 0.6338221 and DrugB_gene296 < -0.89269996 and DrugB_gene395 >= 1.4083756 and DrugB_gene599 < -0.45775437 and DrugB_gene870 >= 0.75193334 and then value = 5.293471019999999,None
9,None,None
10,if DrugA_gene28 >= 1.495522 and DrugA_gene113 < -1.2880523 and DrugA_gene128 < -0.43450868 and DrugA_gene188 < -0.23289376 and DrugA_gene277 >= 0.055208914 and DrugA_gene296 < -0.998946 and DrugA_gene323 < -0.119383425 and DrugA_gene599 >= 0.2499777 and DrugA_gene814 < -1.0734247 and DrugB_gene4 >= 0.8950499 and DrugB_gene36 < 0.15995172 and DrugB_gene113 < -0.38341284 and DrugB_gene192 < 0.2161273 and DrugB_gene296 >= 0.36855656 and DrugB_gene323 >= 0.28046143 and DrugB_gene870 >= 0.95261276 and then value = 21.217003212,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene3 >= -0.14441127 and DrugA_gene28 >= 1.495522 and DrugA_gene36 >= 1.3944923 and DrugA_gene116 >= 0.24219106 and DrugA_gene128 < -0.4136794 and DrugA_gene145 < -0.37663502 and DrugA_gene192 < -0.40475243 and DrugA_gene277 >= -0.07318869 and DrugA_gene295 < -4.499 and DrugA_gene296 >= 0.27267283 and DrugA_gene814 < -0.7921499 and DrugB_gene3 < 1.3562617 and DrugB_gene4 >= 2.3765063 and DrugB_gene28 < 1.5324775 and DrugB_gene128 >= -0.30371717 and DrugB_gene145 < -0.011128604 and DrugB_gene188 < 0.083522364 and DrugB_gene193 >= 0.0106937755 and DrugB_gene395 >= -0.05030335 and DrugB_gene599 < -0.35812375 and DrugB_gene766 >= -0.31461844 and DrugB_gene870 >= 0.75193334 and DrugB_gene878 < 0.26133937 and then value = 33.872606415999996,None
