,0,1
0,None,None
1,None,None
2,if DrugA_gene6 < -0.20594096 and DrugA_gene53 < -0.22776492 and DrugA_gene104 >= 1.64325 and DrugA_gene308 >= 2.338783 and DrugA_gene339 < 0.30150184 and DrugA_gene772 >= 1.8168321 and DrugB_gene6 < 0.4250025 and DrugB_gene8 < -3.6219726 and DrugB_gene51 >= 1.5613086 and DrugB_gene52 < -4.280654 and DrugB_gene53 >= 0.09886993 and DrugB_gene308 >= 1.1319727 and DrugB_gene339 >= -0.072879255 and DrugB_gene658 < 0.44842643 and then value = 5.456710050000001,None
3,None,None
4,if DrugA_gene8 < 0.11824767 and DrugA_gene30 >= -0.025870401 and DrugA_gene52 < -1.558316 and DrugA_gene104 < 0.15934095 and DrugA_gene308 >= -0.042410113 and DrugA_gene658 < -0.050118398 and DrugA_gene772 < -1.559394 and DrugB_gene30 < 0.19973376 and DrugB_gene51 < -0.35348332 and DrugB_gene308 < -0.044713803 and DrugB_gene658 < -3.0552056 and DrugB_gene772 < -6.0432324 and then value = 0.654942374,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene8 < 0.12114011 and DrugA_gene30 < -3.2075496 and DrugA_gene51 < 0.085677944 and DrugA_gene104 >= 1.64325 and DrugA_gene658 < -0.25873697 and DrugB_gene6 < -0.52187616 and DrugB_gene8 < -3.6219726 and DrugB_gene30 < 2.0679734 and DrugB_gene308 < -0.25379944 and DrugB_gene339 >= 3.2352443 and DrugB_gene772 < -1.5153213 and compress_LAYER_level_boost_feature_0 >= 184.241 and then value = 4.46763082248,None
9,None,None
10,if DrugA_gene6 < 0.91264606 and DrugA_gene8 < -0.23835853 and DrugA_gene30 >= 0.078368306 and DrugA_gene51 >= 2.9512212 and DrugA_gene52 < -0.1787594 and DrugA_gene53 < -0.14438397 and DrugA_gene104 < 0.13323437 and DrugA_gene308 < -0.29911023 and DrugA_gene339 < -0.08148067 and DrugA_gene658 < 0.014399244 and DrugA_gene772 < -0.10273091 and DrugB_gene8 >= 0.6739025 and DrugB_gene30 < 0.28390422 and DrugB_gene51 >= 5.5246 and DrugB_gene52 >= 0.14317665 and DrugB_gene53 >= 0.24644186 and DrugB_gene104 >= 0.4281495 and DrugB_gene308 >= -0.29758132 and DrugB_gene658 >= 0.6852235 and DrugB_gene772 < -1.7484009 and then value = 7.8112723420000005,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene6 < 0.7115035 and DrugA_gene8 < -0.06591776 and DrugA_gene30 < -0.42422086 and DrugA_gene52 < -0.58910334 and DrugA_gene53 < 0.24479073 and DrugA_gene104 >= 0.56487167 and DrugA_gene308 < -0.32970268 and DrugA_gene339 >= 0.8057556 and DrugA_gene658 < 0.021411795 and DrugA_gene772 < -0.20944098 and DrugB_gene6 < 0.52744853 and DrugB_gene8 < 0.11969942 and DrugB_gene30 >= -1.284213 and DrugB_gene51 >= 2.913035 and DrugB_gene52 >= 0.14317665 and DrugB_gene104 >= 0.37721282 and DrugB_gene308 < -0.14819458 and DrugB_gene339 >= -0.62048984 and DrugB_gene658 >= 0.6852235 and DrugB_gene772 >= -1.7727532 and then value = 15.0279073,None
