,0,1
0,None,None
1,None,None
2,if DrugA_gene9 < 0.319058 and DrugA_gene31 < -0.6367626 and DrugA_gene79 >= -0.20560822 and DrugA_gene194 < -0.026183236 and DrugA_gene201 >= 6.294026 and DrugA_gene206 < 0.33714086 and DrugA_gene231 >= 0.25668785 and DrugA_gene268 >= 0.20424831 and DrugA_gene310 < -0.06369735 and DrugA_gene479 >= 0.3092695 and DrugA_gene548 >= -0.14823437 and DrugB_gene9 < -1.0693684 and DrugB_gene11 >= 1.468112 and DrugB_gene31 >= 0.32372296 and DrugB_gene79 >= 0.4124055 and DrugB_gene99 >= 0.12470976 and DrugB_gene194 >= 0.2457926 and DrugB_gene201 >= 4.9160137 and DrugB_gene206 >= -0.04038983 and DrugB_gene231 >= 0.49246594 and DrugB_gene243 < -2.2927256 and DrugB_gene268 >= 0.4883647 and DrugB_gene272 >= 1.1705618 and DrugB_gene331 < 0.2543976 and DrugB_gene355 >= 0.38855302 and DrugB_gene368 >= 1.1062102 and DrugB_gene370 < -0.76322615 and DrugB_gene419 < -1.2197999 and DrugB_gene479 >= 1.2710297 and DrugB_gene542 < -0.5161561 and DrugB_gene548 < -0.5020186 and then value = 5.548277319,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene31 < -1.0354755 and DrugA_gene194 >= 0.8227262 and DrugA_gene201 >= 6.294026 and DrugA_gene310 < -0.06369735 and DrugA_gene331 >= 0.2543976 and DrugB_gene9 < -1.0693684 and DrugB_gene11 >= -0.09487458 and DrugB_gene206 >= -0.04038983 and DrugB_gene243 >= 0.42690346 and DrugB_gene542 >= 0.1347305 and DrugB_gene548 < -0.5020186 and GO:0032091 < 6.852723 and then value = 1.731411056,None
9,None,None
10,if DrugA_gene9 < 0.319058 and DrugA_gene79 >= -0.20560822 and DrugA_gene99 < -0.004364213 and DrugA_gene194 < -0.026183236 and DrugA_gene268 >= 0.20424831 and DrugA_gene310 < -0.045570917 and DrugA_gene331 >= 0.9353409 and DrugA_gene479 < -0.5752781 and DrugA_gene548 >= -0.14823437 and DrugA_gene625 >= 0.7185925 and DrugB_gene11 >= 1.468112 and DrugB_gene31 >= 0.2991001 and DrugB_gene79 >= 0.4124055 and DrugB_gene194 >= 0.2457926 and DrugB_gene201 >= 4.9160137 and DrugB_gene268 >= 0.4883647 and DrugB_gene272 < -0.85609794 and DrugB_gene331 < 0.27953458 and DrugB_gene370 < -0.76322615 and DrugB_gene419 < -1.2197999 and DrugB_gene479 >= -0.021969412 and DrugB_gene542 >= 1.4420431 and DrugB_gene548 >= 0.061492555 and DrugB_gene625 >= 0.29691315 and then value = 7.901934140000002,None
11,None,None
12,None,None
13,None,None
