,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < 0.10201112 and DrugA_gene46 < -0.054855593 and DrugA_gene73 >= 0.040708326 and DrugA_gene93 >= 1.2883096 and DrugA_gene129 >= 0.05146227 and DrugA_gene168 < 0.30569482 and DrugA_gene179 < 0.38201112 and DrugA_gene237 >= 0.38000822 and DrugA_gene330 >= 0.22354336 and DrugA_gene418 < -0.116111085 and DrugA_gene463 < -1.142746 and DrugA_gene514 < -0.114623204 and DrugB_gene140 < -0.34555537 and DrugB_gene148 >= 0.46060285 and DrugB_gene179 >= 3.7769773 and DrugB_gene194 < -0.8090273 and DrugB_gene277 < -0.07675174 and DrugB_gene292 < -0.6897638 and DrugB_gene300 >= -0.11015861 and DrugB_gene362 >= 0.27268773 and DrugB_gene432 < 0.8181046 and DrugB_gene632 >= -0.13238603 and GO:0007596 < -66.015976 and compress_LAYER_level_boost_feature_1 < 7.7048826 and then value = 10.421111866,None
3,None,None
4,if DrugA_gene73 >= 0.50745344 and DrugA_gene465 < -0.31381595 and DrugB_gene329 < -0.5806519 and DrugB_gene330 >= 1.7038751 and DrugB_gene632 < -1.4260086 and DrugB_gene839 >= -0.30423746 and GO:0007596 >= 52.825096 and compress_LAYER_level_boost_feature_0 >= 147.60281 and compress_LAYER_level_boost_feature_1 >= 76.20024 and then value = 0.31311848400000003,None
5,None,None
6,None,None
7,if DrugA_gene362 < 0.022337161 and DrugB_gene179 >= 2.5495753 and DrugB_gene632 < -0.9024352 and DrugB_gene713 >= 0.8348824 and GO:0007596 >= 114.783325 and compress_LAYER_level_boost_feature_1 >= 0.36912888 and then value = 0.0292967373,None
8,if DrugA_gene20 >= 0.5549274 and DrugA_gene93 >= 0.008264098 and DrugA_gene169 >= 1.3571048 and DrugA_gene269 >= 0.6442642 and DrugA_gene300 < -0.7950065 and DrugA_gene338 < -0.6708064 and DrugA_gene362 < -0.19101633 and DrugA_gene365 >= 0.031067159 and DrugA_gene418 < -0.56225437 and DrugA_gene465 < 0.01122978 and DrugA_gene514 >= 0.06295316 and DrugA_gene839 < -0.28773418 and DrugA_gene871 >= 0.5369999 and DrugB_gene46 >= 3.5865912 and DrugB_gene148 >= 0.57937837 and DrugB_gene237 >= 0.25518647 and DrugB_gene277 >= 0.08863106 and DrugB_gene330 >= -1.0000715 and DrugB_gene463 >= 0.032981746 and DrugB_gene632 < 0.3985743 and DrugB_gene713 >= -2.2173848 and GO:0007596 >= 114.783325 and compress_LAYER_level_boost_feature_0 >= 74.6219 and then value = 4.83095992778,None
9,None,None
10,if DrugA_gene46 < 0.19364637 and DrugA_gene169 < -1.2331634 and DrugA_gene277 >= -0.5497681 and DrugA_gene432 >= -0.04161948 and DrugA_gene463 >= 0.40185264 and DrugB_gene73 < -1.8414242 and DrugB_gene129 >= 1.8282232 and DrugB_gene148 >= 0.19039872 and DrugB_gene300 >= 0.8869078 and GO:0007596 >= 114.783325 and compress_LAYER_level_boost_feature_1 < -52.01461 and then value = 10.248835098299999,None
11,None,None
12,None,None
13,None,None
