,0,1
0,None,None
1,None,None
2,if DrugA_gene137 < -0.20889865 and DrugA_gene309 < -0.55237734 and DrugA_gene358 < -0.09361102 and DrugA_gene414 < -0.19262323 and DrugA_gene764 >= 0.5937326 and DrugA_gene871 >= 1.2993758 and DrugB_gene414 < -0.4993692 and DrugB_gene445 >= -0.07254928 and then value = 3.86136892,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene137 >= 0.20423172 and DrugA_gene213 < 0.14158711 and DrugA_gene441 < 0.5237722 and DrugB_gene73 < 3.1008859 and DrugB_gene414 >= 1.184627 and DrugB_gene616 < -1.2521996 and GO:0030833 < -6.676352 and GO:0051496 < -41.795753 and then value = 3.861538046,None
9,None,None
10,if DrugA_gene293 < -1.1236851 and DrugA_gene438 >= 0.24719548 and DrugA_gene588 >= 0.2673133 and DrugA_gene616 >= -0.059206136 and DrugA_gene836 >= 3.954125 and DrugB_gene2 >= 0.5341284 and DrugB_gene23 < -0.44155425 and DrugB_gene414 >= 1.6579397 and DrugB_gene441 >= 2.319312 and DrugB_gene548 >= 0.60179996 and DrugB_gene871 < -0.5212404 and then value = 8.12745286,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene73 >= -0.19603127 and DrugA_gene237 >= 0.5649283 and DrugA_gene293 >= 0.3174423 and DrugA_gene331 >= 0.27953458 and DrugA_gene490 >= 0.042197548 and DrugA_gene616 >= -0.059206136 and DrugA_gene695 >= 0.46269053 and DrugA_gene764 < -0.09008661 and DrugB_gene151 >= 0.1576164 and DrugB_gene213 < -0.3889605 and DrugB_gene293 >= 0.5163015 and DrugB_gene358 < 0.01813981 and DrugB_gene441 < 2.919801 and DrugB_gene445 < 0.023377175 and DrugB_gene665 >= -0.68750066 and DrugB_gene871 < -0.25894076 and GO:0030833 >= 100.00657 and then value = 23.651982214,None
