,0,1
0,None,None
1,None,None
2,if DrugA_gene2 < -0.35770312 and DrugA_gene11 < 0.23399961 and DrugA_gene21 < -0.1111096 and DrugA_gene23 < 0.46253395 and DrugA_gene39 < 0.33837527 and DrugA_gene106 >= 0.27494866 and DrugA_gene143 >= 1.1037037 and DrugA_gene144 < -1.6391448 and DrugA_gene180 >= 0.03508909 and DrugA_gene184 >= 2.9544945 and DrugA_gene205 < -0.14735734 and DrugA_gene226 >= -0.029126065 and DrugA_gene244 < -1.2868 and DrugA_gene409 >= 0.30740374 and DrugA_gene410 >= -0.10456826 and DrugA_gene447 >= 0.5094749 and DrugA_gene772 >= 0.39241257 and DrugA_gene915 >= -0.19211036 and DrugB_gene2 < -0.6290982 and DrugB_gene23 >= -0.2220239 and DrugB_gene39 >= 1.0699971 and DrugB_gene97 >= 0.35764998 and DrugB_gene106 >= 0.3531766 and DrugB_gene131 >= -0.10682816 and DrugB_gene143 >= 1.3185725 and DrugB_gene184 < -0.03962194 and DrugB_gene205 >= 0.48001373 and DrugB_gene244 < -0.33152223 and DrugB_gene279 >= 0.15421641 and DrugB_gene409 >= 0.28166434 and DrugB_gene410 < -1.112006 and DrugB_gene417 >= 0.44811866 and DrugB_gene447 >= 3.5175605 and DrugB_gene665 < -0.68750066 and DrugB_gene772 < -4.252141 and then value = 4.756644970000001,None
3,None,None
4,if DrugA_gene77 >= 1.4418023 and DrugA_gene184 >= 0.39063454 and DrugA_gene279 < -1.8247344 and DrugA_gene417 >= 1.1270626 and DrugA_gene665 >= 0.5223711 and DrugA_gene772 < -0.14347935 and DrugA_gene915 < -2.248982 and DrugB_gene2 >= 1.8690296 and DrugB_gene11 < -0.15624511 and DrugB_gene39 >= 0.43187547 and DrugB_gene144 >= 0.8568001 and DrugB_gene417 >= 0.22091244 and GO:0021782 >= 3.2816706 and compress_LAYER_level_boost_feature_0 >= 82.299614 and then value = 0.177521690342,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene11 >= 1.4513859 and DrugA_gene97 >= 0.7591869 and DrugA_gene409 >= 0.24922046 and DrugA_gene447 >= 0.15402626 and DrugA_gene915 >= 0.3796706 and DrugB_gene279 >= -1.4925792 and DrugB_gene785 < 0.032680836 and GO:0021782 >= 179.35936 and compress_LAYER_level_boost_feature_0 >= 80.84777 and then value = 2.0299864954,None
9,None,None
