,0,1
0,None,None
1,None,None
2,if DrugA_gene25 >= 0.54365724 and DrugA_gene42 >= 1.066884 and DrugA_gene73 >= 1.50558 and DrugA_gene188 < -0.88011515 and DrugA_gene199 < -0.530645 and DrugA_gene228 < -1.0013574 and DrugA_gene324 >= -0.059474483 and DrugA_gene327 >= -0.014799622 and DrugA_gene349 < -1.2000339 and DrugA_gene350 < -0.4131298 and DrugA_gene489 < 0.55206263 and DrugA_gene594 >= -0.016348332 and DrugA_gene799 >= -0.015435573 and DrugA_gene834 < -0.7068023 and DrugA_gene921 < -0.297858 and DrugB_gene132 < -0.0978512 and DrugB_gene153 >= 0.08610761 and DrugB_gene244 >= 0.21721575 and DrugB_gene323 >= -0.23613717 and DrugB_gene408 < -0.014891518 and DrugB_gene415 >= 0.88148755 and DrugB_gene418 >= 0.068008274 and DrugB_gene808 >= 0.22690913 and DrugB_gene921 < 0.21177518 and GO:0045834 < 3.2798662 and compress_node_level_boost_feature_0 >= 40.005943 and then value = 6.3172306044,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 >= 1.50558 and DrugA_gene151 < -0.14343971 and DrugA_gene155 >= 2.1199093 and DrugA_gene181 < -0.5486336 and DrugA_gene199 >= 4.894929 and DrugA_gene350 < -2.0061283 and DrugA_gene408 >= 0.2034585 and DrugB_gene153 >= -0.53859246 and DrugB_gene155 < -0.9160639 and DrugB_gene188 < 2.118009 and DrugB_gene199 < -1.7268766 and DrugB_gene244 >= 0.21721575 and DrugB_gene415 >= 0.88148755 and DrugB_gene916 >= 1.2868195 and GO:0019217 >= 37.07212 and GO:0046890 < -48.332855 and GO:0045834 < 0.3333969 and compress_node_level_boost_feature_0 < -34.361015 and compress_LAYER_level_boost_feature_1 < -10.285555 and then value = 2.3550741271600004,None
9,None,None
