,0,1
0,None,None
1,None,None
2,if DrugA_gene140 < -0.09202324 and DrugA_gene181 < 0.017345376 and DrugA_gene396 < -0.25396127 and DrugB_gene2 >= 0.124956705 and DrugB_gene9 < 0.09989264 and DrugB_gene31 >= 0.018205797 and DrugB_gene173 >= -0.14162697 and DrugB_gene181 < -0.2573499 and DrugB_gene187 >= -0.53367543 and then value = 7.2352373,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene2 < -1.3273613 and DrugA_gene140 >= 4.3810024 and DrugA_gene173 >= 0.3664677 and DrugA_gene181 >= 4.696987 and DrugA_gene187 < -1.5154929 and DrugA_gene408 < -0.37901098 and DrugB_gene9 < -0.6628951 and DrugB_gene27 >= 0.38937196 and DrugB_gene140 >= -0.34555537 and DrugB_gene181 < -0.92539024 and DrugB_gene187 >= -1.1687839 and DrugB_gene954 < -0.44915575 and then value = 0.57903546025,None
9,None,None
10,if DrugA_gene27 >= 0.17163306 and DrugA_gene187 < -3.572893 and DrugA_gene408 < -0.24437243 and DrugB_gene9 >= 0.4595005 and DrugB_gene31 >= 0.02316019 and DrugB_gene140 >= 0.14336309 and DrugB_gene181 >= -0.07696038 and DrugB_gene187 >= -0.50189954 and DrugB_gene408 < -2.0804536 and DrugB_gene954 >= 0.65359366 and then value = 8.48491612,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene9 >= 3.1328363 and DrugA_gene140 < -1.6799777 and DrugA_gene181 < 0.43565184 and DrugB_gene2 >= 3.849934 and DrugB_gene9 < 3.4026172 and DrugB_gene27 < -0.13871273 and DrugB_gene31 >= 0.41492867 and DrugB_gene47 >= 0.7163588 and DrugB_gene140 < -1.2710975 and DrugB_gene181 < -0.55394876 and DrugB_gene703 >= -0.24511708 and DrugB_gene954 >= 0.28395247 and then value = 9.179534478299999,None
15,if DrugA_gene2 < -0.7303867 and DrugA_gene9 < -0.6538006 and DrugA_gene140 < -1.3063766 and DrugA_gene173 < 0.09321606 and DrugA_gene187 < -3.0314958 and DrugA_gene396 < 0.51543367 and DrugA_gene408 >= 0.5789791 and DrugA_gene954 < -0.70693004 and DrugB_gene2 >= 0.17674829 and DrugB_gene9 < 1.0802217 and DrugB_gene173 >= -0.061765857 and DrugB_gene187 < -1.5010142 and DrugB_gene408 < -2.0804536 and DrugB_gene954 < -0.950102 and then value = 31.061855750000003,None
16,None,None
17,None,None
18,if DrugA_gene2 < -0.10879086 and DrugA_gene27 < -0.49524093 and DrugA_gene31 >= 0.5721593 and DrugA_gene47 < -0.022244193 and DrugA_gene140 < 0.1746861 and DrugA_gene173 >= 0.2135002 and DrugB_gene9 < 0.5082587 and DrugB_gene173 < 0.33430642 and DrugB_gene408 >= -2.0804536 and then value = 10.229562818,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,None,None
