,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.38892603 and DrugA_gene93 >= -0.20421274 and DrugA_gene222 >= -0.13137743 and DrugA_gene228 >= 0.4467138 and DrugA_gene324 >= 2.0203192 and DrugA_gene437 < -0.17488816 and DrugA_gene470 < -0.7177193 and DrugA_gene487 >= 1.5156336 and DrugA_gene548 >= 0.6775565 and DrugA_gene600 >= 0.5138206 and DrugA_gene877 >= 0.0010362731 and DrugB_gene30 >= 0.25994807 and DrugB_gene38 >= -0.20394146 and DrugB_gene80 >= 0.33908924 and DrugB_gene83 < 0.35135984 and DrugB_gene139 < 0.07658997 and DrugB_gene158 >= 1.542474 and DrugB_gene184 < -3.045974 and DrugB_gene245 < 0.03558366 and DrugB_gene323 >= 0.40728623 and DrugB_gene372 < 0.0056203157 and DrugB_gene771 >= 0.0038709734 and DrugB_gene793 < 0.08199141 and DrugB_gene895 < -0.06461958 and GO:1902105 < 3.983951 and GO:0030856 < 0.8205497 and GO:2000736 < -0.9331815 and then value = 4.763583916999999,None
3,None,None
4,if DrugA_gene8 < -0.1857583 and DrugA_gene80 >= -0.4615305 and DrugA_gene310 >= 1.5130212 and DrugA_gene417 >= 1.7377706 and DrugB_gene2 >= 0.6963615 and DrugB_gene174 < -0.66547525 and DrugB_gene349 >= 2.9731336 and GO:1902105 < -0.2483994 and GO:0045664 >= 10.561472 and GO:0045596 < -2.1675425 and GO:2000736 < -1.8187119 and GO:0045637 >= 9.265276 and GO:0045667 >= 9.009796 and compress_node_level_boost_feature_0 >= 14.447831 and compress_LAYER_level_boost_feature_0 >= 19.4306 and then value = 0.290570630484,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene93 >= 0.4114515 and DrugA_gene172 < -0.03802007 and DrugA_gene179 >= 3.2003922 and DrugA_gene409 >= -0.020782739 and DrugA_gene470 < 0.031111982 and DrugA_gene771 >= 0.07049535 and DrugB_gene2 >= 0.5341284 and DrugB_gene220 >= 0.92165065 and DrugB_gene222 >= -0.29802418 and DrugB_gene292 < -0.67436737 and DrugB_gene293 < 0.46279317 and DrugB_gene350 >= 0.15639435 and DrugB_gene417 < 0.18774024 and DrugB_gene777 >= 0.4135894 and GO:0045597 < -2.2284644 and GO:1902105 >= 2.6764033 and GO:0030856 < -6.4505014 and GO:0045637 >= 35.53594 and compress_node_level_boost_feature_0 < -7.214795 and compress_LAYER_level_boost_feature_0 < 2.7712426 and then value = 3.506861425,None
9,None,None
