,0,1
0,None,None
1,None,None
2,if DrugA_gene158 < -0.6925124 and DrugA_gene181 < -0.92539024 and DrugA_gene213 < -0.22913429 and DrugA_gene218 >= 3.1903887 and DrugA_gene296 < -0.13415287 and DrugA_gene309 < -0.9946079 and DrugA_gene713 < -3.340445 and DrugA_gene817 < -0.10067764 and DrugB_gene158 >= 0.36803716 and DrugB_gene213 < -0.2323466 and DrugB_gene296 < -0.9161632 and DrugB_gene330 < -1.1710346 and DrugB_gene410 >= 0.7534298 and DrugB_gene465 < -0.20204607 and then value = 3.746603442,None
3,None,None
4,None,None
5,None,None
6,None,None
7,if DrugA_gene158 < -0.8694451 and DrugA_gene213 < -0.22913429 and DrugA_gene296 < -0.13415287 and DrugA_gene309 < -0.9946079 and DrugA_gene410 < -0.37755147 and DrugA_gene713 < -3.340445 and DrugB_gene213 < -0.19574916 and DrugB_gene218 < -1.6942351 and DrugB_gene713 >= -2.288454 and compress_LAYER_level_boost_feature_0 >= 108.1214 and then value = 0.51418417905,None
8,if DrugA_gene158 < -0.79542685 and DrugA_gene213 < 0.28034645 and DrugA_gene218 < -0.75949943 and DrugA_gene296 >= 0.12382449 and DrugA_gene309 < -0.13928175 and DrugB_gene213 < -0.35598093 and DrugB_gene296 < -0.54929364 and DrugB_gene330 >= 0.2999931 and DrugB_gene713 >= -2.2382188 and DrugB_gene817 < -0.20105971 and then value = 3.789806686,None
9,None,None
10,if DrugA_gene181 >= 3.9374795 and DrugA_gene213 >= 2.777619 and DrugA_gene218 >= 3.1903887 and DrugA_gene296 < -0.8884074 and DrugA_gene309 >= 1.1292963 and DrugA_gene330 < -0.09575778 and DrugA_gene410 >= 0.60796714 and DrugA_gene713 < -1.4358256 and DrugA_gene817 < -0.139974 and DrugB_gene218 < -0.8326317 and DrugB_gene296 >= 3.3423889 and DrugB_gene309 >= -0.014671393 and DrugB_gene410 >= 0.20986351 and DrugB_gene465 >= 1.6861637 and DrugB_gene817 < 0.04338498 and then value = 5.941981202000001,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene158 >= 0.5745857 and DrugA_gene181 >= 1.0304952 and DrugA_gene213 < 0.25440258 and DrugA_gene296 >= 3.6683822 and DrugA_gene309 < -0.096453 and DrugA_gene330 < -0.6204158 and DrugA_gene410 < -0.54473144 and DrugA_gene465 >= 1.8022268 and DrugB_gene181 < -0.44894403 and DrugB_gene213 < -0.06414604 and DrugB_gene218 >= 0.5198753 and DrugB_gene296 < -0.54929364 and DrugB_gene330 >= 0.36825827 and DrugB_gene410 < -0.9216025 and DrugB_gene465 >= 2.3566303 and DrugB_gene713 >= -1.0951219 and DrugB_gene817 >= -0.20105971 and then value = 26.387179773,None
