,0,1
0,None,None
1,None,None
2,if DrugA_gene11 < 0.3645252 and DrugA_gene79 < -1.2286024 and DrugA_gene285 < 0.4402272 and DrugA_gene417 < 0.11204758 and DrugA_gene427 >= 0.50730574 and DrugA_gene874 < -0.5683557 and DrugB_gene79 < -0.39265132 and DrugB_gene272 >= -0.07909565 and DrugB_gene417 < -0.4898077 and DrugB_gene427 >= 0.14036775 and DrugB_gene451 >= 0.13230751 and DrugB_gene874 >= 0.15882725 and then value = 7.8221783160000005,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,None,None
9,None,None
10,if DrugA_gene272 < -0.41214293 and DrugA_gene427 < -0.18421939 and DrugA_gene763 < -0.11075881 and DrugA_gene874 < 0.37181967 and DrugB_gene272 >= 0.076609865 and DrugB_gene285 < 0.13805377 and DrugB_gene417 < -0.41640204 and DrugB_gene427 >= 0.44148242 and DrugB_gene451 < 0.48007578 and DrugB_gene566 < -0.6046365 and DrugB_gene763 >= 0.066662505 and DrugB_gene874 >= -0.49582672 and then value = 11.514068307999999,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene11 < -1.040666 and DrugA_gene79 < -3.087212 and DrugA_gene272 >= 2.9826298 and DrugA_gene417 >= 1.6668785 and DrugA_gene568 >= 0.99658084 and DrugA_gene763 < -0.13683933 and DrugA_gene874 < -0.485699 and DrugB_gene79 >= 1.25547 and DrugB_gene136 >= -1.3920498 and DrugB_gene272 < 0.36792815 and DrugB_gene285 >= 1.1549165 and DrugB_gene451 >= 0.4732117 and DrugB_gene874 < -0.68066156 and DrugB_gene927 >= 0.050262332 and then value = 3.4443381117999996,None
15,if DrugA_gene56 >= 1.9434414 and DrugA_gene136 >= 1.914779 and DrugA_gene417 < 0.25693142 and DrugA_gene427 >= -0.040907763 and DrugA_gene451 >= 0.62158525 and DrugA_gene568 >= 0.99658084 and DrugA_gene763 < 0.30139565 and DrugA_gene874 < 0.08962776 and DrugB_gene136 >= 0.07778113 and DrugB_gene272 >= 0.36792815 and DrugB_gene451 < -0.28197813 and DrugB_gene568 < 0.20951438 and then value = 24.057909295500004,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene79 < -1.2286024 and DrugA_gene285 < 0.4402272 and DrugA_gene417 < 0.18774024 and DrugA_gene874 < -1.13315 and DrugB_gene272 < 0.06770347 and DrugB_gene285 >= 0.39696437 and DrugB_gene763 >= 0.4876439 and DrugB_gene874 >= 0.6144583 and then value = 0.8417854888,None
25,if DrugA_gene11 < -1.040666 and DrugA_gene56 >= 0.49051523 and DrugA_gene79 < -1.3049597 and DrugA_gene272 >= 0.5140213 and DrugA_gene417 >= 1.6668785 and DrugA_gene451 < -0.54544675 and DrugA_gene566 >= 0.41048712 and DrugA_gene568 >= 0.99658084 and DrugA_gene763 < 0.49502635 and DrugA_gene874 < -0.485699 and DrugB_gene79 < -3.527288 and DrugB_gene136 < -0.21383524 and DrugB_gene285 >= 1.2207513 and DrugB_gene417 < 0.17076723 and DrugB_gene566 < -0.5348147 and DrugB_gene874 < 0.53758574 and then value = 53.550427791,None
26,None,None
