,0,1
0,None,None
1,None,None
2,if DrugA_gene293 < -0.5823971 and DrugA_gene442 >= 3.176354 and DrugB_gene38 >= -0.16456369 and DrugB_gene79 < -2.5258484 and DrugB_gene80 >= 0.6215549 and DrugB_gene339 < -0.66531587 and DrugB_gene379 < -0.3597704 and DrugB_gene412 >= 1.7882187 and DrugB_gene442 >= 1.403374 and DrugB_gene516 >= 0.6610828 and DrugB_gene567 >= 1.3019757 and then value = 11.61302118,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene9 < 0.25488248 and DrugA_gene38 >= 0.4631927 and DrugA_gene79 < -3.087212 and DrugA_gene80 >= 0.5144834 and DrugA_gene442 < -0.5357667 and DrugA_gene516 < 0.2548982 and DrugB_gene412 < 1.1268438 and then value = 8.756504796849999,None
9,None,None
10,if DrugA_gene9 < -0.1430856 and DrugA_gene38 >= 0.7736968 and DrugA_gene80 >= 0.3601076 and DrugA_gene293 >= 0.8074199 and DrugA_gene339 >= 0.46282667 and DrugA_gene516 < -0.31784576 and DrugA_gene567 >= 1.5198159 and DrugB_gene79 >= -0.053125277 and DrugB_gene80 < -0.7026582 and DrugB_gene293 < -0.5112925 and DrugB_gene412 < -0.04272377 and DrugB_gene442 >= 1.8311597 and then value = 27.521938973,None
11,None,None
12,None,None
13,if DrugA_gene293 >= 0.15466902 and DrugA_gene379 < -0.802438 and DrugB_gene38 < -0.3701389 and DrugB_gene339 >= 0.73732495 and DrugB_gene412 >= 0.06717856 and DrugB_gene514 < 0.3662037 and DrugB_gene567 >= -0.11159292 and then value = 0.312632861,None
14,if DrugA_gene9 < -0.40741593 and DrugA_gene79 < -5.438922 and DrugA_gene293 >= -0.008777034 and DrugA_gene379 >= -0.39423183 and DrugA_gene412 < -0.0543286 and DrugA_gene514 >= 0.6211927 and DrugB_gene9 < 3.88453 and DrugB_gene38 < -0.7559201 and DrugB_gene79 >= -1.1094939 and DrugB_gene339 >= -0.6691396 and DrugB_gene442 >= 0.5541061 and DrugB_gene567 >= 1.3681083 and then value = 23.339028912999996,None
15,if DrugA_gene9 < -0.78184795 and DrugA_gene38 >= -0.053212058 and DrugA_gene412 < -0.3950917 and DrugA_gene514 < -0.10341161 and DrugA_gene567 < 0.12006673 and DrugB_gene9 < 1.2297678 and DrugB_gene38 < -0.7559201 and DrugB_gene79 < -0.14258733 and DrugB_gene293 >= 0.384815 and DrugB_gene516 >= -0.1322962 and then value = 27.79533772,None
16,None,None
17,None,None
18,None,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
24,if DrugA_gene9 >= 1.2297678 and DrugA_gene80 >= -0.693468 and DrugA_gene293 >= 0.15466902 and DrugA_gene339 >= 0.4370194 and DrugA_gene379 < -0.802438 and DrugA_gene412 >= 1.7774155 and DrugA_gene567 >= 1.3681083 and DrugB_gene9 >= 0.7536853 and DrugB_gene339 >= 0.73732495 and DrugB_gene442 >= 2.1013296 and DrugB_gene514 < 0.3662037 and then value = 0.6483149,None
