,0,1
0,None,None
1,None,None
2,if DrugA_gene44 < -0.43807358 and DrugA_gene70 >= 1.0814512 and DrugA_gene287 >= 1.6508638 and DrugA_gene452 >= 0.024700504 and DrugA_gene485 >= 0.053071924 and DrugA_gene523 < -0.05055646 and DrugA_gene541 >= 1.2669169 and DrugA_gene710 < -0.74581325 and DrugA_gene913 < -0.13352904 and DrugB_gene44 < -0.7117198 and DrugB_gene70 >= 0.20429428 and DrugB_gene287 >= -0.4218188 and DrugB_gene452 < -2.4410644 and DrugB_gene541 >= -0.33157533 and DrugB_gene542 < -0.775375 and DrugB_gene710 < -0.36055326 and DrugB_gene913 >= 0.8045225 and GO:1901991 >= 28.783108 and GO:0007093 < 10.256614 and compress_node_level_boost_feature_0 < 2.036488 and then value = 6.410486417,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene287 >= 1.0543118 and DrugA_gene523 < -0.7192477 and DrugA_gene542 >= 0.9461653 and DrugB_gene70 >= 0.24051753 and DrugB_gene287 < -1.0487562 and DrugB_gene452 >= -0.4041125 and DrugB_gene485 >= -2.8178759 and DrugB_gene710 >= 1.1056402 and DrugB_gene913 < 1.591898 and GO:1901991 >= 58.367134 and GO:0007093 < 2.3181634 and compress_node_level_boost_feature_0 >= 55.294846 and compress_LAYER_level_boost_feature_0 < 2.9413865 and then value = 3.097529217,None
9,None,None
10,if DrugA_gene44 >= 1.656748 and DrugA_gene70 >= 1.0814512 and DrugA_gene287 >= 1.6508638 and DrugA_gene452 >= 1.304052 and DrugA_gene523 >= 0.9627875 and DrugA_gene541 >= 0.2440094 and DrugA_gene710 < -0.74581325 and DrugA_gene913 < -0.13352904 and DrugB_gene44 < -0.7117198 and DrugB_gene70 < 0.28552702 and DrugB_gene541 >= -0.33157533 and DrugB_gene542 < -0.775375 and DrugB_gene913 >= 0.8045225 and GO:1901991 < 3.2078605 and GO:0007093 < 9.612886 and compress_node_level_boost_feature_0 < 3.6301584 and then value = 7.077491844000001,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene44 < -0.118515894 and DrugA_gene70 >= 0.5518515 and DrugA_gene287 >= 0.14382699 and DrugA_gene485 >= -0.15256047 and DrugA_gene523 < -0.40871656 and DrugA_gene541 >= 1.2669169 and DrugA_gene542 >= 0.9461653 and DrugA_gene710 >= 0.3292462 and DrugA_gene913 < 0.15214956 and DrugB_gene44 >= 0.69050276 and DrugB_gene70 >= 0.24051753 and DrugB_gene287 < -0.2985436 and DrugB_gene452 >= 0.88774467 and DrugB_gene523 < 2.9561322 and DrugB_gene541 < -0.13191108 and DrugB_gene913 >= 2.53405 and GO:1901991 >= 59.160793 and GO:0007093 >= 149.94174 and compress_node_level_boost_feature_0 >= 64.4673 and then value = 29.861599821300008,None
