,0,1
0,None,None
1,None,None
2,if DrugA_gene69 < -0.16020703 and DrugA_gene99 < -0.5052942 and DrugA_gene137 >= 0.98826253 and DrugA_gene234 < 0.33298945 and DrugA_gene264 < -0.5920484 and DrugA_gene266 >= 1.3767612 and DrugA_gene290 < -0.22159992 and DrugA_gene297 >= -0.18030107 and DrugA_gene313 >= 2.6223502 and DrugA_gene553 >= 1.3030403 and DrugA_gene572 >= 0.36715883 and DrugA_gene600 >= 1.8831049 and DrugA_gene636 < 0.7992346 and DrugA_gene742 >= 0.20645826 and DrugA_gene764 >= 2.6991258 and DrugA_gene871 >= 0.5733179 and DrugA_gene923 < -0.86416066 and DrugA_gene927 >= -0.3126973 and DrugB_gene69 < -2.0366163 and DrugB_gene73 >= 0.6036339 and DrugB_gene99 >= 1.5767026 and DrugB_gene234 >= 1.40385 and DrugB_gene264 < 0.0076244976 and DrugB_gene266 >= 0.41088808 and DrugB_gene279 >= -0.40094823 and DrugB_gene290 >= -0.022581056 and DrugB_gene313 >= 0.5177499 and DrugB_gene330 >= -0.31521773 and DrugB_gene553 < -0.14517389 and DrugB_gene576 >= 0.41871002 and DrugB_gene636 < -0.32303023 and DrugB_gene742 >= 0.7211189 and DrugB_gene751 >= -0.062087677 and DrugB_gene764 >= -0.14291078 and DrugB_gene832 < -2.7811565 and DrugB_gene871 >= 0.2598623 and DrugB_gene923 >= 5.138015 and then value = 6.342632254000001,None
3,None,None
4,if DrugA_gene2 < 0.41205972 and DrugB_gene297 < -0.30754796 and DrugB_gene490 >= 1.2505667 and compress_LAYER_level_boost_feature_0 < -65.74977 and then value = 0.046239305,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene73 >= -0.6960746 and DrugA_gene234 < 0.24822575 and DrugA_gene264 >= 0.5470624 and DrugA_gene266 >= 1.6472651 and DrugA_gene313 >= -0.34473288 and DrugA_gene553 >= 0.48960584 and DrugA_gene751 < 0.35255346 and DrugA_gene923 < -0.11563276 and DrugB_gene73 < 2.2771301 and DrugB_gene99 < 0.5088664 and DrugB_gene137 < 0.50841737 and DrugB_gene266 >= 1.707511 and DrugB_gene313 >= 0.93981314 and DrugB_gene553 < -1.2310019 and DrugB_gene576 < 0.036405023 and DrugB_gene927 < -6.281555 and GO:0060271 < 5.7409315 and compress_LAYER_level_boost_feature_0 >= 102.99779 and then value = 3.3451623026,None
9,None,None
