,0,1
0,None,None
1,None,None
2,if DrugA_gene100 >= 0.57147634 and DrugA_gene131 < -0.015251998 and DrugA_gene162 >= 0.57716626 and DrugA_gene199 < -0.58829474 and DrugA_gene405 >= -0.8941737 and DrugA_gene444 >= 1.2163931 and DrugA_gene473 < 0.099299096 and DrugA_gene531 >= 0.43078294 and DrugA_gene557 < -1.1319602 and DrugB_gene100 >= 0.6493265 and DrugB_gene310 >= 0.026538074 and DrugB_gene531 < 0.2877311 and DrugB_gene557 >= -0.400089 and DrugB_gene728 >= 0.001002558 and then value = 12.23313034,None
3,None,None
4,if DrugA_gene100 >= 1.9810977 and DrugA_gene131 < -0.04690063 and DrugA_gene162 >= 0.57716626 and DrugA_gene444 >= 1.2163931 and DrugA_gene531 >= 0.43078294 and DrugA_gene557 < -1.1319602 and DrugB_gene100 >= 0.73907906 and DrugB_gene131 < -0.5244281 and DrugB_gene199 < -0.3230865 and DrugB_gene245 >= 1.6023936 and DrugB_gene405 < 0.32565522 and DrugB_gene557 < -0.40608013 and DrugB_gene684 >= 1.8671845 and then value = 3.6212580502,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene100 >= 0.5362245 and DrugA_gene131 < -0.40383446 and DrugA_gene162 >= 0.095956296 and DrugA_gene245 >= 0.018166726 and DrugA_gene405 >= 1.4850032 and DrugA_gene473 < -0.77637804 and DrugA_gene531 < -0.44903517 and DrugA_gene557 < -0.05513811 and DrugB_gene100 >= 1.9810977 and DrugB_gene245 >= 1.6023936 and DrugB_gene405 >= 0.040114313 and DrugB_gene531 >= -0.12650006 and DrugB_gene684 >= 1.8671845 and then value = 5.7647643296,None
9,if DrugA_gene131 < -1.1808927 and DrugA_gene162 >= -0.45692307 and DrugA_gene310 < -0.03596072 and DrugA_gene405 >= -0.18386018 and DrugA_gene408 < -0.4322878 and DrugA_gene531 < -0.16404858 and DrugA_gene557 < -0.1670105 and DrugA_gene684 < -0.2346977 and DrugB_gene100 < -0.042659044 and DrugB_gene199 >= 1.5070634 and DrugB_gene245 >= 1.6023936 and DrugB_gene310 >= 0.26952696 and DrugB_gene408 < -0.14491352 and DrugB_gene531 >= 0.49949962 and DrugB_gene684 >= 1.8671845 and then value = 2.2023459546,None
10,if DrugA_gene100 >= 2.0642982 and DrugA_gene131 < 0.11403922 and DrugA_gene162 >= 1.6838597 and DrugA_gene199 < -0.2950073 and DrugA_gene245 >= 0.7095364 and DrugA_gene310 < 0.044678003 and DrugA_gene405 >= 1.4850032 and DrugA_gene408 < -0.23879343 and DrugA_gene444 >= 0.6256847 and DrugA_gene473 < 0.22630739 and DrugA_gene531 < -0.32525232 and DrugA_gene557 < 0.2709814 and DrugA_gene684 < 0.1844319 and DrugA_gene728 >= 0.4032613 and DrugB_gene100 >= 1.8286102 and DrugB_gene131 < -0.5244281 and DrugB_gene199 >= 1.5070634 and DrugB_gene405 < -0.74191195 and DrugB_gene408 < 0.02265428 and DrugB_gene444 >= -0.018064212 and DrugB_gene473 >= 2.016817 and DrugB_gene531 >= 0.5544737 and DrugB_gene728 < 0.17645955 and then value = 25.222261219600004,None
11,None,None
12,None,None
