,0,1
0,None,None
1,None,None
2,if DrugA_gene91 < 0.009445096 and DrugA_gene129 >= -0.04830931 and DrugA_gene195 >= 0.3172348 and DrugB_gene38 >= -0.7559201 and DrugB_gene129 < 0.07343496 and DrugB_gene171 < -0.52729756 and DrugB_gene195 >= -0.56395453 and DrugB_gene479 < -0.7402675 and DrugB_gene777 < -0.2532046 and then value = 12.455008706000001,None
3,None,None
4,None,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene195 >= 0.54643804 and DrugA_gene202 < 0.06603064 and DrugB_gene66 < -3.0033512 and DrugB_gene171 < -0.04662323 and DrugB_gene442 >= 2.3069143 and then value = 1.362218113,None
9,if DrugA_gene38 >= 0.7736968 and DrugA_gene91 < 0.11048472 and DrugA_gene172 < -0.00981104 and DrugA_gene195 < -0.5950842 and DrugB_gene91 < -0.66707766 and DrugB_gene129 < -1.0281447 and DrugB_gene148 < -1.910754 and DrugB_gene195 < -0.8889247 and DrugB_gene442 < -0.1611864 and DrugB_gene777 >= 0.5463261 and then value = 0.183149821,None
10,if DrugA_gene38 >= 0.7736968 and DrugA_gene91 < 0.11048472 and DrugA_gene171 >= 0.9435377 and DrugA_gene172 < -0.00981104 and DrugA_gene195 < -0.5950842 and DrugB_gene38 < -0.7559201 and DrugB_gene91 >= 0.4254833 and DrugB_gene171 < -0.04662323 and then value = 20.873371391,None
11,None,None
12,None,None
13,None,None
14,if DrugA_gene148 < -1.8127538 and DrugA_gene171 >= 0.52457243 and DrugA_gene172 >= 0.42389268 and DrugA_gene195 >= 0.26421875 and DrugA_gene251 < -0.28293192 and DrugA_gene479 >= -0.050332777 and DrugA_gene777 >= 1.3864858 and DrugB_gene38 < -0.37382603 and DrugB_gene91 >= 2.139473 and DrugB_gene129 >= -0.10415186 and DrugB_gene148 < -1.6955707 and DrugB_gene171 < -0.04662323 and DrugB_gene172 >= -0.50487006 and DrugB_gene195 >= 0.4370783 and DrugB_gene202 < -0.09375724 and DrugB_gene251 >= 0.87540126 and DrugB_gene442 >= -0.85194004 and DrugB_gene479 < -0.09080856 and DrugB_gene777 < -0.18871619 and then value = 32.6036581058,None
15,if DrugA_gene38 >= 0.02935729 and DrugA_gene91 < -0.22298265 and DrugA_gene129 < -0.31098402 and DrugA_gene148 >= 0.25532115 and DrugA_gene251 < -0.36619562 and DrugA_gene442 >= 0.69326735 and DrugB_gene38 >= 0.2953481 and DrugB_gene66 < 0.41145316 and DrugB_gene91 < -0.15964398 and DrugB_gene171 >= 0.2654131 and DrugB_gene172 < -0.5138266 and DrugB_gene195 >= 0.56738544 and DrugB_gene251 >= 0.87540126 and DrugB_gene442 >= 2.3788054 and then value = 33.99808056199999,None
16,None,None
17,None,None
18,if DrugA_gene66 >= 0.16110739 and DrugA_gene91 < -0.2968238 and DrugA_gene129 < -0.1687638 and DrugA_gene171 >= 0.26543844 and DrugA_gene442 < -0.21423021 and DrugB_gene91 < -0.25994986 and DrugB_gene172 >= 0.09734063 and DrugB_gene442 >= 0.56136906 and then value = 0.697263866,None
19,None,None
20,None,None
21,None,None
22,None,None
23,None,None
