,0,1
0,None,None
1,None,None
2,if DrugA_gene20 < -0.027086237 and DrugA_gene94 >= -0.09478561 and DrugA_gene129 >= 0.19279525 and DrugA_gene140 < -1.6799777 and DrugA_gene184 >= 0.018997744 and DrugA_gene269 >= 0.34213302 and DrugA_gene277 < -2.28047 and DrugA_gene279 < -2.3696237 and DrugA_gene284 < -0.98071086 and DrugA_gene292 >= 0.77583194 and DrugA_gene324 >= 0.70338446 and DrugA_gene352 < -1.2284861 and DrugA_gene412 >= 1.4910048 and DrugA_gene416 >= 0.1521496 and DrugA_gene432 < -0.77876455 and DrugA_gene442 >= 3.176354 and DrugA_gene447 >= 0.10749655 and DrugA_gene448 < 0.118360296 and DrugA_gene460 < 0.68753767 and DrugA_gene563 < -0.081306145 and DrugA_gene620 >= 1.611949 and DrugA_gene805 >= 3.1517417 and DrugA_gene856 >= 0.46329242 and DrugB_gene94 >= 0.976498 and DrugB_gene140 < -0.60919666 and DrugB_gene184 >= 0.33532044 and DrugB_gene276 >= 0.1357771 and DrugB_gene279 < -1.576931 and DrugB_gene284 >= 0.17336564 and DrugB_gene300 < -0.6163751 and DrugB_gene316 < 0.27200028 and DrugB_gene324 >= 0.88895404 and DrugB_gene338 >= -0.25952852 and DrugB_gene340 < -0.018198611 and DrugB_gene352 >= -0.07555893 and DrugB_gene355 >= 0.80099666 and DrugB_gene418 >= 0.4599371 and DrugB_gene448 >= 0.3639444 and DrugB_gene501 >= 3.2036095 and DrugB_gene587 >= 0.28941435 and DrugB_gene620 >= 0.14229494 and DrugB_gene728 < -0.42849874 and DrugB_gene805 < 0.15061703 and GO:0032102 >= 29.767086 and GO:0032103 >= 42.399788 and GO:0045088 < 0.85194725 and GO:0050727 < -4.300244 and compress_node_level_boost_feature_0 >= 35.166122 and compress_LAYER_level_boost_feature_1 < 7.654708 and then value = 6.171448635000001,None
3,None,None
4,if DrugA_gene94 >= -0.2129256 and DrugA_gene123 >= -0.19377837 and DrugA_gene448 < 0.026695704 and DrugB_gene18 >= 2.2238297 and DrugB_gene352 < -0.11913482 and DrugB_gene418 >= 0.34257323 and DrugB_gene447 >= 1.8968434 and DrugB_gene448 >= 0.033217143 and GO:0032102 >= 118.92846 and GO:0032103 >= 80.50217 and GO:0045088 >= 135.88052 and GO:0050920 >= 10.23925 and GO:0050727 >= 186.48541 and then value = 0.3727409332,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene45 < -0.18137744 and DrugA_gene140 < -1.6799777 and DrugA_gene338 < 0.3583296 and DrugA_gene432 < -1.1954136 and DrugB_gene412 < 2.0895376 and DrugB_gene418 >= -0.38676596 and DrugB_gene563 < -2.8449821 and GO:0032102 < -43.2443 and GO:0045088 < -11.329495 and compress_LAYER_level_boost_feature_0 < -28.438206 and then value = 3.8012088054,None
9,None,None
