,0,1
0,None,None
1,None,None
2,if DrugA_gene147 >= 0.47089294 and DrugA_gene158 >= 0.42832053 and DrugA_gene159 < -0.22342531 and DrugA_gene231 >= 0.26570922 and DrugA_gene385 < 0.15873897 and DrugA_gene433 < 0.521925 and DrugA_gene470 < 0.012257627 and DrugA_gene850 >= 0.6034684 and DrugB_gene8 >= 0.85388815 and DrugB_gene83 < -0.76297736 and DrugB_gene147 >= 0.95720315 and DrugB_gene159 < -0.14648575 and DrugB_gene273 >= -0.24704713 and DrugB_gene451 >= 0.12754938 and DrugB_gene509 < -0.4653557 and DrugB_gene559 >= 0.3540419 and DrugB_gene659 >= 0.5042456 and DrugB_gene693 >= 0.52476966 and DrugB_gene859 < 0.14227259 and DrugB_gene932 >= 0.12707222 and then value = 5.9225960402,None
3,None,None
4,None,None
5,None,None
6,None,None
7,if DrugA_gene83 < -1.0676469 and DrugA_gene561 >= 0.03720183 and DrugA_gene659 >= 2.0478225 and DrugA_gene693 >= -0.12476842 and DrugA_gene850 < -1.2128255 and DrugA_gene859 >= 0.66445756 and DrugB_gene8 >= 0.006789645 and DrugB_gene83 >= -1.3532155 and DrugB_gene465 < -0.20204607 and DrugB_gene913 >= 2.4867575 and then value = 0.721743366,None
8,if DrugA_gene8 < -0.93977165 and DrugA_gene93 >= 0.38457468 and DrugA_gene270 < -0.20912057 and DrugA_gene850 >= 0.3745867 and DrugB_gene83 >= -1.3532155 and DrugB_gene440 >= 0.20346926 and DrugB_gene451 >= 0.43123502 and DrugB_gene559 >= 0.09756829 and DrugB_gene671 >= 0.032676473 and DrugB_gene850 < -0.50232667 and DrugB_gene859 >= -0.0859659 and DrugB_gene913 < 1.9257102 and then value = 4.180996514,None
9,None,None
