,0,1
0,None,None
1,None,None
2,if DrugA_gene23 < -0.05937814 and DrugA_gene38 < -0.46751106 and DrugA_gene91 < 0.17117453 and DrugA_gene129 < -0.37493104 and DrugA_gene131 < 0.30057245 and DrugA_gene158 < -0.38742 and DrugA_gene181 < 0.043686964 and DrugA_gene185 >= 4.658782 and DrugA_gene213 < 0.2287873 and DrugA_gene279 < -0.3352989 and DrugA_gene281 < 0.25568986 and DrugA_gene296 >= 0.20543209 and DrugA_gene323 < 0.1549119 and DrugA_gene441 < -0.12142953 and DrugA_gene442 >= 3.176354 and DrugA_gene467 < 0.41351318 and DrugA_gene515 < -0.17123957 and DrugA_gene849 < -1.0291256 and DrugA_gene891 < 0.04299936 and DrugB_gene8 >= 1.4289172 and DrugB_gene23 >= 0.12955333 and DrugB_gene91 >= 0.3107738 and DrugB_gene107 < -0.8796631 and DrugB_gene129 >= 0.24212489 and DrugB_gene131 >= 0.09683133 and DrugB_gene158 >= 0.55003774 and DrugB_gene181 >= 0.75382745 and DrugB_gene185 >= 3.996532 and DrugB_gene213 >= 0.84157467 and DrugB_gene279 < -0.91737497 and DrugB_gene281 >= 0.11909506 and DrugB_gene296 < -0.5849272 and DrugB_gene323 < -0.4842686 and DrugB_gene412 >= 0.7286035 and DrugB_gene415 >= 0.29275295 and DrugB_gene441 >= 2.919801 and DrugB_gene467 < 0.38699716 and DrugB_gene849 >= -0.8339181 and DrugB_gene877 < -0.20826977 and GO:0071383 >= 194.00317 and then value = 8.030674336999999,None
3,None,None
4,if DrugA_gene91 < -0.1896936 and DrugA_gene107 >= 1.2957873 and DrugA_gene131 < -0.40383446 and DrugA_gene412 >= 2.8458047 and DrugA_gene467 < -0.81174487 and DrugB_gene8 < -3.6219726 and DrugB_gene38 >= 2.4972425 and DrugB_gene91 < -0.17857677 and DrugB_gene281 >= 0.67797744 and DrugB_gene323 >= 0.41520888 and DrugB_gene442 < -0.26881948 and GO:0031960 >= 96.46509 and GO:0071383 >= 172.18362 and compress_LAYER_level_boost_feature_0 >= 46.845524 and then value = 0.13976181490000003,None
5,None,None
6,None,None
7,None,None
8,if DrugA_gene158 < -0.1553931 and DrugA_gene185 < -0.63570815 and DrugA_gene213 < -0.052323155 and DrugA_gene415 < -0.18108702 and DrugA_gene515 < -0.32464683 and DrugA_gene877 >= 0.1810771 and DrugB_gene158 < -4.8032894 and DrugB_gene213 < -0.22913429 and DrugB_gene281 < -0.5067711 and DrugB_gene441 >= 0.49910975 and DrugB_gene891 < 0.5411805 and GO:0031960 >= 75.22394 and compress_node_level_boost_feature_0 < -1.330564 and then value = 4.1964727562120006,None
9,None,None
